ensembl_gene_id,gene_biotype,,,,,,,,,,
ENSG00000183831,protein_coding,,,,,,,,,,
ENSG00000183828,protein_coding,,,,,,,,,,
ENSG00000183826,protein_coding,,,,,,,,,,
ENSG00000183814,protein_coding,,,,,,,,,,
ENSG00000183813,protein_coding,,,,,,,,,,
ENSG00000183808,protein_coding,,,,,,,,,,
ENSG00000183807,protein_coding,,,,,,,,,,
ENSG00000183801,protein_coding,,,,,,,,,,
ENSG00000183798,protein_coding,,,,,,,,,,
ENSG00000183785,protein_coding,,,,,,,,,,
ENSG00000183784,protein_coding,,,,,,,,,,
ENSG00000183780,protein_coding,,,,,,,,,,
ENSG00000183779,protein_coding,,,,,,,,,,
ENSG00000183778,protein_coding,,,,,,,,,,
ENSG00000183775,protein_coding,,,,,,,,,,
ENSG00000183773,protein_coding,,,,,,,,,,
ENSG00000183770,protein_coding,,,,,,,,,,
ENSG00000183765,protein_coding,,,,,,,,,,
ENSG00000183763,protein_coding,,,,,,,,,,
ENSG00000183762,protein_coding,,,,,,,,,,
ENSG00000183753,protein_coding,,,,,,,,,,
ENSG00000183751,protein_coding,,,,,,,,,,
ENSG00000183747,protein_coding,,,,,,,,,,
ENSG00000183742,protein_coding,,,,,,,,,,
ENSG00000183741,protein_coding,,,,,,,,,,
ENSG00000183735,protein_coding,,,,,,,,,,
ENSG00000183734,protein_coding,,,,,,,,,,
ENSG00000183733,protein_coding,,,,,,,,,,
ENSG00000183729,protein_coding,,,,,,,,,,
ENSG00000183726,protein_coding,,,,,,,,,,
ENSG00000183723,protein_coding,,,,,,,,,,
ENSG00000183722,protein_coding,,,,,,,,,,
ENSG00000183718,protein_coding,,,,,,,,,,
ENSG00000183715,protein_coding,,,,,,,,,,
ENSG00000183709,protein_coding,,,,,,,,,,
ENSG00000183696,protein_coding,,,,,,,,,,
ENSG00000183695,protein_coding,,,,,,,,,,
ENSG00000183691,protein_coding,,,,,,,,,,
ENSG00000183690,protein_coding,,,,,,,,,,
ENSG00000183688,protein_coding,,,,,,,,,,
ENSG00000183684,protein_coding,,,,,,,,,,
ENSG00000183682,protein_coding,,,,,,,,,,
ENSG00000183674,lincRNA,,,,,,,,,,
ENSG00000183671,protein_coding,,,,,,,,,,
ENSG00000183668,protein_coding,,,,,,,,,,
ENSG00000183666,transcribed_unprocessed_pseudogene,,,,,,,,,,
ENSG00000183665,protein_coding,,,,,,,,,,
ENSG00000183662,protein_coding,,,,,,,,,,
ENSG00000183655,protein_coding,,,,,,,,,,
ENSG00000183654,protein_coding,,,,,,,,,,
ENSG00000183648,protein_coding,,,,,,,,,,
ENSG00000183644,protein_coding,,,,,,,,,,
ENSG00000183643,lincRNA,,,,,,,,,,
ENSG00000183640,protein_coding,,,,,,,,,,
ENSG00000183638,protein_coding,,,,,,,,,,
ENSG00000183631,protein_coding,,,,,,,,,,
ENSG00000183625,protein_coding,,,,,,,,,,
ENSG00000183624,protein_coding,,,,,,,,,,
ENSG00000183621,protein_coding,,,,,,,,,,
ENSG00000183617,protein_coding,,,,,,,,,,
ENSG00000183615,protein_coding,,,,,,,,,,
ENSG00000183607,protein_coding,,,,,,,,,,
ENSG00000183605,protein_coding,,,,,,,,,,
ENSG00000183597,protein_coding,,,,,,,,,,
ENSG00000183580,protein_coding,,,,,,,,,,
ENSG00000183579,protein_coding,,,,,,,,,,
ENSG00000183578,protein_coding,,,,,,,,,,
ENSG00000183576,protein_coding,,,,,,,,,,
ENSG00000183570,protein_coding,,,,,,,,,,
ENSG00000183569,protein_coding,,,,,,,,,,
ENSG00000183566,transcribed_unprocessed_pseudogene,,,,,,,,,,
ENSG00000183549,protein_coding,,,,,,,,,,
ENSG00000183542,protein_coding,,,,,,,,,,
ENSG00000183535,antisense,,,,,,,,,,
ENSG00000183530,protein_coding,,,,,,,,,,
ENSG00000183527,protein_coding,,,,,,,,,,
ENSG00000183520,protein_coding,,,,,,,,,,
ENSG00000183513,protein_coding,,,,,,,,,,
ENSG00000183508,protein_coding,,,,,,,,,,
ENSG00000183496,protein_coding,,,,,,,,,,
ENSG00000183495,protein_coding,,,,,,,,,,
ENSG00000183486,protein_coding,,,,,,,,,,
ENSG00000183484,protein_coding,,,,,,,,,,
ENSG00000183479,protein_coding,,,,,,,,,,
ENSG00000183475,protein_coding,,,,,,,,,,
ENSG00000183454,protein_coding,,,,,,,,,,
ENSG00000183439,protein_coding,,,,,,,,,,
ENSG00000183434,protein_coding,,,,,,,,,,
ENSG00000183431,protein_coding,,,,,,,,,,
ENSG00000183426,protein_coding,,,,,,,,,,
ENSG00000183421,protein_coding,,,,,,,,,,
ENSG00000183401,protein_coding,,,,,,,,,,
ENSG00000183395,protein_coding,,,,,,,,,,
ENSG00000183386,protein_coding,,,,,,,,,,
ENSG00000183379,protein_coding,,,,,,,,,,
ENSG00000183354,protein_coding,,,,,,,,,,
ENSG00000183347,protein_coding,,,,,,,,,,
ENSG00000183346,protein_coding,,,,,,,,,,
ENSG00000183340,protein_coding,,,,,,,,,,
ENSG00000183337,protein_coding,,,,,,,,,,
ENSG00000183336,protein_coding,,,,,,,,,,
ENSG00000183324,protein_coding,,,,,,,,,,
ENSG00000183323,protein_coding,,,,,,,,,,
ENSG00000183317,protein_coding,,,,,,,,,,
ENSG00000183309,protein_coding,,,,,,,,,,
ENSG00000183307,protein_coding,,,,,,,,,,
ENSG00000183304,protein_coding,,,,,,,,,,
ENSG00000183303,protein_coding,,,,,,,,,,
ENSG00000183291,protein_coding,,,,,,,,,,
ENSG00000183287,protein_coding,,,,,,,,,,
ENSG00000183283,protein_coding,,,,,,,,,,
ENSG00000183273,protein_coding,,,,,,,,,,
ENSG00000183260,protein_coding,,,,,,,,,,
ENSG00000183258,protein_coding,,,,,,,,,,
ENSG00000183255,protein_coding,,,,,,,,,,
ENSG00000183251,protein_coding,,,,,,,,,,
ENSG00000183250,lincRNA,,,,,,,,,,
ENSG00000183248,protein_coding,,,,,,,,,,
ENSG00000183242,NA,,,,,,,,,,
ENSG00000183230,protein_coding,,,,,,,,,,
ENSG00000183208,protein_coding,,,,,,,,,,
ENSG00000183207,protein_coding,,,,,,,,,,
ENSG00000183196,protein_coding,,,,,,,,,,
ENSG00000183186,protein_coding,,,,,,,,,,
ENSG00000183185,protein_coding,,,,,,,,,,
ENSG00000183172,protein_coding,,,,,,,,,,
ENSG00000183166,protein_coding,,,,,,,,,,
ENSG00000183161,protein_coding,,,,,,,,,,
ENSG00000183160,protein_coding,,,,,,,,,,
ENSG00000183155,protein_coding,,,,,,,,,,
ENSG00000183153,protein_coding,,,,,,,,,,
ENSG00000183150,protein_coding,,,,,,,,,,
ENSG00000183146,protein_coding,,,,,,,,,,
ENSG00000183145,protein_coding,,,,,,,,,,
ENSG00000183137,protein_coding,,,,,,,,,,
ENSG00000183134,protein_coding,,,,,,,,,,
ENSG00000183128,protein_coding,,,,,,,,,,
ENSG00000183117,protein_coding,,,,,,,,,,
ENSG00000183114,protein_coding,,,,,,,,,,
ENSG00000183111,protein_coding,,,,,,,,,,
ENSG00000183098,protein_coding,,,,,,,,,,
ENSG00000183092,protein_coding,,,,,,,,,,
ENSG00000183091,protein_coding,,,,,,,,,,
ENSG00000183090,protein_coding,,,,,,,,,,
ENSG00000183087,protein_coding,,,,,,,,,,
ENSG00000183077,protein_coding,,,,,,,,,,
ENSG00000183072,protein_coding,,,,,,,,,,
ENSG00000183067,protein_coding,,,,,,,,,,
ENSG00000183066,protein_coding,,,,,,,,,,
ENSG00000183060,protein_coding,,,,,,,,,,
ENSG00000183049,protein_coding,,,,,,,,,,
ENSG00000183048,protein_coding,,,,,,,,,,
ENSG00000183044,protein_coding,,,,,,,,,,
ENSG00000183036,protein_coding,,,,,,,,,,
ENSG00000183035,protein_coding,,,,,,,,,,
ENSG00000183034,protein_coding,,,,,,,,,,
ENSG00000183032,protein_coding,,,,,,,,,,
ENSG00000183024,protein_coding,,,,,,,,,,
ENSG00000183023,protein_coding,,,,,,,,,,
ENSG00000183020,protein_coding,,,,,,,,,,
ENSG00000183019,protein_coding,,,,,,,,,,
ENSG00000183018,protein_coding,,,,,,,,,,
ENSG00000183011,protein_coding,,,,,,,,,,
ENSG00000183010,protein_coding,,,,,,,,,,
ENSG00000182993,protein_coding,,,,,,,,,,
ENSG00000182986,protein_coding,,,,,,,,,,
ENSG00000182985,protein_coding,,,,,,,,,,
ENSG00000182983,protein_coding,,,,,,,,,,
ENSG00000182979,protein_coding,,,,,,,,,,
ENSG00000182973,protein_coding,,,,,,,,,,
ENSG00000182968,protein_coding,,,,,,,,,,
ENSG00000182963,protein_coding,,,,,,,,,,
ENSG00000182957,protein_coding,,,,,,,,,,
ENSG00000182952,protein_coding,,,,,,,,,,
ENSG00000182950,protein_coding,,,,,,,,,,
ENSG00000182944,protein_coding,,,,,,,,,,
ENSG00000182934,protein_coding,,,,,,,,,,
ENSG00000182931,protein_coding,,,,,,,,,,
ENSG00000182923,protein_coding,,,,,,,,,,
ENSG00000182919,protein_coding,,,,,,,,,,
ENSG00000182916,protein_coding,,,,,,,,,,
ENSG00000182912,antisense,,,,,,,,,,
ENSG00000182903,protein_coding,,,,,,,,,,
ENSG00000182902,protein_coding,,,,,,,,,,
ENSG00000182901,protein_coding,,,,,,,,,,
ENSG00000182899,protein_coding,,,,,,,,,,
ENSG00000182896,protein_coding,,,,,,,,,,
ENSG00000182890,protein_coding,,,,,,,,,,
ENSG00000182885,protein_coding,,,,,,,,,,
ENSG00000182873,antisense,,,,,,,,,,
ENSG00000182872,protein_coding,,,,,,,,,,
ENSG00000182871,protein_coding,,,,,,,,,,
ENSG00000182870,protein_coding,,,,,,,,,,
ENSG00000182866,protein_coding,,,,,,,,,,
ENSG00000182858,protein_coding,,,,,,,,,,
ENSG00000182853,protein_coding,,,,,,,,,,
ENSG00000182836,protein_coding,,,,,,,,,,
ENSG00000182831,protein_coding,,,,,,,,,,
ENSG00000182827,protein_coding,,,,,,,,,,
ENSG00000182810,protein_coding,,,,,,,,,,
ENSG00000182809,protein_coding,,,,,,,,,,
ENSG00000182796,transcribed_unitary_pseudogene,,,,,,,,,,
ENSG00000182795,protein_coding,,,,,,,,,,
ENSG00000182793,protein_coding,,,,,,,,,,
ENSG00000182791,protein_coding,,,,,,,,,,
ENSG00000182774,protein_coding,,,,,,,,,,
ENSG00000182771,protein_coding,,,,,,,,,,
ENSG00000182768,protein_coding,,,,,,,,,,
ENSG00000182752,protein_coding,,,,,,,,,,
ENSG00000182749,protein_coding,,,,,,,,,,
ENSG00000182747,protein_coding,,,,,,,,,,
ENSG00000182742,protein_coding,,,,,,,,,,
ENSG00000182732,protein_coding,,,,,,,,,,
ENSG00000182718,protein_coding,,,,,,,,,,
ENSG00000182712,protein_coding,,,,,,,,,,
ENSG00000182704,protein_coding,,,,,,,,,,
ENSG00000182700,protein_coding,,,,,,,,,,
ENSG00000182687,protein_coding,,,,,,,,,,
ENSG00000182685,protein_coding,,,,,,,,,,
ENSG00000182676,protein_coding,,,,,,,,,,
ENSG00000182674,protein_coding,,,,,,,,,,
ENSG00000182670,protein_coding,,,,,,,,,,
ENSG00000182667,protein_coding,,,,,,,,,,
ENSG00000182648,lincRNA,,,,,,,,,,
ENSG00000182645,protein_coding,,,,,,,,,,
ENSG00000182636,protein_coding,,,,,,,,,,
ENSG00000182632,transcribed_unprocessed_pseudogene,,,,,,,,,,
ENSG00000182631,protein_coding,,,,,,,,,,
ENSG00000182628,protein_coding,,,,,,,,,,
ENSG00000182621,protein_coding,,,,,,,,,,
ENSG00000182612,protein_coding,,,,,,,,,,
ENSG00000182606,protein_coding,,,,,,,,,,
ENSG00000182601,protein_coding,,,,,,,,,,
ENSG00000182600,protein_coding,,,,,,,,,,
ENSG00000182591,protein_coding,,,,,,,,,,
ENSG00000182586,lincRNA,,,,,,,,,,
ENSG00000182584,protein_coding,,,,,,,,,,
ENSG00000182580,protein_coding,,,,,,,,,,
ENSG00000182578,protein_coding,,,,,,,,,,
ENSG00000182575,protein_coding,,,,,,,,,,
ENSG00000182568,protein_coding,,,,,,,,,,
ENSG00000182566,protein_coding,,,,,,,,,,
ENSG00000182557,protein_coding,,,,,,,,,,
ENSG00000182552,protein_coding,,,,,,,,,,
ENSG00000182551,protein_coding,,,,,,,,,,
ENSG00000182544,protein_coding,,,,,,,,,,
ENSG00000182541,protein_coding,,,,,,,,,,
ENSG00000182534,protein_coding,,,,,,,,,,
ENSG00000182533,protein_coding,,,,,,,,,,
ENSG00000182518,protein_coding,,,,,,,,,,
ENSG00000182512,protein_coding,,,,,,,,,,
ENSG00000182511,protein_coding,,,,,,,,,,
ENSG00000182508,protein_coding,,,,,,,,,,
ENSG00000182504,protein_coding,,,,,,,,,,
ENSG00000182492,protein_coding,,,,,,,,,,
ENSG00000182489,protein_coding,,,,,,,,,,
ENSG00000182481,protein_coding,,,,,,,,,,
ENSG00000182473,protein_coding,,,,,,,,,,
ENSG00000182472,protein_coding,,,,,,,,,,
ENSG00000182463,protein_coding,,,,,,,,,,
ENSG00000182459,protein_coding,,,,,,,,,,
ENSG00000182450,protein_coding,,,,,,,,,,
ENSG00000182446,protein_coding,,,,,,,,,,
ENSG00000182405,protein_coding,,,,,,,,,,
ENSG00000182400,protein_coding,,,,,,,,,,
ENSG00000182397,transcribed_unprocessed_pseudogene,,,,,,,,,,
ENSG00000182393,protein_coding,,,,,,,,,,
ENSG00000182389,protein_coding,,,,,,,,,,
ENSG00000182379,protein_coding,,,,,,,,,,
ENSG00000182378,protein_coding,,,,,,,,,,
ENSG00000182372,protein_coding,,,,,,,,,,
ENSG00000182362,protein_coding,,,,,,,,,,
ENSG00000182359,protein_coding,,,,,,,,,,
ENSG00000182352,antisense,,,,,,,,,,
ENSG00000182348,protein_coding,,,,,,,,,,
ENSG00000182346,protein_coding,,,,,,,,,,
ENSG00000182334,protein_coding,,,,,,,,,,
ENSG00000182333,protein_coding,,,,,,,,,,
ENSG00000182329,protein_coding,,,,,,,,,,
ENSG00000182327,protein_coding,,,,,,,,,,
ENSG00000182326,protein_coding,,,,,,,,,,
ENSG00000182325,protein_coding,,,,,,,,,,
ENSG00000182324,protein_coding,,,,,,,,,,
ENSG00000182318,protein_coding,,,,,,,,,,
ENSG00000182310,protein_coding,,,,,,,,,,
ENSG00000182308,protein_coding,,,,,,,,,,
ENSG00000182307,protein_coding,,,,,,,,,,
ENSG00000182287,protein_coding,,,,,,,,,,
ENSG00000182272,protein_coding,,,,,,,,,,
ENSG00000182264,protein_coding,,,,,,,,,,
ENSG00000182263,protein_coding,,,,,,,,,,
ENSG00000182261,protein_coding,,,,,,,,,,
ENSG00000182257,protein_coding,,,,,,,,,,
ENSG00000182256,protein_coding,,,,,,,,,,
ENSG00000182255,protein_coding,,,,,,,,,,
ENSG00000182253,protein_coding,,,,,,,,,,
ENSG00000182247,protein_coding,,,,,,,,,,
ENSG00000182240,protein_coding,,,,,,,,,,
ENSG00000182224,protein_coding,,,,,,,,,,
ENSG00000182223,protein_coding,,,,,,,,,,
ENSG00000182220,protein_coding,,,,,,,,,,
ENSG00000182218,protein_coding,,,,,,,,,,
ENSG00000182208,protein_coding,,,,,,,,,,
ENSG00000182199,protein_coding,,,,,,,,,,
ENSG00000182197,protein_coding,,,,,,,,,,
ENSG00000182196,protein_coding,,,,,,,,,,
ENSG00000182187,protein_coding,,,,,,,,,,
ENSG00000182185,protein_coding,,,,,,,,,,
ENSG00000182183,protein_coding,,,,,,,,,,
ENSG00000182180,protein_coding,,,,,,,,,,
ENSG00000182179,protein_coding,,,,,,,,,,
ENSG00000182175,protein_coding,,,,,,,,,,
ENSG00000182173,protein_coding,,,,,,,,,,
ENSG00000182168,protein_coding,,,,,,,,,,
ENSG00000182165,lincRNA,,,,,,,,,,
ENSG00000182162,protein_coding,,,,,,,,,,
ENSG00000182158,protein_coding,,,,,,,,,,
ENSG00000182156,protein_coding,,,,,,,,,,
ENSG00000182154,protein_coding,,,,,,,,,,
ENSG00000182150,protein_coding,,,,,,,,,,
ENSG00000182149,protein_coding,,,,,,,,,,
ENSG00000182141,protein_coding,,,,,,,,,,
ENSG00000182134,protein_coding,,,,,,,,,,
ENSG00000182132,protein_coding,,,,,,,,,,
ENSG00000182118,protein_coding,,,,,,,,,,
ENSG00000182117,protein_coding,,,,,,,,,,
ENSG00000182107,protein_coding,,,,,,,,,,
ENSG00000182103,protein_coding,,,,,,,,,,
ENSG00000182095,protein_coding,,,,,,,,,,
ENSG00000182093,protein_coding,,,,,,,,,,
ENSG00000182087,protein_coding,,,,,,,,,,
ENSG00000182070,protein_coding,,,,,,,,,,
ENSG00000182057,lincRNA,,,,,,,,,,
ENSG00000182054,protein_coding,,,,,,,,,,
ENSG00000182050,protein_coding,,,,,,,,,,
ENSG00000182048,transcribed_unprocessed_pseudogene,,,,,,,,,,
ENSG00000182040,protein_coding,,,,,,,,,,
ENSG00000182035,protein_coding,,,,,,,,,,
ENSG00000182022,protein_coding,,,,,,,,,,
ENSG00000182013,protein_coding,,,,,,,,,,
ENSG00000182010,protein_coding,,,,,,,,,,
ENSG00000182004,protein_coding,,,,,,,,,,
ENSG00000181995,transcribed_unitary_pseudogene,,,,,,,,,,
ENSG00000181991,protein_coding,,,,,,,,,,
ENSG00000181982,protein_coding,,,,,,,,,,
ENSG00000181965,protein_coding,,,,,,,,,,
ENSG00000181938,protein_coding,,,,,,,,,,
ENSG00000181929,protein_coding,,,,,,,,,,
ENSG00000181924,protein_coding,,,,,,,,,,
ENSG00000181915,protein_coding,,,,,,,,,,
ENSG00000181904,protein_coding,,,,,,,,,,
ENSG00000181896,protein_coding,,,,,,,,,,
ENSG00000181894,protein_coding,,,,,,,,,,
ENSG00000181885,protein_coding,,,,,,,,,,
ENSG00000181873,protein_coding,,,,,,,,,,
ENSG00000181856,protein_coding,,,,,,,,,,
ENSG00000181852,protein_coding,,,,,,,,,,
ENSG00000181847,protein_coding,,,,,,,,,,
ENSG00000181830,protein_coding,,,,,,,,,,
ENSG00000181827,protein_coding,,,,,,,,,,
ENSG00000181826,protein_coding,,,,,,,,,,
ENSG00000181817,protein_coding,,,,,,,,,,
ENSG00000181804,protein_coding,,,,,,,,,,
ENSG00000181800,antisense,,,,,,,,,,
ENSG00000181798,lincRNA,,,,,,,,,,
ENSG00000181790,protein_coding,,,,,,,,,,
ENSG00000181789,protein_coding,,,,,,,,,,
ENSG00000181788,protein_coding,,,,,,,,,,
ENSG00000181786,protein_coding,,,,,,,,,,
ENSG00000181781,protein_coding,,,,,,,,,,
ENSG00000181778,protein_coding,,,,,,,,,,
ENSG00000181773,protein_coding,,,,,,,,,,
ENSG00000181754,protein_coding,,,,,,,,,,
ENSG00000181751,protein_coding,,,,,,,,,,
ENSG00000181744,protein_coding,,,,,,,,,,
ENSG00000181722,protein_coding,,,,,,,,,,
ENSG00000181704,protein_coding,,,,,,,,,,
ENSG00000181690,protein_coding,,,,,,,,,,
ENSG00000181666,protein_coding,,,,,,,,,,
ENSG00000181656,protein_coding,,,,,,,,,,
ENSG00000181652,protein_coding,,,,,,,,,,
ENSG00000181649,protein_coding,,,,,,,,,,
ENSG00000181638,protein_coding,,,,,,,,,,
ENSG00000181634,protein_coding,,,,,,,,,,
ENSG00000181631,protein_coding,,,,,,,,,,
ENSG00000181619,protein_coding,,,,,,,,,,
ENSG00000181617,protein_coding,,,,,,,,,,
ENSG00000181610,protein_coding,,,,,,,,,,
ENSG00000181609,protein_coding,,,,,,,,,,
ENSG00000181588,protein_coding,,,,,,,,,,
ENSG00000181585,protein_coding,,,,,,,,,,
ENSG00000181577,protein_coding,,,,,,,,,,
ENSG00000181562,protein_coding,,,,,,,,,,
ENSG00000181555,protein_coding,,,,,,,,,,
ENSG00000181552,protein_coding,,,,,,,,,,
ENSG00000181544,protein_coding,,,,,,,,,,
ENSG00000181541,protein_coding,,,,,,,,,,
ENSG00000181523,protein_coding,,,,,,,,,,
ENSG00000181513,protein_coding,,,,,,,,,,
ENSG00000181481,protein_coding,,,,,,,,,,
ENSG00000181472,protein_coding,,,,,,,,,,
ENSG00000181467,protein_coding,,,,,,,,,,
ENSG00000181458,protein_coding,,,,,,,,,,
ENSG00000181450,protein_coding,,,,,,,,,,
ENSG00000181449,protein_coding,,,,,,,,,,
ENSG00000181444,protein_coding,,,,,,,,,,
ENSG00000181433,protein_coding,,,,,,,,,,
ENSG00000181418,protein_coding,,,,,,,,,,
ENSG00000181409,protein_coding,,,,,,,,,,
ENSG00000181408,protein_coding,,,,,,,,,,
ENSG00000181404,protein_coding,,,,,,,,,,
ENSG00000181396,protein_coding,,,,,,,,,,
ENSG00000181392,protein_coding,,,,,,,,,,
ENSG00000181381,protein_coding,,,,,,,,,,
ENSG00000181378,protein_coding,,,,,,,,,,
ENSG00000181374,protein_coding,,,,,,,,,,
ENSG00000181355,transcribed_unitary_pseudogene,,,,,,,,,,
ENSG00000181350,protein_coding,,,,,,,,,,
ENSG00000181323,protein_coding,,,,,,,,,,
ENSG00000181322,protein_coding,,,,,,,,,,
ENSG00000181315,protein_coding,,,,,,,,,,
ENSG00000181296,unprocessed_pseudogene,,,,,,,,,,
ENSG00000181291,protein_coding,,,,,,,,,,
ENSG00000181284,protein_coding,,,,,,,,,,
ENSG00000181274,protein_coding,,,,,,,,,,
ENSG00000181264,protein_coding,,,,,,,,,,
ENSG00000181240,protein_coding,,,,,,,,,,
ENSG00000181234,protein_coding,,,,,,,,,,
ENSG00000181222,protein_coding,,,,,,,,,,
ENSG00000181220,protein_coding,,,,,,,,,,
ENSG00000181218,protein_coding,,,,,,,,,,
ENSG00000181214,unprocessed_pseudogene,,,,,,,,,,
ENSG00000181211,sense_intronic,,,,,,,,,,
ENSG00000181195,protein_coding,,,,,,,,,,
ENSG00000181192,protein_coding,,,,,,,,,,
ENSG00000181191,protein_coding,,,,,,,,,,
ENSG00000181171,antisense,,,,,,,,,,
ENSG00000181163,protein_coding,,,,,,,,,,
ENSG00000181143,protein_coding,,,,,,,,,,
ENSG00000181104,protein_coding,,,,,,,,,,
ENSG00000181092,protein_coding,,,,,,,,,,
ENSG00000181090,protein_coding,,,,,,,,,,
ENSG00000181085,protein_coding,,,,,,,,,,
ENSG00000181072,protein_coding,,,,,,,,,,
ENSG00000181061,protein_coding,,,,,,,,,,
ENSG00000181045,protein_coding,,,,,,,,,,
ENSG00000181038,protein_coding,,,,,,,,,,
ENSG00000181035,protein_coding,,,,,,,,,,
ENSG00000181031,protein_coding,,,,,,,,,,
ENSG00000181029,protein_coding,,,,,,,,,,
ENSG00000181027,protein_coding,,,,,,,,,,
ENSG00000181026,protein_coding,,,,,,,,,,
ENSG00000181019,protein_coding,,,,,,,,,,
ENSG00000181016,protein_coding,,,,,,,,,,
ENSG00000181013,protein_coding,,,,,,,,,,
ENSG00000181007,protein_coding,,,,,,,,,,
ENSG00000181004,protein_coding,,,,,,,,,,
ENSG00000180999,protein_coding,,,,,,,,,,
ENSG00000180998,protein_coding,,,,,,,,,,
ENSG00000180992,protein_coding,,,,,,,,,,
ENSG00000180979,protein_coding,,,,,,,,,,
ENSG00000180964,protein_coding,,,,,,,,,,
ENSG00000180953,protein_coding,,,,,,,,,,
ENSG00000180938,protein_coding,,,,,,,,,,
ENSG00000180929,protein_coding,,,,,,,,,,
ENSG00000180921,protein_coding,,,,,,,,,,
ENSG00000180917,protein_coding,,,,,,,,,,
ENSG00000180914,protein_coding,,,,,,,,,,
ENSG00000180910,lincRNA,,,,,,,,,,
ENSG00000180902,protein_coding,,,,,,,,,,
ENSG00000180901,protein_coding,,,,,,,,,,
ENSG00000180900,protein_coding,,,,,,,,,,
ENSG00000180891,protein_coding,,,,,,,,,,
ENSG00000180884,protein_coding,,,,,,,,,,
ENSG00000180881,protein_coding,,,,,,,,,,
ENSG00000180879,protein_coding,,,,,,,,,,
ENSG00000180878,protein_coding,,,,,,,,,,
ENSG00000180875,protein_coding,,,,,,,,,,
ENSG00000180871,protein_coding,,,,,,,,,,
ENSG00000180869,lincRNA,,,,,,,,,,
ENSG00000180855,protein_coding,,,,,,,,,,
ENSG00000180846,antisense,,,,,,,,,,
ENSG00000180834,protein_coding,,,,,,,,,,
ENSG00000180828,protein_coding,,,,,,,,,,
ENSG00000180822,protein_coding,,,,,,,,,,
ENSG00000180818,protein_coding,,,,,,,,,,
ENSG00000180817,protein_coding,,,,,,,,,,
ENSG00000180815,protein_coding,,,,,,,,,,
ENSG00000180806,protein_coding,,,,,,,,,,
ENSG00000180801,protein_coding,,,,,,,,,,
ENSG00000180785,protein_coding,,,,,,,,,,
ENSG00000180777,protein_coding,,,,,,,,,,
ENSG00000180776,protein_coding,,,,,,,,,,
ENSG00000180773,protein_coding,,,,,,,,,,
ENSG00000180772,protein_coding,,,,,,,,,,
ENSG00000180769,processed_transcript,,,,,,,,,,
ENSG00000180767,protein_coding,,,,,,,,,,
ENSG00000180758,protein_coding,,,,,,,,,,
ENSG00000180745,protein_coding,,,,,,,,,,
ENSG00000180739,protein_coding,,,,,,,,,,
ENSG00000180730,protein_coding,,,,,,,,,,
ENSG00000180720,protein_coding,,,,,,,,,,
ENSG00000180712,lincRNA,,,,,,,,,,
ENSG00000180697,protein_coding,,,,,,,,,,
ENSG00000180694,protein_coding,,,,,,,,,,
ENSG00000180667,protein_coding,,,,,,,,,,
ENSG00000180658,protein_coding,,,,,,,,,,
ENSG00000180644,protein_coding,,,,,,,,,,
ENSG00000180638,protein_coding,,,,,,,,,,
ENSG00000180628,protein_coding,,,,,,,,,,
ENSG00000180626,protein_coding,,,,,,,,,,
ENSG00000180616,protein_coding,,,,,,,,,,
ENSG00000180613,protein_coding,,,,,,,,,,
ENSG00000180611,protein_coding,,,,,,,,,,
