probe_id	ensembl_gene_id
209228_x_at	ENSG00000104723
213423_x_at	ENSG00000104723
209227_at	ENSG00000104723
235801_at	ENSG00000104723
215139_at	ENSG00000104728
1554703_at	ENSG00000104728
1554213_at	ENSG00000104728
221219_s_at	ENSG00000104731
1556616_a_at	ENSG00000104731
234738_s_at	ENSG00000104731
232171_x_at	ENSG00000104731
229035_s_at	ENSG00000104731
212142_at	ENSG00000104738
212141_at	ENSG00000104738
222036_s_at	ENSG00000104738
222037_at	ENSG00000104738
207664_at	ENSG00000104755
1570237_at	ENSG00000104760
205305_at	ENSG00000104760
213902_at	ENSG00000104763
1555419_a_at	ENSG00000104763
210980_s_at	ENSG00000104763
213702_x_at	ENSG00000104763
221479_s_at	ENSG00000104765
221478_at	ENSG00000104765
204401_at	ENSG00000104783
206733_at	ENSG00000104804
200646_s_at	ENSG00000104805
200649_at	ENSG00000104805
231416_at	ENSG00000104808
201673_s_at	ENSG00000104812
214339_s_at	ENSG00000104814
206296_x_at	ENSG00000104814
214219_x_at	ENSG00000104814
200789_at	ENSG00000104823
221860_at	ENSG00000104824
35201_at	ENSG00000104824
202072_at	ENSG00000104824
214448_x_at	ENSG00000104825
214062_x_at	ENSG00000104825
228388_at	ENSG00000104825
214471_x_at	ENSG00000104826
212664_at	ENSG00000104833
218702_at	ENSG00000104835
232936_at	ENSG00000104848
213121_at	ENSG00000104852
201221_s_at	ENSG00000104852
211136_s_at	ENSG00000104853
201640_x_at	ENSG00000104853
205205_at	ENSG00000104856
204978_at	ENSG00000104859
219760_at	ENSG00000104863
241957_x_at	ENSG00000104863
213751_at	ENSG00000104866
213781_at	ENSG00000104866
229262_at	ENSG00000104866
218831_s_at	ENSG00000104870
217872_at	ENSG00000104872
204810_s_at	ENSG00000104879
213039_at	ENSG00000104880
218849_s_at	ENSG00000104881
244126_at	ENSG00000104883
213468_at	ENSG00000104884
235399_at	ENSG00000104884
214865_at	ENSG00000104885
231297_at	ENSG00000104885
226201_at	ENSG00000104885
218290_at	ENSG00000104886
204230_s_at	ENSG00000104888
204229_at	ENSG00000104888
1552749_a_at	ENSG00000104892
1570402_at	ENSG00000104892
239853_at	ENSG00000104892
204192_at	ENSG00000104894
209381_x_at	ENSG00000104897
37462_i_at	ENSG00000104897
206516_at	ENSG00000104899
220284_at	ENSG00000104901
210044_s_at	ENSG00000104903
211691_x_at	ENSG00000104904
215952_s_at	ENSG00000104904
200077_s_at	ENSG00000104904
210463_x_at	ENSG00000104907
203701_s_at	ENSG00000104907
212625_at	ENSG00000104915
220570_at	ENSG00000104918
206759_at	ENSG00000104921
206760_s_at	ENSG00000104921
217066_s_at	ENSG00000104936
37996_s_at	ENSG00000104936
210481_s_at	ENSG00000104938
207995_s_at	ENSG00000104938
220965_s_at	ENSG00000104941
218466_at	ENSG00000104946
230966_at	ENSG00000104951
1553813_s_at	ENSG00000104953
1553812_at	ENSG00000104953
222219_s_at	ENSG00000104953
208094_s_at	ENSG00000104957
212032_s_at	ENSG00000104960
217729_s_at	ENSG00000104964
206476_s_at	ENSG00000104967
206477_s_at	ENSG00000104967
235560_at	ENSG00000104967
238904_at	ENSG00000104967
201396_s_at	ENSG00000104969
216428_x_at	ENSG00000104970
211336_x_at	ENSG00000104972
207104_x_at	ENSG00000104972
208110_x_at	ENSG00000104973
1553993_s_at	ENSG00000104973
215897_at	ENSG00000104973
207872_s_at	ENSG00000104974
210660_at	ENSG00000104974
204104_at	ENSG00000104976
217926_at	ENSG00000104979
1570331_at	ENSG00000104980
203093_s_at	ENSG00000104980
203092_at	ENSG00000104980
228887_x_at	ENSG00000104983
228472_at	ENSG00000104983
205926_at	ENSG00000104998
222062_at	ENSG00000104998
218115_at	ENSG00000105011
1569949_at	ENSG00000105048
213201_s_at	ENSG00000105048
1566701_at	ENSG00000105053
221998_s_at	ENSG00000105053
239190_at	ENSG00000105053
221999_at	ENSG00000105053
218022_at	ENSG00000105053
201863_at	ENSG00000105058
209229_s_at	ENSG00000105063
232730_at	ENSG00000105072
228154_at	ENSG00000105072
231724_at	ENSG00000105085
227538_at	ENSG00000105085
223601_at	ENSG00000105088
228677_s_at	ENSG00000105122
203847_s_at	ENSG00000105127
203848_at	ENSG00000105127
220013_at	ENSG00000105131
210624_s_at	ENSG00000105135
202993_at	ENSG00000105135
219826_at	ENSG00000105136
58367_s_at	ENSG00000105136
216271_x_at	ENSG00000105137
216272_x_at	ENSG00000105137
44702_at	ENSG00000105137
212962_at	ENSG00000105137
231722_at	ENSG00000105141
1554592_a_at	ENSG00000105143
1554593_s_at	ENSG00000105143
206882_at	ENSG00000105143
211107_s_at	ENSG00000105146
202868_s_at	ENSG00000105171
227583_at	ENSG00000105171
213523_at	ENSG00000105173
1556231_a_at	ENSG00000105176
214173_x_at	ENSG00000105176
211563_s_at	ENSG00000105176
210157_at	ENSG00000105176
219275_at	ENSG00000105185
227751_at	ENSG00000105185
221522_at	ENSG00000105186
201258_at	ENSG00000105193
226130_at	ENSG00000105193
226131_s_at	ENSG00000105193
213890_x_at	ENSG00000105193
224913_s_at	ENSG00000105197
217612_at	ENSG00000105197
220440_at	ENSG00000105198
211623_s_at	ENSG00000105202
217270_s_at	ENSG00000105204
204954_s_at	ENSG00000105204
206207_at	ENSG00000105205
220323_at	ENSG00000105219
208308_s_at	ENSG00000105220
1560689_s_at	ENSG00000105221
203809_s_at	ENSG00000105221
211453_s_at	ENSG00000105221
225471_s_at	ENSG00000105221
226156_at	ENSG00000105221
236664_at	ENSG00000105221
201050_at	ENSG00000105223
220024_s_at	ENSG00000105227
212879_x_at	ENSG00000105229
212881_at	ENSG00000105229
224059_s_at	ENSG00000105245
242195_x_at	ENSG00000105245
219424_at	ENSG00000105246
204335_at	ENSG00000105248
227845_s_at	ENSG00000105251
216194_s_at	ENSG00000105254
211759_x_at	ENSG00000105254
201804_x_at	ENSG00000105254
219170_at	ENSG00000105255
212955_s_at	ENSG00000105258
216311_at	ENSG00000105261
235243_at	ENSG00000105270
212358_at	ENSG00000105270
233064_at	ENSG00000105278
215419_at	ENSG00000105278
208916_at	ENSG00000105281
38269_at	ENSG00000105287
209282_at	ENSG00000105287
209462_at	ENSG00000105290
240373_at	ENSG00000105298
215954_s_at	ENSG00000105298
213815_x_at	ENSG00000105298
214892_x_at	ENSG00000105298
206257_at	ENSG00000105321
209675_s_at	ENSG00000105323
208713_at	ENSG00000105323
211865_s_at	ENSG00000105325
209416_s_at	ENSG00000105325
209414_at	ENSG00000105325
209415_at	ENSG00000105325
211692_s_at	ENSG00000105327
203085_s_at	ENSG00000105329
203084_at	ENSG00000105329
212974_at	ENSG00000105339
212975_at	ENSG00000105339
1557759_at	ENSG00000105341
218038_at	ENSG00000105341
45828_at	ENSG00000105341
207205_at	ENSG00000105352
202122_s_at	ENSG00000105355
217660_at	ENSG00000105357
217545_at	ENSG00000105357
219946_x_at	ENSG00000105357
232977_x_at	ENSG00000105357
234290_x_at	ENSG00000105357
226988_s_at	ENSG00000105357
223743_s_at	ENSG00000105364
223742_at	ENSG00000105364
218105_s_at	ENSG00000105364
216327_s_at	ENSG00000105366
216328_at	ENSG00000105366
208253_at	ENSG00000105366
1555779_a_at	ENSG00000105369
205049_s_at	ENSG00000105369
220519_s_at	ENSG00000105370
207194_s_at	ENSG00000105371
213414_s_at	ENSG00000105372
202649_x_at	ENSG00000105372
217807_s_at	ENSG00000105373
213915_at	ENSG00000105374
206906_at	ENSG00000105376
202942_at	ENSG00000105379
206120_at	ENSG00000105383
201884_at	ENSG00000105388
231742_at	ENSG00000105392
217510_at	ENSG00000105392
221711_s_at	ENSG00000105393
205546_s_at	ENSG00000105397
206292_s_at	ENSG00000105398
206293_at	ENSG00000105398
209953_s_at	ENSG00000105401
206491_s_at	ENSG00000105402
214432_at	ENSG00000105409
1569402_at	ENSG00000105419
228327_x_at	ENSG00000105419
1555666_at	ENSG00000105426
210823_s_at	ENSG00000105426
224329_s_at	ENSG00000105427
215461_at	ENSG00000105428
214778_at	ENSG00000105429
227327_at	ENSG00000105429
200922_at	ENSG00000105438
1555575_a_at	ENSG00000105438
237234_at	ENSG00000105443
209158_s_at	ENSG00000105443
1555842_at	ENSG00000105443
221549_at	ENSG00000105447
207036_x_at	ENSG00000105464
229883_at	ENSG00000105464
206719_at	ENSG00000105467
210783_x_at	ENSG00000105472
205131_x_at	ENSG00000105472
211709_s_at	ENSG00000105472
233157_x_at	ENSG00000105479
228641_at	ENSG00000105483
1554479_a_at	ENSG00000105483
204950_at	ENSG00000105483
232969_at	ENSG00000105483
202726_at	ENSG00000105486
210796_x_at	ENSG00000105492
206520_x_at	ENSG00000105492
206519_x_at	ENSG00000105492
243128_at	ENSG00000105497
205497_at	ENSG00000105497
1554810_at	ENSG00000105499
209785_s_at	ENSG00000105499
220000_at	ENSG00000105501
221160_s_at	ENSG00000105507
207316_at	ENSG00000105509
208466_at	ENSG00000105514
225001_at	ENSG00000105514
209782_s_at	ENSG00000105516
209783_at	ENSG00000105516
225003_at	ENSG00000105518
231728_at	ENSG00000105519
231729_s_at	ENSG00000105519
226424_at	ENSG00000105519
231710_at	ENSG00000105519
64899_at	ENSG00000105520
218509_at	ENSG00000105520
220312_at	ENSG00000105523
244830_at	ENSG00000105538
220027_s_at	ENSG00000105538
220808_at	ENSG00000105549
221433_at	ENSG00000105550
215654_at	ENSG00000105552
203576_at	ENSG00000105552
221863_at	ENSG00000105556
44822_s_at	ENSG00000105556
221862_at	ENSG00000105556
219011_at	ENSG00000105559
200695_at	ENSG00000105568
215844_at	ENSG00000105576
210585_s_at	ENSG00000105576
221506_s_at	ENSG00000105576
221507_at	ENSG00000105576
226428_at	ENSG00000105576
224137_at	ENSG00000105605
208369_s_at	ENSG00000105607
203500_at	ENSG00000105607
206856_at	ENSG00000105609
210504_at	ENSG00000105610
214992_s_at	ENSG00000105612
209831_x_at	ENSG00000105612
217231_s_at	ENSG00000105613
232018_at	ENSG00000105617
202407_s_at	ENSG00000105618
202408_s_at	ENSG00000105618
218996_at	ENSG00000105619
211108_s_at	ENSG00000105639
211109_at	ENSG00000105639
207187_at	ENSG00000105639
227677_at	ENSG00000105639
211123_at	ENSG00000105641
206231_at	ENSG00000105642
226055_at	ENSG00000105643
204974_at	ENSG00000105649
222240_s_at	ENSG00000105655
228552_s_at	ENSG00000105655
1565254_s_at	ENSG00000105656
204095_s_at	ENSG00000105656
204096_s_at	ENSG00000105656
207159_x_at	ENSG00000105662
213091_at	ENSG00000105662
205713_s_at	ENSG00000105664
214624_at	ENSG00000105668
220469_at	ENSG00000105669
201264_at	ENSG00000105669
232915_at	ENSG00000105671
210811_s_at	ENSG00000105671
31807_at	ENSG00000105671
215510_at	ENSG00000105672
207139_at	ENSG00000105675
221758_at	ENSG00000105676
202475_at	ENSG00000105677
207116_s_at	ENSG00000105679
217327_at	ENSG00000105694
216617_s_at	ENSG00000105695
219005_at	ENSG00000105696
220491_at	ENSG00000105697
202152_x_at	ENSG00000105698
214879_x_at	ENSG00000105698
215737_x_at	ENSG00000105698
208190_s_at	ENSG00000105699
229316_at	ENSG00000105700
200076_s_at	ENSG00000105700
208255_s_at	ENSG00000105701
40850_at	ENSG00000105701
215004_s_at	ENSG00000105705
209547_s_at	ENSG00000105705
204934_s_at	ENSG00000105707
219854_at	ENSG00000105708
205508_at	ENSG00000105711
230536_at	ENSG00000105717
203643_at	ENSG00000105722
632_at	ENSG00000105723
202210_x_at	ENSG00000105723
218052_s_at	ENSG00000105726
218762_at	ENSG00000105732
214966_at	ENSG00000105737
1553168_at	ENSG00000105737
217509_x_at	ENSG00000105737
236096_at	ENSG00000105738
213600_at	ENSG00000105738
37831_at	ENSG00000105738
1554445_at	ENSG00000105750
206572_x_at	ENSG00000105750
204034_at	ENSG00000105755
215258_at	ENSG00000105767
215259_s_at	ENSG00000105767
229335_at	ENSG00000105767
221335_x_at	ENSG00000105771
233990_at	ENSG00000105771
223188_at	ENSG00000105771
1563452_at	ENSG00000105778
212471_at	ENSG00000105778
212475_at	ENSG00000105778
212474_at	ENSG00000105778
215321_at	ENSG00000105784
241703_at	ENSG00000105784
1554919_s_at	ENSG00000105792
219455_at	ENSG00000105792
216619_at	ENSG00000105793
234311_s_at	ENSG00000105793
239773_at	ENSG00000105793
230684_at	ENSG00000105793
231198_at	ENSG00000105810
207143_at	ENSG00000105810
243000_at	ENSG00000105810
235287_at	ENSG00000105810
224851_at	ENSG00000105810
224848_at	ENSG00000105810
224847_at	ENSG00000105810
201682_at	ENSG00000105819
1570542_a_at	ENSG00000105819
1568884_at	ENSG00000105821
213097_s_at	ENSG00000105821
209278_s_at	ENSG00000105825
209277_at	ENSG00000105825
202710_at	ENSG00000105829
217738_at	ENSG00000105835
214729_at	ENSG00000105849
226784_at	ENSG00000105849
206369_s_at	ENSG00000105851
206370_at	ENSG00000105851
239294_at	ENSG00000105851
213695_at	ENSG00000105852
242700_at	ENSG00000105854
210830_s_at	ENSG00000105854
201876_at	ENSG00000105854
1563010_at	ENSG00000105855
242982_x_at	ENSG00000105855
211488_s_at	ENSG00000105855
205816_at	ENSG00000105855
226189_at	ENSG00000105855
207361_at	ENSG00000105856
209102_s_at	ENSG00000105856
205761_s_at	ENSG00000105865
205762_s_at	ENSG00000105865
206663_at	ENSG00000105866
236265_at	ENSG00000105866
218971_s_at	ENSG00000105875
222799_at	ENSG00000105875
230888_at	ENSG00000105875
1553159_at	ENSG00000105877
220018_at	ENSG00000105879
227187_at	ENSG00000105879
213707_s_at	ENSG00000105880
224656_s_at	ENSG00000105887
1557604_at	ENSG00000105889
1557605_a_at	ENSG00000105889
1560520_at	ENSG00000105889
217553_at	ENSG00000105889
209466_x_at	ENSG00000105894
211737_x_at	ENSG00000105894
209465_x_at	ENSG00000105894
205429_s_at	ENSG00000105926
1558522_at	ENSG00000105926
203695_s_at	ENSG00000105928
220197_at	ENSG00000105929
220104_at	ENSG00000105939
213051_at	ENSG00000105939
225634_at	ENSG00000105939
233999_s_at	ENSG00000105948
1554672_at	ENSG00000105948
219758_at	ENSG00000105948
235949_at	ENSG00000105948
1554152_a_at	ENSG00000105953
1554151_at	ENSG00000105953
201282_at	ENSG00000105953
221322_at	ENSG00000105954
90265_at	ENSG00000105963
219150_s_at	ENSG00000105963
206715_at	ENSG00000105967
232383_at	ENSG00000105967
236995_x_at	ENSG00000105967
202487_s_at	ENSG00000105968
227085_at	ENSG00000105968
212206_s_at	ENSG00000105968
212205_at	ENSG00000105968
203324_s_at	ENSG00000105971
203323_at	ENSG00000105971
203065_s_at	ENSG00000105974
212097_at	ENSG00000105974
213816_s_at	ENSG00000105976
211599_x_at	ENSG00000105976
213807_x_at	ENSG00000105976
203510_at	ENSG00000105976
1554642_at	ENSG00000105982
220991_s_at	ENSG00000105982
224036_s_at	ENSG00000105983
224410_s_at	ENSG00000105983
222505_at	ENSG00000105983
222506_at	ENSG00000105983
236357_at	ENSG00000105983
242035_at	ENSG00000105983
205648_at	ENSG00000105989
214639_s_at	ENSG00000105991
208811_s_at	ENSG00000105993
208810_at	ENSG00000105993
209015_s_at	ENSG00000105993
214457_at	ENSG00000105996
208604_s_at	ENSG00000105997
235521_at	ENSG00000105997
215270_at	ENSG00000106003
228762_at	ENSG00000106003
213844_at	ENSG00000106004
208557_at	ENSG00000106006
225437_s_at	ENSG00000106009
217124_at	ENSG00000106012
204202_at	ENSG00000106012
206112_at	ENSG00000106013
205947_s_at	ENSG00000106018
211598_x_at	ENSG00000106018
205946_at	ENSG00000106018
230626_at	ENSG00000106025
230625_s_at	ENSG00000106025
219274_at	ENSG00000106025
202591_s_at	ENSG00000106028
1562442_a_at	ENSG00000106028
231786_at	ENSG00000106031
238808_at	ENSG00000106031
238571_at	ENSG00000106031
220032_at	ENSG00000106034
228728_at	ENSG00000106034
231706_s_at	ENSG00000106038
207914_x_at	ENSG00000106038
231955_s_at	ENSG00000106049
224812_at	ENSG00000106049
200976_s_at	ENSG00000106052
200977_s_at	ENSG00000106052
213786_at	ENSG00000106052
208146_s_at	ENSG00000106066
209410_s_at	ENSG00000106070
210999_s_at	ENSG00000106070
209409_at	ENSG00000106070
1552470_a_at	ENSG00000106077
1552800_at	ENSG00000106077
221927_s_at	ENSG00000106077
1552496_a_at	ENSG00000106078
213050_at	ENSG00000106078
219390_at	ENSG00000106080
235311_at	ENSG00000106080
230728_at	ENSG00000106080
233943_x_at	ENSG00000106086
227247_at	ENSG00000106086
224208_at	ENSG00000106086
231543_at	ENSG00000106086
232212_at	ENSG00000106086
204729_s_at	ENSG00000106089
224190_x_at	ENSG00000106100
221073_s_at	ENSG00000106100
208693_s_at	ENSG00000106105
211510_s_at	ENSG00000106113
207897_at	ENSG00000106113
204718_at	ENSG00000106123
235559_at	ENSG00000106125
211544_s_at	ENSG00000106128
207825_s_at	ENSG00000106128
211545_at	ENSG00000106128
213460_x_at	ENSG00000106133
213842_x_at	ENSG00000106133
211140_s_at	ENSG00000106144
209812_x_at	ENSG00000106144
208050_s_at	ENSG00000106144
34449_at	ENSG00000106144
209811_at	ENSG00000106144
226036_x_at	ENSG00000106144
226032_at	ENSG00000106144
217720_at	ENSG00000106153
221463_at	ENSG00000106178
213479_at	ENSG00000106236
202290_at	ENSG00000106244
217624_at	ENSG00000106244
205690_s_at	ENSG00000106245
218956_s_at	ENSG00000106246
222796_at	ENSG00000106246
243015_at	ENSG00000106258
214234_s_at	ENSG00000106258
214235_at	ENSG00000106258
205765_at	ENSG00000106258
214900_at	ENSG00000106261
214670_at	ENSG00000106261
1557953_at	ENSG00000106261
225221_at	ENSG00000106261
236274_at	ENSG00000106263
242550_at	ENSG00000106263
211501_s_at	ENSG00000106263
203462_x_at	ENSG00000106263
208688_x_at	ENSG00000106263
223241_at	ENSG00000106266
228231_at	ENSG00000106266
204766_s_at	ENSG00000106268
204469_at	ENSG00000106278
203572_s_at	ENSG00000106290
205809_s_at	ENSG00000106299
205810_s_at	ENSG00000106299
224813_at	ENSG00000106299
220249_at	ENSG00000106302
210536_s_at	ENSG00000106304
202138_x_at	ENSG00000106305
209971_x_at	ENSG00000106305
215863_at	ENSG00000106327
207883_s_at	ENSG00000106327
210215_at	ENSG00000106327
220379_at	ENSG00000106328
219070_s_at	ENSG00000106330
211176_s_at	ENSG00000106331
207867_at	ENSG00000106331
202465_at	ENSG00000106333
221157_s_at	ENSG00000106336
223941_at	ENSG00000106336
220231_at	ENSG00000106341
218593_at	ENSG00000106344
231844_at	ENSG00000106344
226174_at	ENSG00000106346
226176_s_at	ENSG00000106346
226669_at	ENSG00000106346
204169_at	ENSG00000106348
1554618_at	ENSG00000106351
206821_x_at	ENSG00000106351
222126_at	ENSG00000106351
222362_at	ENSG00000106351
211747_s_at	ENSG00000106355
202904_s_at	ENSG00000106355
202903_at	ENSG00000106355
202627_s_at	ENSG00000106366
202628_s_at	ENSG00000106366
205196_s_at	ENSG00000106367
205195_at	ENSG00000106367
209635_at	ENSG00000106367
234850_at	ENSG00000106384
219439_at	ENSG00000106392
226107_at	ENSG00000106392
226105_at	ENSG00000106392
202185_at	ENSG00000106397
209507_at	ENSG00000106399
201541_s_at	ENSG00000106400
1552845_at	ENSG00000106404
219640_at	ENSG00000106404
234519_at	ENSG00000106410
1560316_s_at	ENSG00000106415
225706_at	ENSG00000106415
225700_at	ENSG00000106415
227525_at	ENSG00000106415
221659_s_at	ENSG00000106436
221660_at	ENSG00000106436
204525_at	ENSG00000106443
228095_at	ENSG00000106443
243189_at	ENSG00000106459
204652_s_at	ENSG00000106459
211279_at	ENSG00000106459
211280_s_at	ENSG00000106459
204651_at	ENSG00000106459
218930_s_at	ENSG00000106460
222787_s_at	ENSG00000106460
226529_at	ENSG00000106460
203358_s_at	ENSG00000106462
215637_at	ENSG00000106477
1563997_at	ENSG00000106477
225484_at	ENSG00000106477
225485_at	ENSG00000106477
239322_at	ENSG00000106477
213444_at	ENSG00000106479
204051_s_at	ENSG00000106483
204052_s_at	ENSG00000106483
202016_at	ENSG00000106484
206201_s_at	ENSG00000106511
212798_s_at	ENSG00000106524
