hgnc_symbol	entrezgene_id	ensembl_gene_id	exp_num_xpr	cell_num_xpr	cell_name_xpr	exp_num_sh	cell_num_sh	cell_name_sh	exp_num_oe	cell_num_oe	cell_name_oe
SMYD2	56950	ENSG00000143499	26	10	A375|MCF7|YAPC|BICR6|AGS|ES2|A549|PC3|HT29|U251MG	NA	NA	NA	NA	NA	NA
SMYD3	64754	ENSG00000185420	26	10	A375|PC3|AGS|MCF7|A549|YAPC|U251MG|BICR6|HT29|ES2	37	11	A549|MCF7|ES2|PC3|BICR6|AGS|YAPC|HT29|U251MG|KELLY|A375	10	5	A549|HT29|ES2|BICR6|A375
SMYD4	114826	ENSG00000186532-bioMart	NA	NA	NA	NA	NA	NA	1	1	HT29
SNAI1	6615	ENSG00000124216	20	10	MCF7|A549|BICR6|HT29|A375|U251MG|ES2|PC3|YAPC|AGS	8	6	A549|HCC44|U251MG|BICR6|AGS|ES2	10	6	MCF7|U251MG|AGS|A375|PC3|HT29
SNAI2	6591	ENSG00000019549	20	10	A549|ES2|A375|PC3|U251MG|MCF7|AGS|YAPC|HT29|BICR6	44	14	A549|HCC44|PC3|IPC298|A375|ES2|HT29|SNU761|U251MG|AGS|BICR6|YAPC|MCF7|NA	20	13	IPC298|A549|YAPC|ES2|AGS|MCF7|A375|BICR6|HT29|SNGM|U251MG|PC3|KELLY
SNAI3	333929	ENSG00000185669-bioMart	NA	NA	NA	37	8	BICR6|HT29|PC3|MCF7|AGS|A549|YAPC|NA	9	5	ES2|PC3|YAPC|A375|U251MG
SNAPC1	6617	ENSG00000023608	NA	NA	NA	31	14	U251MG|A549|HT29|A375|BICR6|HCC1806|HS944T|AGS|MCF7|LCLC103H|PC3|YAPC|ES2|NA	9	7	A375|AGS|MCF7|YAPC|HT29|IPC298|BICR6
SNAPC4	6621	ENSG00000165684	20	10	A549|AGS|U251MG|ES2|BICR6|PC3|MCF7|A375|YAPC|HT29	29	10	YAPC|DANG|PC3|A375|ES2|HT29|BICR6|U251MG|AGS|NA	NA	NA	NA
SNCA	6622	ENSG00000145335	20	10	YAPC|BICR6|MCF7|ES2|U251MG|A375|PC3|A549|AGS|HT29	27	1	NA	17	10	A375|A549|DLD1|YAPC|ES2|U251MG|MCF7|AGS|PC3|HT29
SNF8	11267	ENSG00000159210	NA	NA	NA	24	1	NA	NA	NA	NA
SNHG1	23642	ENSG00000255717-bioMart	NA	NA	NA	NA	NA	NA	4	4	A375|ES2|AGS|MCF7
SNHG10	283596	ENSG00000247092-bioMart	NA	NA	NA	NA	NA	NA	4	3	ES2|A375|U251MG
SNHG15	285958	ENSG00000232956-bioMart	NA	NA	NA	NA	NA	NA	10	5	A549|A375|YAPC|AGS|MCF7
SNHG17	388796	ENSG00000196756-bioMart	NA	NA	NA	NA	NA	NA	4	3	ES2|HCC44|PC3
SNHG21	100505616	ENSG00000250988-bioMart	NA	NA	NA	NA	NA	NA	4	3	ES2|HT29|PC3
SNHG3	8420	ENSG00000242125	NA	NA	NA	NA	NA	NA	4	3	ES2|A375|AGS
SNRK	54861	ENSG00000163788	20	10	BICR6|HT29|ES2|A375|U251MG|AGS|A549|PC3|YAPC|MCF7	41	14	AGS|LCLC103H|A375|MCF7|U251MG|BICR6|HCC1806|A549|HT29|YAPC|PC3|SNGM|ES2|NA	10	6	PC3|YAPC|AGS|BICR6|A375|HT29
SNRNP25	79622	ENSG00000161981	NA	NA	NA	NA	NA	NA	1	1	HT29
SNRNP70	6625	ENSG00000104852	NA	NA	NA	24	1	NA	9	8	HT29|HCC1806|PC3|BICR6|YAPC|A375|A549|U251MG
SNRPA	6626	ENSG00000077312	NA	NA	NA	24	1	NA	9	7	MCF7|AGS|LCLC103H|A375|BICR6|A549|PC3
SNRPA1	6627	ENSG00000131876	20	10	BICR6|PC3|U251MG|YAPC|HT29|AGS|ES2|A375|MCF7|A549	NA	NA	NA	NA	NA	NA
SNRPD1	6632	ENSG00000167088	NA	NA	NA	48	12	U251MG|AGS|BICR6|A549|LCLC103H|ES2|HT29|YAPC|KELLY|PC3|MCF7|A375	NA	NA	NA
SNU13	4809	ENSG00000100138	18	9	AGS|A375|BICR6|ES2|PC3|HT29|A549|YAPC|U251MG	NA	NA	NA	NA	NA	NA
SNUPN	10073	ENSG00000169371	20	10	A549|ES2|PC3|HT29|BICR6|AGS|MCF7|U251MG|YAPC|A375	NA	NA	NA	NA	NA	NA
SNURF	8926	ENSG00000273173-bioMart	NA	NA	NA	NA	NA	NA	2	2	SNU761|BICR6
SNW1	22938	ENSG00000100603	NA	NA	NA	30	6	U251MG|ES2|HT29|PC3|A375|NA	9	7	A375|BICR6|ES2|U251MG|SNU761|YAPC|AGS
SNX10	29887	ENSG00000086300	20	10	AGS|A375|ES2|U251MG|MCF7|YAPC|PC3|BICR6|HT29|A549	NA	NA	NA	NA	NA	NA
SNX11	29916	ENSG00000002919	NA	NA	NA	45	12	AGS|BICR6|A549|U251MG|ES2|YAPC|HT29|MCF7|A375|PC3|KELLY|KYSE30	8	5	A549|YAPC|BICR6|ES2|A375
SNX13	23161	ENSG00000071189	NA	NA	NA	39	13	A549|BICR6|AGS|U251MG|HT29|YAPC|ES2|A375|SNU761|IPC298|LCLC103H|MCF7|HCC1806	NA	NA	NA
SNX16	64089	ENSG00000104497	20	10	MCF7|A375|ES2|HT29|U251MG|A549|YAPC|BICR6|AGS|PC3	5	1	NA	NA	NA	NA
SNX17	9784	ENSG00000115234	44	19	U251MG|SNGM|KELLY|KYSE30|ES2|LCLC103H|SNU761|MCF7|HS944T|DANG|A549|YAPC|IPC298|PC3|AGS|HT29|A375|BICR6|HCC1806	39	14	MCF7|HT29|YAPC|U251MG|AGS|PC3|DANG|A375|KYSE30|ES2|BICR6|LCLC103H|SNU761|A549	9	7	A549|ES2|AGS|BICR6|YAPC|A375|U251MG
SNX2	6643	ENSG00000205302	NA	NA	NA	44	11	U251MG|A549|YAPC|HCC1806|A375|BICR6|PC3|AGS|ES2|HT29|MCF7	NA	NA	NA
SNX20	124460	ENSG00000167208-bioMart	20	10	PC3|BICR6|U251MG|A549|MCF7|HT29|YAPC|A375|AGS|ES2	NA	NA	NA	NA	NA	NA
SNX32	254122	ENSG00000172803-bioMart	20	10	ES2|A549|HT29|AGS|A375|MCF7|U251MG|BICR6|PC3|YAPC	NA	NA	NA	NA	NA	NA
SNX33	257364	ENSG00000173548-bioMart	20	10	BICR6|U251MG|PC3|AGS|YAPC|ES2|A549|A375|HT29|MCF7	NA	NA	NA	NA	NA	NA
SNX6	58533	ENSG00000129515	NA	NA	NA	46	15	ES2|A549|U251MG|HS944T|HT29|KYSE30|AGS|A375|MCF7|YAPC|KELLY|IPC298|HCC1806|BICR6|PC3	9	5	PC3|U251MG|HT29|AGS|YAPC
SNX7	51375	ENSG00000162627	NA	NA	NA	44	13	U251MG|HT29|MCF7|A375|HCC1806|BICR6|DANG|ES2|AGS|PC3|A549|YAPC|IPC298	9	6	YAPC|U251MG|PC3|SNGM|MCF7|BICR6
SOAT1	6646	ENSG00000057252	20	10	U251MG|HT29|PC3|ES2|YAPC|A375|MCF7|BICR6|AGS|A549	34	13	MCF7|BICR6|ES2|YAPC|IPC298|KELLY|HT29|KYSE30|PC3|U251MG|A549|DANG|A375	9	5	U251MG|PC3|HT29|ES2|YAPC
SOAT2	8435	ENSG00000167780	20	10	U251MG|A549|YAPC|PC3|A375|BICR6|HT29|ES2|AGS|MCF7	30	11	SNU761|DANG|BICR6|PC3|YAPC|A375|MCF7|AGS|ES2|A549|NA	NA	NA	NA
SOBP	55084	ENSG00000112320	20	10	YAPC|A375|U251MG|A549|MCF7|ES2|BICR6|HT29|AGS|PC3	NA	NA	NA	NA	NA	NA
SOCS1	8651	ENSG00000185338	20	10	U251MG|AGS|MCF7|ES2|PC3|HT29|A375|A549|BICR6|YAPC	37	14	A549|A375|U251MG|ES2|YAPC|AGS|PC3|HS944T|SNU761|MCF7|HT29|BICR6|KYSE30|NA	24	12	BICR6|A549|U251MG|YAPC|ES2|HT29|AGS|A375|PC3|DANG|MCF7|KYSE30
SOCS2	8835	ENSG00000120833	44	19	SNGM|HCC1806|DANG|LCLC103H|U251MG|BICR6|HS944T|YAPC|A375|A549|ES2|HT29|PC3|SNU761|MCF7|KELLY|IPC298|AGS|KYSE30	83	17	MCF7|HT29|AGS|A549|YAPC|IPC298|ES2|U251MG|BICR6|PC3|A375|LCLC103H|KYSE30|HS944T|SNGM|SNU761|DANG	9	7	MCF7|BICR6|AGS|SNU761|ES2|HCC1806|A375
SOCS3	9021	ENSG00000184557	20	10	YAPC|HT29|BICR6|ES2|U251MG|MCF7|PC3|A549|AGS|A375	18	12	NPC|U251MG|BICR6|DANG|MCF7|ES2|A375|A549|YAPC|HT29|IPC298|PC3	5	5	ES2|HT29|U251MG|YAPC|PC3
SOCS4	122809	ENSG00000180008-bioMart	20	10	A375|A549|AGS|BICR6|YAPC|ES2|U251MG|MCF7|HT29|PC3	24	1	NA	9	5	ES2|HT29|A549|PC3|MCF7
SOCS5	9655	ENSG00000171150	20	10	YAPC|PC3|A375|MCF7|U251MG|HT29|AGS|ES2|BICR6|A549	27	1	NA	10	6	AGS|MCF7|BICR6|A375|A549|YAPC
SOCS6	9306	ENSG00000170677	NA	NA	NA	NA	NA	NA	1	1	A549
SOD1	6647	ENSG00000142168	42	18	BICR6|AGS|YAPC|ES2|HS944T|KYSE30|U251MG|A549|A375|SNU761|KELLY|LCLC103H|IPC298|HT29|DANG|SNGM|HCC1806|PC3	105	13	A375|MCF7|A549|HT29|PC3|YAPC|BICR6|U251MG|DANG|HS944T|IPC298|AGS|NA	8	6	U251MG|MCF7|A375|HCC1806|ES2|BICR6
SOD2	6648	ENSG00000112096	NA	NA	NA	24	1	NA	NA	NA	NA
SORBS2	8470	ENSG00000154556	NA	NA	NA	NA	NA	NA	1	1	A549
SORBS3	10174	ENSG00000120896	NA	NA	NA	37	13	YAPC|U251MG|HCC1806|HT29|HS944T|ES2|AGS|A549|BICR6|A375|MCF7|PC3|IPC298	9	7	AGS|PC3|YAPC|ES2|BICR6|HT29|U251MG
SORD	6652	ENSG00000140263	18	9	PC3|A549|BICR6|U251MG|YAPC|ES2|A375|HT29|AGS	24	1	NA	8	7	ES2|PC3|YAPC|A375|BICR6|U251MG|KYSE30
SORL1	6653	ENSG00000137642	20	10	PC3|HT29|A375|ES2|A549|U251MG|AGS|YAPC|MCF7|BICR6	NA	NA	NA	NA	NA	NA
SORT1	6272	ENSG00000134243	20	10	YAPC|A549|MCF7|A375|BICR6|HT29|U251MG|PC3|AGS|ES2	30	10	ES2|HT29|YAPC|PC3|AGS|KYSE30|SNGM|U251MG|MCF7|NA	NA	NA	NA
SOS1	6654	ENSG00000115904	NA	NA	NA	38	10	ES2|A549|A375|MCF7|U251MG|YAPC|AGS|HT29|PC3|BICR6	20	9	HCC44|ES2|A375|BICR6|A549|PC3|YAPC|HT29|MCF7
SOS2	6655	ENSG00000100485	NA	NA	NA	27	9	AGS|PC3|A549|KELLY|BICR6|HCC1806|ES2|YAPC|NA	9	6	A549|YAPC|A375|PC3|BICR6|AGS
SOSTDC1	25928	ENSG00000171243	20	10	A549|AGS|YAPC|PC3|ES2|U251MG|HT29|BICR6|MCF7|A375	NA	NA	NA	NA	NA	NA
SOWAHC	65124	ENSG00000198142	20	10	MCF7|U251MG|ES2|A375|AGS|HT29|A549|BICR6|YAPC|PC3	NA	NA	NA	NA	NA	NA
SOX10	6663	ENSG00000100146	20	10	A549|PC3|YAPC|ES2|AGS|U251MG|MCF7|A375|HT29|BICR6	36	11	ES2|HT29|PC3|AGS|BICR6|A375|YAPC|A549|KYSE30|U251MG|NA	14	9	HCC44|A549|MCF7|ES2|HCC1806|AGS|BICR6|PC3|A375
SOX11	6664	ENSG00000176887	NA	NA	NA	27	1	NA	NA	NA	NA
SOX14	8403	ENSG00000168875	NA	NA	NA	NA	NA	NA	8	5	A375|ES2|A549|BICR6|YAPC
SOX15	6665	ENSG00000129194	NA	NA	NA	NA	NA	NA	1	1	HT29
SOX17	64321	ENSG00000164736	20	10	PC3|AGS|A549|U251MG|BICR6|A375|ES2|YAPC|HT29|MCF7	NA	NA	NA	NA	NA	NA
SOX2	6657	ENSG00000181449	NA	NA	NA	47	13	ES2|AGS|U251MG|IPC298|BICR6|A375|A549|HT29|PC3|MCF7|DANG|KELLY|NA	37	14	HCC44|A549|ES2|A375|AGS|HT29|KELLY|MCF7|PC3|HS944T|SNU761|BICR6|U251MG|DANG
SOX2-OT	347689	ENSG00000242808-bioMart	NA	NA	NA	NA	NA	NA	8	7	HT29|U251MG|YAPC|PC3|AGS|MCF7|BICR6
SOX3	6658	ENSG00000134595	NA	NA	NA	30	11	AGS|HT29|A375|YAPC|HS944T|ES2|U251MG|DANG|PC3|MCF7|NA	NA	NA	NA
SOX4	6659	ENSG00000124766	44	19	U251MG|HCC1806|A549|YAPC|A375|IPC298|MCF7|ES2|KELLY|SNU761|AGS|BICR6|PC3|KYSE30|SNGM|HS944T|LCLC103H|HT29|DANG	85	16	MCF7|A549|U251MG|BICR6|A375|PC3|YAPC|KYSE30|ES2|HT29|HCC1806|AGS|KELLY|LCLC103H|IPC298|SNGM	NA	NA	NA
SOX5	6660	ENSG00000134532	NA	NA	NA	33	8	BICR6|HT29|A375|AGS|U251MG|HCC1806|HS944T|NA	1	1	A549
SOX6	55553	ENSG00000110693-bioMart	NA	NA	NA	NA	NA	NA	1	1	LCLC103H
SP100	6672	ENSG00000067066	NA	NA	NA	27	1	NA	1	1	ES2
SP110	3431	ENSG00000135899	20	10	YAPC|ES2|BICR6|MCF7|A549|A375|U251MG|PC3|HT29|AGS	35	13	BICR6|A549|MCF7|PC3|YAPC|AGS|ES2|A375|IPC298|U251MG|HCC1806|HT29|SNU761	1	1	HUH751
SP140	11262	ENSG00000079263	20	10	U251MG|BICR6|A549|HT29|PC3|AGS|MCF7|YAPC|A375|ES2	33	14	AGS|KELLY|HT29|SNU761|ES2|A375|A549|DANG|YAPC|KYSE30|U251MG|MCF7|HCC1806|BICR6	NA	NA	NA
SP140L	93349	ENSG00000185404	NA	NA	NA	29	13	IPC298|ES2|PC3|A549|MCF7|YAPC|A375|BICR6|AGS|HS944T|SNGM|U251MG|NA	NA	NA	NA
SP2	6668	ENSG00000167182	NA	NA	NA	NA	NA	NA	5	5	A549|A375|HT29|BICR6|U251MG
SP3	6670	ENSG00000172845	NA	NA	NA	39	13	HT29|MCF7|PC3|U251MG|BICR6|A549|A375|DANG|ES2|SNU761|HS944T|SNGM|YAPC	NA	NA	NA
SP5	389058	ENSG00000204335-bioMart	20	10	A375|BICR6|U251MG|ES2|AGS|HT29|MCF7|YAPC|PC3|A549	NA	NA	NA	NA	NA	NA
SP6	80320	ENSG00000189120-bioMart	NA	NA	NA	NA	NA	NA	8	6	A375|KYSE30|KELLY|A549|YAPC|U251MG
SP8	221833	ENSG00000164651-bioMart	NA	NA	NA	NA	NA	NA	8	7	HCC44|ES2|MCF7|HT29|PC3|AGS|U251MG
SPA17	53340	ENSG00000064199	NA	NA	NA	44	14	A375|U251MG|HT29|BICR6|YAPC|PC3|A549|DANG|LCLC103H|MCF7|ES2|HS944T|SNU761|AGS	9	8	AGS|MCF7|YAPC|HT29|KYSE30|BICR6|A375|U251MG
SPAAR	158376	ENSG00000235387-bioMart	NA	NA	NA	NA	NA	NA	8	7	DLD1|YAPC|A375|ES2|A549|U251MG|HT29
SPAG4	6676	ENSG00000061656	NA	NA	NA	46	15	U251MG|LCLC103H|YAPC|SNU761|ES2|HCC1806|KYSE30|MCF7|A549|HT29|AGS|BICR6|IPC298|PC3|A375	NA	NA	NA
SPAG7	9552	ENSG00000091640	NA	NA	NA	51	12	PC3|BICR6|AGS|A549|U251MG|YAPC|A375|MCF7|ES2|LCLC103H|IPC298|HT29	9	8	A375|U251MG|BICR6|KYSE30|PC3|YAPC|ES2|SNGM
SPAG8	26206	ENSG00000137098	NA	NA	NA	NA	NA	NA	3	3	A549|ES2|YAPC
SPANXN4	441525	ENSG00000189326-bioMart	NA	NA	NA	NA	NA	NA	3	2	HT29|A375
SPARC	6678	ENSG00000113140	NA	NA	NA	24	1	NA	8	7	YAPC|AGS|BICR6|A375|HT29|ES2|MCF7
SPATA13	221178	ENSG00000182957-bioMart	NA	NA	NA	NA	NA	NA	8	5	ES2|AGS|PC3|YAPC|U251MG
SPATA19	219938	ENSG00000166118-bioMart	20	10	ES2|AGS|YAPC|A375|PC3|U251MG|A549|BICR6|MCF7|HT29	NA	NA	NA	NA	NA	NA
SPATA2L	124044	ENSG00000158792	20	10	YAPC|BICR6|MCF7|U251MG|ES2|A549|A375|AGS|HT29|PC3	NA	NA	NA	NA	NA	NA
SPATA33	124045	ENSG00000167523-bioMart	20	10	HT29|A375|MCF7|YAPC|AGS|A549|U251MG|BICR6|ES2|PC3	NA	NA	NA	NA	NA	NA
SPATA4	132851	ENSG00000150628-bioMart	20	10	YAPC|BICR6|MCF7|PC3|U251MG|A375|ES2|A549|HT29|AGS	NA	NA	NA	NA	NA	NA
SPATA5L1	79029	ENSG00000171763	20	10	BICR6|HT29|YAPC|AGS|ES2|A375|A549|MCF7|PC3|U251MG	NA	NA	NA	NA	NA	NA
SPATA8	145946	ENSG00000185594-bioMart	NA	NA	NA	NA	NA	NA	4	3	AGS|MCF7|PC3
SPATC1	375686	ENSG00000186583-bioMart	20	10	YAPC|AGS|ES2|A375|BICR6|U251MG|HT29|A549|MCF7|PC3	NA	NA	NA	NA	NA	NA
SPATS2L	26010	ENSG00000196141	20	10	AGS|YAPC|ES2|MCF7|BICR6|U251MG|PC3|HT29|A549|A375	NA	NA	NA	NA	NA	NA
SPC25	57405	ENSG00000152253	20	10	ES2|U251MG|A549|AGS|MCF7|HT29|A375|YAPC|BICR6|PC3	NA	NA	NA	NA	NA	NA
SPCS3	60559	ENSG00000129128	20	10	AGS|A375|U251MG|A549|HT29|YAPC|MCF7|PC3|ES2|BICR6	NA	NA	NA	NA	NA	NA
SPDEF	25803	ENSG00000124664	24	11	YAPC|MCF7|AGS|U251MG|A549|ES2|HT29|HS944T|BICR6|A375|PC3	74	16	U251MG|PC3|MCF7|HT29|YAPC|SNGM|ES2|BICR6|KELLY|A549|KYSE30|AGS|A375|HS944T|LCLC103H|HCC1806	9	7	U251MG|ES2|BICR6|KYSE30|YAPC|HS944T|MCF7
SPECC1L	23384	ENSG00000100014	NA	NA	NA	45	13	YAPC|PC3|BICR6|MCF7|A375|ES2|U251MG|HT29|A549|KELLY|LCLC103H|SNU761|AGS	9	8	ES2|A549|YAPC|A375|AGS|SNGM|HCC1806|BICR6
SPEG	10290	ENSG00000072195	20	10	ES2|MCF7|AGS|A549|U251MG|PC3|A375|BICR6|HT29|YAPC	10	1	NA	NA	NA	NA
SPEN	23013	ENSG00000065526	NA	NA	NA	72	15	ES2|A549|MCF7|YAPC|HS944T|U251MG|PC3|AGS|HT29|BICR6|HCC1806|A375|KELLY|IPC298|SNU761	NA	NA	NA
SPG7	6687	ENSG00000197912	20	10	ES2|AGS|YAPC|BICR6|A549|HT29|U251MG|A375|MCF7|PC3	NA	NA	NA	NA	NA	NA
SPHK1	8877	ENSG00000176170	20	10	YAPC|AGS|BICR6|U251MG|A549|HT29|MCF7|PC3|ES2|A375	5	1	NA	NA	NA	NA
SPHK2	56848	ENSG00000063176	20	10	PC3|BICR6|MCF7|ES2|U251MG|A375|AGS|YAPC|A549|HT29	40	9	ES2|BICR6|U251MG|YAPC|A549|A375|HT29|MCF7|NA	NA	NA	NA
SPI1	6688	ENSG00000066336	20	10	MCF7|A375|ES2|BICR6|AGS|A549|HT29|PC3|YAPC|U251MG	NA	NA	NA	NA	NA	NA
SPIB	6689	ENSG00000269404	20	10	AGS|MCF7|HT29|A549|PC3|YAPC|BICR6|ES2|U251MG|A375	8	6	A375|HCC44|A549|HT29|IPC298|BICR6	8	7	HT29|BICR6|AGS|A375|ES2|PC3|HCC1806
SPIC	121599	ENSG00000166211-bioMart	NA	NA	NA	27	1	NA	9	6	AGS|HT29|U251MG|BICR6|A375|YAPC
SPINK1	6690	ENSG00000164266	20	10	ES2|PC3|YAPC|A375|A549|BICR6|HT29|AGS|U251MG|MCF7	NA	NA	NA	NA	NA	NA
SPINK2	6691	ENSG00000128040	20	10	AGS|MCF7|HT29|A375|YAPC|U251MG|A549|ES2|BICR6|PC3	NA	NA	NA	NA	NA	NA
SPINK4	27290	ENSG00000122711	10	10	A375|PC3|AGS|MCF7|A549|ES2|YAPC|BICR6|HT29|U251MG	NA	NA	NA	NA	NA	NA
SPINK5	11005	ENSG00000133710	20	10	MCF7|YAPC|U251MG|A375|A549|ES2|AGS|BICR6|PC3|HT29	NA	NA	NA	NA	NA	NA
SPIRE2	84501	ENSG00000204991-bioMart	18	9	ES2|U251MG|A549|BICR6|PC3|YAPC|HT29|AGS|A375	NA	NA	NA	NA	NA	NA
SPN	6693	ENSG00000197471	20	10	A375|MCF7|U251MG|HT29|PC3|YAPC|BICR6|A549|AGS|ES2	NA	NA	NA	NA	NA	NA
SPNS2	124976	ENSG00000183018-bioMart	20	10	ES2|BICR6|A375|PC3|MCF7|HT29|AGS|A549|U251MG|YAPC	NA	NA	NA	NA	NA	NA
SPOCK1	6695	ENSG00000152377	20	10	BICR6|HT29|U251MG|A375|AGS|YAPC|PC3|A549|ES2|MCF7	NA	NA	NA	NA	NA	NA
SPOCK2	9806	ENSG00000107742	20	10	A549|A375|MCF7|U251MG|BICR6|ES2|YAPC|AGS|PC3|HT29	NA	NA	NA	NA	NA	NA
SPOP	8405	ENSG00000121067	NA	NA	NA	NA	NA	NA	10	8	HT29|MCF7|A549|BICR6|YAPC|ES2|PC3|U251MG
SPP1	6696	ENSG00000118785	44	19	SNGM|U251MG|PC3|KYSE30|IPC298|HS944T|SNU761|LCLC103H|KELLY|A549|HT29|ES2|BICR6|HCC1806|DANG|YAPC|MCF7|AGS|A375	24	1	NA	14	10	A549|U251MG|LCLC103H|SNU761|A375|AGS|HT29|SNGM|DANG|YAPC
SPPL2A	84888	ENSG00000138600-bioMart	20	10	BICR6|ES2|YAPC|U251MG|MCF7|PC3|A549|A375|HT29|AGS	NA	NA	NA	NA	NA	NA
SPPL2B	56928	ENSG00000005206-bioMart	20	10	MCF7|ES2|A549|PC3|HT29|AGS|YAPC|U251MG|BICR6|A375	NA	NA	NA	NA	NA	NA
SPR	6697	ENSG00000116096	84	19	AGS|ES2|U251MG|HCC1806|IPC298|LCLC103H|YAPC|SNU761|KELLY|MCF7|BICR6|PC3|A549|SNGM|HT29|A375|KYSE30|HS944T|DANG	83	14	AGS|HT29|IPC298|KELLY|ES2|MCF7|A549|U251MG|BICR6|YAPC|A375|PC3|DANG|HS944T	NA	NA	NA
SPRED2	200734	ENSG00000198369	44	19	HS944T|IPC298|HT29|YAPC|AGS|DANG|BICR6|A549|SNGM|KELLY|SNU761|KYSE30|LCLC103H|MCF7|ES2|U251MG|A375|PC3|HCC1806	53	16	BICR6|YAPC|HT29|AGS|ES2|MCF7|HS944T|HCC1806|A375|LCLC103H|U251MG|PC3|A549|SNGM|IPC298|KYSE30	9	4	AGS|MCF7|ES2|HT29
SPRY1	10252	ENSG00000164056	20	10	ES2|A375|MCF7|YAPC|U251MG|A549|BICR6|PC3|HT29|AGS	32	12	HS944T|ES2|A549|YAPC|AGS|MCF7|BICR6|U251MG|HT29|A375|PC3|NA	9	7	BICR6|AGS|YAPC|A549|HCC1806|MCF7|ES2
SPRY2	10253	ENSG00000136158	NA	NA	NA	27	1	NA	9	6	HT29|A549|U251MG|PC3|YAPC|MCF7
SPRY4	81848	ENSG00000187678	NA	NA	NA	33	11	MCF7|U251MG|A375|YAPC|BICR6|IPC298|DANG|HT29|PC3|AGS|NA	9	8	BICR6|MCF7|A375|A549|ES2|PC3|HT29|YAPC
SPTA1	6708	ENSG00000163554	20	10	A549|PC3|YAPC|AGS|A375|HT29|BICR6|U251MG|ES2|MCF7	NA	NA	NA	NA	NA	NA
SPTAN1	6709	ENSG00000197694	44	19	A549|ES2|HS944T|A375|DANG|KELLY|U251MG|IPC298|HT29|HCC1806|BICR6|AGS|PC3|KYSE30|YAPC|SNGM|LCLC103H|MCF7|SNU761	30	11	AGS|BICR6|YAPC|HT29|ES2|U251MG|A375|PC3|A549|MCF7|NA	NA	NA	NA
SPTBN1	6711	ENSG00000115306	20	10	HT29|MCF7|YAPC|AGS|ES2|BICR6|PC3|U251MG|A375|A549	NA	NA	NA	NA	NA	NA
SPTLC1	10558	ENSG00000090054	18	9	YAPC|AGS|A549|U251MG|BICR6|HT29|PC3|ES2|A375	27	8	A375|HT29|MCF7|A549|U251MG|PC3|KELLY|NA	NA	NA	NA
SPTLC2	9517	ENSG00000100596	39	10	YAPC|AGS|A549|MCF7|ES2|PC3|HT29|A375|BICR6|U251MG	88	15	MCF7|U251MG|A375|AGS|A549|ES2|HT29|PC3|SNU761|YAPC|LCLC103H|DANG|BICR6|HS944T|IPC298	9	6	A549|BICR6|U251MG|MCF7|YAPC|PC3
SPTLC3	55304	ENSG00000172296	20	10	MCF7|A549|YAPC|HT29|ES2|BICR6|A375|PC3|AGS|U251MG	NA	NA	NA	NA	NA	NA
SQLE	6713	ENSG00000104549	NA	NA	NA	30	12	BICR6|A549|A375|HT29|HS944T|AGS|YAPC|IPC298|MCF7|ES2|LCLC103H|PC3	9	5	U251MG|HT29|BICR6|YAPC|MCF7
SQSTM1	8878	ENSG00000161011	20	10	AGS|A549|ES2|A375|PC3|MCF7|U251MG|BICR6|HT29|YAPC	35	13	A375|HT29|MCF7|A549|YAPC|U251MG|ES2|PC3|BICR6|AGS|LCLC103H|HCC1806|SNU761	17	8	K562|A375|A549|ES2|U251MG|AGS|PC3|HT29
SRC	6714	ENSG00000197122	NA	NA	NA	64	16	A549|ES2|A375|HT29|KYSE30|YAPC|HS944T|HCC1806|DANG|BICR6|U251MG|AGS|MCF7|LCLC103H|PC3|NA	39	13	ES2|DLD1|PC3|MCF7|A549|SNU761|A375|HT29|BICR6|U251MG|KELLY|AGS|YAPC
SRD5A1	6715	ENSG00000145545	20	10	MCF7|BICR6|U251MG|ES2|A375|YAPC|AGS|A549|HT29|PC3	30	12	BICR6|YAPC|U251MG|ES2|A549|PC3|HT29|HS944T|KYSE30|SNU761|A375|NA	9	7	BICR6|U251MG|AGS|HS944T|HT29|DANG|MCF7
SREBF1	6720	ENSG00000072310	NA	NA	NA	34	8	HCC44|A375|PC3|MCF7|YAPC|HT29|A549|NA	16	10	SNU761|ES2|PC3|AGS|BICR6|U251MG|HT29|SNGM|A549|A375
SREBF2	6721	ENSG00000198911	20	10	HT29|A375|YAPC|A549|BICR6|U251MG|AGS|ES2|MCF7|PC3	33	8	A549|A375|HCC1806|YAPC|ES2|HT29|MCF7|NA	NA	NA	NA
SREK1	140890	ENSG00000153914	20	10	U251MG|AGS|PC3|YAPC|BICR6|HT29|MCF7|ES2|A375|A549	NA	NA	NA	NA	NA	NA
SRF	6722	ENSG00000112658	32	19	HCC1806|U251MG|BICR6|A375|A549|HS944T|KELLY|ES2|DANG|YAPC|IPC298|LCLC103H|SNGM|SNU761|MCF7|HT29|PC3|AGS|KYSE30	106	16	YAPC|A375|A549|HT29|AGS|PC3|U251MG|KYSE30|IPC298|MCF7|SNU761|BICR6|ES2|LCLC103H|KELLY|NA	NA	NA	NA
SRGAP2	23380	ENSG00000266028	NA	NA	NA	27	1	NA	NA	NA	NA
SRGN	5552	ENSG00000122862	20	10	PC3|AGS|U251MG|A375|BICR6|ES2|MCF7|YAPC|A549|HT29	NA	NA	NA	NA	NA	NA
