cmap_name	entrezgene_id	ensembl_gene_id
PACSIN3	29763	ENSG00000165912
PADI1	29943	ENSG00000142623
PADI2	11240	ENSG00000117115
PADI3	51702	ENSG00000142619
PADI4	23569	ENSG00000159339
PAF1	54623	ENSG00000006712
PAFAH1B1	5048	ENSG00000007168
PAFAH1B2	5049	ENSG00000168092
PAFAH1B3	5050	ENSG00000079462
PAH	5053	ENSG00000171759
PAICS	10606	ENSG00000128050
PAK1	5058	ENSG00000149269
PAK2	5062	ENSG00000180370
PAK3	5063	ENSG00000077264
PAK4	10298	ENSG00000130669
PAK5	57144	ENSG00000101349
PAK6	56924	ENSG00000137843
PAM	5066	ENSG00000145730
PAN2	9924	ENSG00000135473
PAN3	255967	ENSG00000152520
PANK1	53354	ENSG00000152782
PANK2	80025	ENSG00000125779
PANK3	79646	ENSG00000120137
PANK4	55229	ENSG00000157881
PANX1	24145	ENSG00000110218
PANX2	56666	ENSG00000073150
PANX3	116337	ENSG00000154143
PAOX	196743	ENSG00000148832
PAPOLA	10914	ENSG00000090060
PAPSS1	9061	ENSG00000138801
PAPSS2	9060	ENSG00000198682
PAQR7	164091	ENSG00000182749
PAQR8	85315	ENSG00000170915
PARG	8505	ENSG00000227345
PARK7	11315	ENSG00000116288
PARL	55486	ENSG00000175193
PARN	5073	ENSG00000140694
PARP1	142	ENSG00000143799
PARP10	84875	ENSG00000178685
PARP15	165631	ENSG00000173200
PARP2	10038	ENSG00000129484
PARP4	143	ENSG00000102699
PARPBP	55010	ENSG00000185480
PARVG	64098	ENSG00000138964
PASD1	139135	ENSG00000166049
PASK	23178	ENSG00000115687
PATL1	219988	ENSG00000166889
PAWR	5074	ENSG00000177425
PAX3	5077	ENSG00000135903
PAX5	5079	ENSG00000196092
PAX6	5080	ENSG00000007372
PAX7	5081	ENSG00000009709
PAX8	7849	ENSG00000125618
PAX8-AS1	654433	ENSG00000189223
PBK	55872	ENSG00000168078
PBRM1	55193	ENSG00000163939
PBX1	5087	ENSG00000185630
PBX2	5089	ENSG00000204304
PBX4	80714	ENSG00000105717
PBXIP1	57326	ENSG00000163346
PC	5091	ENSG00000173599
PCAT19	100505495	ENSG00000267107
PCBD1	5092	ENSG00000166228
PCBP1	5093	ENSG00000169564
PCCA	5095	ENSG00000175198
PCCB	5096	ENSG00000114054
PCDH15	65217	ENSG00000150275
PCDH17	27253	ENSG00000118946
PCDHA10	56139	ENSG00000250120
PCDHGB1	56104	ENSG00000254221
PCGF1	84759	ENSG00000115289
PCGF2	7703	ENSG00000277258
PCGF3	10336	ENSG00000185619
PCGF5	84333	ENSG00000180628
PCGF6	84108	ENSG00000156374
PCID2	55795	ENSG00000126226
PCK1	5105	ENSG00000124253
PCK2	5106	ENSG00000100889
PCLO	27445	ENSG00000186472
PCM1	5108	ENSG00000078674
PCMT1	5110	ENSG00000120265
PCNA	5111	ENSG00000132646
PCNX3	399909	ENSG00000197136
PCSK1	5122	ENSG00000175426
PCSK6	5046	ENSG00000140479
PCSK7	9159	ENSG00000160613
PCSK9	255738	ENSG00000169174
PCTP	58488	ENSG00000141179
PCYT1B	9468	ENSG00000102230
PDAP1	11333	ENSG00000106244
PDCD1	5133	ENSG00000188389
PDCD10	11235	ENSG00000114209
PDCD1LG2	80380	ENSG00000197646
PDCD2	5134	ENSG00000071994
PDCD6	10016	ENSG00000249915
PDE10A	10846	ENSG00000112541
PDE11A	50940	ENSG00000128655
PDE12	201626	ENSG00000174840
PDE1A	5136	ENSG00000115252
PDE1B	5153	ENSG00000123360
PDE1C	5137	ENSG00000154678
PDE2A	5138	ENSG00000186642
PDE3A	5139	ENSG00000172572
PDE3B	5140	ENSG00000152270
PDE4A	5141	ENSG00000065989
PDE4B	5142	ENSG00000184588
PDE4C	5143	ENSG00000105650
PDE4D	5144	ENSG00000113448
PDE4DIP	9659	ENSG00000178104
PDE5A	8654	ENSG00000138735
PDE6A	5145	ENSG00000132915
PDE6B	5158	ENSG00000133256
PDE6G	5148	ENSG00000185527
PDE6H	5149	ENSG00000139053
PDE7A	5150	ENSG00000205268
PDE7B	27115	ENSG00000171408
PDE8A	5151	ENSG00000073417
PDE9A	5152	ENSG00000160191
PDGFC	56034	ENSG00000145431
PDGFD	80310	ENSG00000170962
PDGFRA	5156	ENSG00000134853
PDGFRB	5159	ENSG00000113721
PDGFRL	5157	ENSG00000104213
PDHA1	5160	ENSG00000131828
PDHB	5162	ENSG00000168291
PDHX	8050	ENSG00000110435
PDIA2	64714	ENSG00000185615
PDIA4	9601	ENSG00000155660
PDIA5	10954	ENSG00000065485
PDIK1L	149420	ENSG00000175087
PDILT	204474	ENSG00000169340
PDK1	5163	ENSG00000152256
PDK2	5164	ENSG00000005882
PDK3	5165	ENSG00000067992
PDK4	5166	ENSG00000004799
PDLIM1	9124	ENSG00000107438
PDLIM4	8572	ENSG00000131435
PDPK1	5170	ENSG00000140992
PDPN	10630	ENSG00000162493
PDS5A	23244	ENSG00000121892
PDS5B	23047	ENSG00000083642
PDSS2	57107	ENSG00000164494
PDX1	3651	ENSG00000139515
PDXDC1	23042	ENSG00000179889
PDXK	8566	ENSG00000160209
PDXP	57026	ENSG00000241360
PDZD11	51248	ENSG00000120509
PEAK1	79834	ENSG00000173517
PEBP1	5037	ENSG00000089220
PECAM1	5175	ENSG00000261371
PECR	55825	ENSG00000115425
PELI1	57162	ENSG00000197329
PELO	53918	ENSG00000152684
PELP1	27043	ENSG00000141456
PEMT	10400	ENSG00000133027
PEPD	5184	ENSG00000124299
PER1	5187	ENSG00000179094
PER2	8864	ENSG00000132326
PEX1	5189	ENSG00000127980
PEX11A	8800	ENSG00000166821
PEX12	5193	ENSG00000108733
PEX13	5194	ENSG00000162928
PEX19	5824	ENSG00000162735
PEX3	8504	ENSG00000034693
PF4	5196	ENSG00000163737
PFAS	5198	ENSG00000178921
PFDN2	5202	ENSG00000143256
PFDN4	5203	ENSG00000101132
PFKFB1	5207	ENSG00000158571
PFKFB2	5208	ENSG00000123836
PFKFB3	5209	ENSG00000170525
PFKFB4	5210	ENSG00000114268
PFKL	5211	ENSG00000141959
PFKM	5213	ENSG00000152556
PFKP	5214	ENSG00000067057
PFN2	5217	ENSG00000070087
PGAM1	5223	ENSG00000171314
PGAP1	80055	ENSG00000197121
PGBD1	84547	ENSG00000137338
PGD	5226	ENSG00000142657
PGF	5228	ENSG00000119630
PGK1	5230	ENSG00000102144
PGK2	5232	ENSG00000170950
PGM1	5236	ENSG00000079739
PGM2L1	283209	ENSG00000165434
PGM3	5238	ENSG00000013375
PGR	5241	ENSG00000082175
PGRMC1	10857	ENSG00000101856
PHACTR1	221692	ENSG00000112137
PHACTR2	9749	ENSG00000112419
PHB	5245	ENSG00000167085
PHB2	11331	ENSG00000215021
PHC3	80012	ENSG00000173889
PHF1	5252	ENSG00000112511
PHF10	55274	ENSG00000130024
PHF11	51131	ENSG00000136147
PHF13	148479	ENSG00000116273
PHF19	26147	ENSG00000119403
PHF2	5253	ENSG00000197724
PHF20L1	51105	ENSG00000129292
PHF21B	112885	ENSG00000056487
PHF23	79142	ENSG00000040633
PHF5A	84844	ENSG00000100410
PHGDH	26227	ENSG00000092621
PHKA1	5255	ENSG00000067177
PHKA2	5256	ENSG00000044446
PHKB	5257	ENSG00000102893
PHKG1	5260	ENSG00000164776
PHKG2	5261	ENSG00000156873
PHLDA1	22822	ENSG00000139289
PHLDA2	7262	ENSG00000181649
PHLDB2	90102	ENSG00000144824
PHLPP1	23239	ENSG00000081913
PHLPP2	23035	ENSG00000040199
PHOSPHO1	162466	ENSG00000173868
PHTF1	10745	ENSG00000116793
PHTF2	57157	ENSG00000006576
PHYH	5264	ENSG00000107537
PHYKPL	85007	ENSG00000175309
PI16	221476	ENSG00000164530
PI4K2A	55361	ENSG00000155252
PI4K2B	55300	ENSG00000038210
PI4KA	5297	ENSG00000241973
PI4KB	5298	ENSG00000143393
PIAS1	8554	ENSG00000033800
PIAS2	9063	ENSG00000078043
PIAS3	10401	ENSG00000131788
PIAS4	51588	ENSG00000105229
PICALM	8301	ENSG00000073921
PID1	55022	ENSG00000153823
PIGA	5277	ENSG00000165195
PIGB	9488	ENSG00000069943
PIGBOS1	101928527	ENSG00000225973
PIGH	5283	ENSG00000100564
PIGK	10026	ENSG00000142892
PIGL	9487	ENSG00000108474
PIGR	5284	ENSG00000162896
PIGU	128869	ENSG00000101464
PIGV	55650	ENSG00000060642
PIH1D1	55011	ENSG00000104872
PIK3AP1	118788	ENSG00000155629
PIK3C2A	5286	ENSG00000011405
PIK3C2B	5287	ENSG00000133056
PIK3C2G	5288	ENSG00000139144
PIK3C3	5289	ENSG00000078142
PIK3CA	5290	ENSG00000121879
PIK3CB	5291	ENSG00000051382
PIK3CD	5293	ENSG00000171608
PIK3CG	5294	ENSG00000105851
PIK3IP1	113791	ENSG00000100100
PIK3R1	5295	ENSG00000145675
PIK3R2	5296	ENSG00000105647
PIK3R3	8503	ENSG00000117461
PIK3R4	30849	ENSG00000196455
PIK3R5	23533	ENSG00000141506
PIK3R6	146850	ENSG00000276231
PIKFYVE	200576	ENSG00000115020
PILRA	29992	ENSG00000085514
PILRB	29990	ENSG00000121716
PIM1	5292	ENSG00000137193
PIM2	11040	ENSG00000102096
PIM3	415116	ENSG00000198355
PIN1	5300	ENSG00000127445
PINK1	65018	ENSG00000158828
PIP4K2A	5305	ENSG00000150867
PIP4K2B	8396	ENSG00000276293
PIP4K2C	79837	ENSG00000166908
PIP5K1A	8394	ENSG00000143398
PIP5K1B	8395	ENSG00000107242
PIP5K1C	23396	ENSG00000186111
PIP5KL1	138429	ENSG00000167103
PIPOX	51268	ENSG00000179761
PIR	8544	ENSG00000087842
PISD	23761	ENSG00000241878
PITPNA	5306	ENSG00000174238
PITPNA-AS1	100306951	ENSG00000236618
PITPNC1	26207	ENSG00000154217
PITPNM2	57605	ENSG00000090975
PITX1	5307	ENSG00000069011
PITX2	5308	ENSG00000164093
PJA1	64219	ENSG00000181191
PJA2	9867	ENSG00000198961
PKD1	5310	ENSG00000008710
PKD2	5311	ENSG00000118762
PKD2L1	9033	ENSG00000107593
PKDCC	91461	ENSG00000162878
PKHD1L1	93035	ENSG00000205038
PKIA	5569	ENSG00000171033
PKIB	5570	ENSG00000135549
PKIG	11142	ENSG00000168734
PKLR	5313	ENSG00000143627
PKM	5315	ENSG00000067225
PKMYT1	9088	ENSG00000127564
PKN1	5585	ENSG00000123143
PKN2	5586	ENSG00000065243
PKN3	29941	ENSG00000160447
PKNOX1	5316	ENSG00000160199
PKP1	5317	ENSG00000081277
PLA1A	51365	ENSG00000144837
PLA2G12A	81579	ENSG00000123739
PLA2G12B	84647	ENSG00000138308
PLA2G15	23659	ENSG00000103066
PLA2G1B	5319	ENSG00000170890
PLA2G2A	5320	ENSG00000188257
PLA2G2C	391013	ENSG00000187980
PLA2G2D	26279	ENSG00000117215
PLA2G2E	30814	ENSG00000188784
PLA2G4A	5321	ENSG00000116711
PLA2G6	8398	ENSG00000184381
PLA2R1	22925	ENSG00000153246
PLAGL1	5325	ENSG00000118495
PLAGL2	5326	ENSG00000126003
PLAT	5327	ENSG00000104368
PLAU	5328	ENSG00000122861
PLAUR	5329	ENSG00000011422
PLCB1	23236	ENSG00000182621
PLCB3	5331	ENSG00000149782
PLCB4	5332	ENSG00000101333
PLCD1	5333	ENSG00000187091
PLCE1	51196	ENSG00000138193
PLCG1	5335	ENSG00000124181
PLCG2	5336	ENSG00000197943
PLCH2	9651	ENSG00000149527
PLCL1	5334	ENSG00000115896
PLCXD3	345557	ENSG00000182836
PLD1	5337	ENSG00000075651
PLD2	5338	ENSG00000129219
PLD4	122618	ENSG00000166428
PLEK	5341	ENSG00000115956
PLEKHA4	57664	ENSG00000105559
PLEKHG3	26030	ENSG00000126822
PLEKHG5	57449	ENSG00000171680
PLEKHG6	55200	ENSG00000008323
PLEKHH1	57475	ENSG00000054690
PLEKHJ1	55111	ENSG00000104886
PLEKHM1	9842	ENSG00000225190
PLEKHM2	23207	ENSG00000116786
PLEKHO2	80301	ENSG00000241839
PLG	5340	ENSG00000122194
PLK1	5347	ENSG00000166851
PLK2	10769	ENSG00000145632
PLK3	1263	ENSG00000173846
PLK4	10733	ENSG00000142731
PLK5	126520	ENSG00000185988
PLOD1	5351	ENSG00000083444
PLOD2	5352	ENSG00000152952
PLOD3	8985	ENSG00000106397
PLP2	5355	ENSG00000102007
PLPBP	11212	ENSG00000147471
PLPP3	8613	ENSG00000162407
PLS1	5357	ENSG00000120756
PLS3	5358	ENSG00000102024
PLSCR1	5359	ENSG00000188313
PLSCR3	57048	ENSG00000187838
PLTP	5360	ENSG00000100979
PLXDC1	57125	ENSG00000161381
PLXNA1	5361	ENSG00000114554
PLXNA2	5362	ENSG00000076356
PLXNA3	55558	ENSG00000130827
PLXNA4	91584	ENSG00000221866
PLXNB1	5364	ENSG00000164050
PLXNB2	23654	ENSG00000196576
PLXNB3	5365	ENSG00000198753
PLXNC1	10154	ENSG00000136040
PLXND1	23129	ENSG00000004399
PM20D1	148811	ENSG00000162877
PMAIP1	5366	ENSG00000141682
PMCH	5367	ENSG00000183395
PMEPA1	56937	ENSG00000124225
PMF1	11243	ENSG00000160783
PMF1-BGLAP	100527963	ENSG00000260238
PML	5371	ENSG00000140464
PMM1	5372	ENSG00000100417
PMM2	5373	ENSG00000140650
PMPCA	23203	ENSG00000165688
PMPCB	9512	ENSG00000105819
PMS1	5378	ENSG00000064933
PMS2	5395	ENSG00000122512
PMS2P3	5387	ENSG00000127957
PMVK	10654	ENSG00000163344
PNCK	139728	ENSG00000130822
PNKD	25953	ENSG00000127838
PNKP	11284	ENSG00000039650
PNLDC1	154197	ENSG00000146453
PNLIP	5406	ENSG00000175535
PNN	5411	ENSG00000100941
PNOC	5368	ENSG00000168081
PNP	4860	ENSG00000198805
PNPLA3	80339	ENSG00000100344
PNPO	55163	ENSG00000108439
PNPT1	87178	ENSG00000138035
PNRC1	10957	ENSG00000146278
PODXL	5420	ENSG00000128567
POFUT1	23509	ENSG00000101346
POGZ	23126	ENSG00000143442
POLA1	5422	ENSG00000101868
POLA2	23649	ENSG00000014138
POLB	5423	ENSG00000070501
POLD1	5424	ENSG00000062822
POLD4	57804	ENSG00000175482
POLE	5426	ENSG00000177084
POLE2	5427	ENSG00000100479
POLE3	54107	ENSG00000148229
POLE4	56655	ENSG00000115350
POLG	5428	ENSG00000140521
POLG2	11232	ENSG00000256525
POLH	5429	ENSG00000170734
POLQ	10721	ENSG00000051341
POLR1A	25885	ENSG00000068654
POLR1B	84172	ENSG00000125630
POLR1C	9533	ENSG00000171453
POLR1E	64425	ENSG00000137054
POLR2A	5430	ENSG00000181222
POLR2C	5432	ENSG00000102978
POLR2D	5433	ENSG00000144231
POLR2E	5434	ENSG00000099817
POLR2F	5435	ENSG00000100142
POLR2H	5437	ENSG00000163882
POLR2I	5438	ENSG00000105258
POLR2K	5440	ENSG00000147669
POLR3B	55703	ENSG00000013503
POLR3C	10623	ENSG00000186141
POLR3D	661	ENSG00000168495
POLR3E	55718	ENSG00000058600
POLR3F	10621	ENSG00000132664
POLR3H	171568	ENSG00000100413
POLR3K	51728	ENSG00000161980
POLRMT	5442	ENSG00000099821
POM121L2	94026	ENSG00000158553
POMC	5443	ENSG00000115138
PON1	5444	ENSG00000005421
PON2	5445	ENSG00000105854
PON3	5446	ENSG00000105852
POP4	10775	ENSG00000105171
POPDC2	64091	ENSG00000121577
POPDC3	64208	ENSG00000132429
POR	5447	ENSG00000127948
PORCN	64840	ENSG00000102312
POT1	25913	ENSG00000128513
POU1F1	5449	ENSG00000064835
POU2AF1	5450	ENSG00000110777
POU2F1	5451	ENSG00000143190
POU2F2	5452	ENSG00000028277
POU4F3	5459	ENSG00000091010
POU5F2	134187	ENSG00000248483
PPARA	5465	ENSG00000186951
PPARD	5467	ENSG00000112033
PPARG	5468	ENSG00000132170
PPARGC1A	10891	ENSG00000109819
PPARGC1B	133522	ENSG00000155846
PPAT	5471	ENSG00000128059
PPBP	5473	ENSG00000163736
PPCDC	60490	ENSG00000138621
PPFIA1	8500	ENSG00000131626
PPFIBP2	8495	ENSG00000166387
PPIA	5478	ENSG00000196262
PPIAL4G	644591	ENSG00000236334
PPIB	5479	ENSG00000166794
PPIC	5480	ENSG00000168938
PPID	5481	ENSG00000171497
PPIE	10450	ENSG00000084072
PPIF	10105	ENSG00000108179
PPIG	9360	ENSG00000138398
PPIH	10465	ENSG00000171960
PPIL1	51645	ENSG00000137168
PPIL2	23759	ENSG00000100023
PPIP5K1	9677	ENSG00000168781
PPIP5K2	23262	ENSG00000145725
PPM1B	5495	ENSG00000138032
PPM1D	8493	ENSG00000170836
PPM1G	5496	ENSG00000115241
PPM1L	151742	ENSG00000163590
PPOX	5498	ENSG00000143224
PPP1CA	5499	ENSG00000172531
PPP1CC	5501	ENSG00000186298
PPP1R10	5514	ENSG00000204569
PPP1R13B	23368	ENSG00000088808
PPP1R14B	26472	ENSG00000173457
PPP1R15A	23645	ENSG00000087074
PPP1R16B	26051	ENSG00000101445
PPP1R1B	84152	ENSG00000131771
PPP1R8	5511	ENSG00000117751
PPP2CA	5515	ENSG00000113575
PPP2CB	5516	ENSG00000104695
PPP2R1A	5518	ENSG00000105568
PPP2R2A	5520	ENSG00000221914
PPP2R2C	5522	ENSG00000074211
PPP2R2D	55844	ENSG00000175470
PPP2R3A	5523	ENSG00000073711
PPP2R3C	55012	ENSG00000092020
PPP2R5A	5525	ENSG00000066027
PPP2R5B	5526	ENSG00000068971
PPP2R5C	5527	ENSG00000078304
PPP2R5E	5529	ENSG00000154001
PPP3CA	5530	ENSG00000138814
PPP3CB	5532	ENSG00000107758
PPP3CC	5533	ENSG00000120910
PPP3R1	5534	ENSG00000221823
PPP3R2	5535	ENSG00000188386
PPP4C	5531	ENSG00000149923
PPP4R1	9989	ENSG00000154845
PPP4R2	151987	ENSG00000163605
PPP4R3A	55671	ENSG00000100796
PPP5C	5536	ENSG00000011485
PPP6C	5537	ENSG00000119414
PPP6R3	55291	ENSG00000110075
PPT1	5538	ENSG00000131238
PPT2	9374	ENSG00000221988
PQBP1	10084	ENSG00000102103
PRAF2	11230	ENSG00000243279
PRAG1	157285	ENSG00000275342
PRAM1	84106	ENSG00000133246
PRAME	23532	ENSG00000185686
PRB3	5544	ENSG00000197870
PRCC	5546	ENSG00000143294
PRCP	5547	ENSG00000137509
PRDM1	639	ENSG00000057657
PRDM10	56980	ENSG00000170325
PRDM14	63978	ENSG00000147596
PRDM2	7799	ENSG00000116731
PRDM4	11108	ENSG00000110851
PRDM5	11107	ENSG00000138738
PRDM7	11105	ENSG00000126856
PRDX1	5052	ENSG00000117450
PRDX2	7001	ENSG00000167815
PRDX4	10549	ENSG00000123131
PRDX5	25824	ENSG00000126432
PREB	10113	ENSG00000138073
PREP	5550	ENSG00000085377
PREX2	80243	ENSG00000046889
PRF1	5551	ENSG00000180644
PRKAA1	5562	ENSG00000132356
PRKAA2	5563	ENSG00000162409
PRKAB1	5564	ENSG00000111725
PRKAB2	5565	ENSG00000131791
PRKACA	5566	ENSG00000072062
PRKACB	5567	ENSG00000142875
PRKACG	5568	ENSG00000165059
PRKAG1	5571	ENSG00000181929
PRKAG2	51422	ENSG00000106617
PRKAG3	53632	ENSG00000115592
PRKAR1A	5573	ENSG00000108946
PRKAR1B	5575	ENSG00000188191
PRKAR2A	5576	ENSG00000114302
PRKAR2B	5577	ENSG00000005249
PRKCA	5578	ENSG00000154229
PRKCB	5579	ENSG00000166501
PRKCD	5580	ENSG00000163932
PRKCE	5581	ENSG00000171132
PRKCG	5582	ENSG00000126583
PRKCH	5583	ENSG00000027075
PRKCI	5584	ENSG00000163558
PRKCQ	5588	ENSG00000065675
PRKCZ	5590	ENSG00000067606
PRKD1	5587	ENSG00000184304
PRKD2	25865	ENSG00000105287
PRKD3	23683	ENSG00000115825
PRKDC	5591	ENSG00000253729
PRKG1	5592	ENSG00000185532
PRKG2	5593	ENSG00000138669
PRKN	5071	ENSG00000185345
PRKRA	8575	ENSG00000180228
PRKX	5613	ENSG00000183943
PRKY	5616	ENSG00000099725
PRL	5617	ENSG00000172179
PRLHR	2834	ENSG00000119973
PRLR	5618	ENSG00000113494
PRM1	5619	ENSG00000175646
PRM2	5620	ENSG00000122304
PRM3	58531	ENSG00000178257
PRMT1	3276	ENSG00000126457
PRMT2	3275	ENSG00000160310
PRMT3	10196	ENSG00000185238
PRMT5	10419	ENSG00000100462
PRMT6	55170	ENSG00000198890
PRMT7	54496	ENSG00000132600
PRMT8	56341	ENSG00000111218
PRMT9	90826	ENSG00000164169
PRNP	5621	ENSG00000171867
PROC	5624	ENSG00000115718
PROCR	10544	ENSG00000101000
PROK2	60675	ENSG00000163421
PROKR1	10887	ENSG00000169618
PROKR2	128674	ENSG00000101292
PROM1	8842	ENSG00000007062
PROS1	5627	ENSG00000184500
PROX1	5629	ENSG00000117707
PROZ	8858	ENSG00000126231
PRPF19	27339	ENSG00000110107
PRPF38B	55119	ENSG00000134186
PRPF4	9128	ENSG00000136875
PRPF4B	8899	ENSG00000112739
PRPF6	24148	ENSG00000101161
PRPS1	5631	ENSG00000147224
PRPS1L1	221823	ENSG00000229937
PRPS2	5634	ENSG00000101911
PRPSAP2	5636	ENSG00000141127
PRR14L	253143	ENSG00000183530
PRR15L	79170	ENSG00000167183
PRR23B	389151	ENSG00000184814
PRR5L	79899	ENSG00000135362
PRR7	80758	ENSG00000131188
PRRG4	79056	ENSG00000135378
PRRX1	5396	ENSG00000116132
PRSS1	5644	ENSG00000204983
PRSS16	10279	ENSG00000112812
PRSS23	11098	ENSG00000150687
PRSS3	5646	ENSG00000010438
PRSS36	146547	ENSG00000178226
PRSS53	339105	ENSG00000151006
PRSS8	5652	ENSG00000052344
PRTN3	5657	ENSG00000196415
PRUNE1	58497	ENSG00000143363
PSAP	5660	ENSG00000197746
PSAT1	29968	ENSG00000135069
PSEN1	5663	ENSG00000080815
PSEN2	5664	ENSG00000143801
PSENEN	55851	ENSG00000205155
PSG1	5669	ENSG00000231924
PSG11	5680	ENSG00000243130
PSG2	5670	ENSG00000242221
PSG3	5671	ENSG00000221826
PSG4	5672	ENSG00000243137
PSG5	5673	ENSG00000204941
PSG6	5675	ENSG00000170848
PSG7	5676	ENSG00000221878
PSG8	440533	ENSG00000124467
PSG9	5678	ENSG00000183668
PSIP1	11168	ENSG00000164985
PSKH1	5681	ENSG00000159792
PSKH2	85481	ENSG00000147613
PSMA1	5682	ENSG00000129084
PSMA3	5684	ENSG00000100567
PSMA3-AS1	379025	ENSG00000257621
PSMA5	5686	ENSG00000143106
PSMA7	5688	ENSG00000101182
PSMA8	143471	ENSG00000154611
PSMB1	5689	ENSG00000008018
PSMB10	5699	ENSG00000205220
PSMB2	5690	ENSG00000126067
PSMB5	5693	ENSG00000100804
PSMB6	5694	ENSG00000142507
PSMB7	5695	ENSG00000136930
PSMB8	5696	ENSG00000204264
PSMB9	5698	ENSG00000240065
PSMC5	5705	ENSG00000087191
PSMD1	5707	ENSG00000173692
PSMD10	5716	ENSG00000101843
PSMD12	5718	ENSG00000197170
PSMD2	5708	ENSG00000175166
PSMD3	5709	ENSG00000108344
PSMD4	5710	ENSG00000159352
PSMD5	5711	ENSG00000095261
PSMD8	5714	ENSG00000099341
PSMD9	5715	ENSG00000110801
PSME1	5720	ENSG00000092010
PSME2	5721	ENSG00000100911
PSMF1	9491	ENSG00000125818
PSMG1	8624	ENSG00000183527
PSMG3-AS1	114796	ENSG00000230487
PSPH	5723	ENSG00000146733
PSRC1	84722	ENSG00000134222
PSTPIP1	9051	ENSG00000140368
PTAFR	5724	ENSG00000169403
PTCH1	5727	ENSG00000185920
PTDSS1	9791	ENSG00000156471
PTEN	5728	ENSG00000171862
PTF1A	256297	ENSG00000168267
PTGDR	5729	ENSG00000168229
PTGDR2	11251	ENSG00000183134
PTGDS	5730	ENSG00000107317
PTGER1	5731	ENSG00000160951
PTGER2	5732	ENSG00000125384
PTGER3	5733	ENSG00000050628
PTGER4	5734	ENSG00000171522
PTGES	9536	ENSG00000148344
PTGFR	5737	ENSG00000122420
PTGFRN	5738	ENSG00000134247
PTGIR	5739	ENSG00000160013
PTGIS	5740	ENSG00000124212
PTGR1	22949	ENSG00000106853
PTGS1	5742	ENSG00000095303
PTGS2	5743	ENSG00000073756
PTHLH	5744	ENSG00000087494
PTK2	5747	ENSG00000169398
PTK2B	2185	ENSG00000120899
PTK6	5753	ENSG00000101213
PTK7	5754	ENSG00000112655
PTMS	5763	ENSG00000159335
PTP4A1	7803	ENSG00000112245
PTP4A2	8073	ENSG00000184007
PTP4A3	11156	ENSG00000184489
PTPA	5524	ENSG00000119383
PTPN1	5770	ENSG00000196396
PTPN11	5781	ENSG00000179295
PTPN12	5782	ENSG00000127947
PTPN14	5784	ENSG00000152104
PTPN2	5771	ENSG00000175354
PTPN21	11099	ENSG00000070778
PTPN22	26191	ENSG00000134242
PTPN4	5775	ENSG00000088179
PTPN5	84867	ENSG00000110786
PTPN6	5777	ENSG00000111679
PTPN7	5778	ENSG00000143851
PTPRC	5788	ENSG00000081237
PTPRCAP	5790	ENSG00000213402
PTPRF	5792	ENSG00000142949
PTPRG	5793	ENSG00000144724
PTPRG-AS1	100506994	ENSG00000241472
PTPRH	5794	ENSG00000080031
PTPRJ	5795	ENSG00000149177
PTPRK	5796	ENSG00000152894
PTPRM	5797	ENSG00000173482
PTPRO	5800	ENSG00000151490
PTPRS	5802	ENSG00000105426
PTPRT	11122	ENSG00000196090
PTRH1	138428	ENSG00000187024
PTS	5805	ENSG00000150787
PTTG1	9232	ENSG00000164611
PTX3	5806	ENSG00000163661
PUF60	22827	ENSG00000179950
PUM2	23369	ENSG00000055917
PUM3	9933	ENSG00000080608
PURA	5813	ENSG00000185129
PURG	29942	ENSG00000172733
PUS10	150962	ENSG00000162927
PUS7	54517	ENSG00000091127
PUS7L	83448	ENSG00000129317
PVALB	5816	ENSG00000100362
PVR	5817	ENSG00000073008
PWP1	11137	ENSG00000136045
PXK	54899	ENSG00000168297
PXMP2	5827	ENSG00000176894
PXN	5829	ENSG00000089159
PXYLP1	92370	ENSG00000155893
PYCARD	29108	ENSG00000103490
PYCR1	5831	ENSG00000183010
PYCR2	29920	ENSG00000143811
PYGB	5834	ENSG00000100994
PYGL	5836	ENSG00000100504
PYGM	5837	ENSG00000068976
PYGO1	26108	ENSG00000171016
PYGO2	90780	ENSG00000163348
PYHIN1	149628	ENSG00000163564
QARS	5859	ENSG00000172053
QDPR	5860	ENSG00000151552
QKI	9444	ENSG00000112531
QPCT	25797	ENSG00000115828
QPRT	23475	ENSG00000103485
QRFPR	84109	ENSG00000186867
QRICH1	54870	ENSG00000198218
QRSL1	55278	ENSG00000130348
R3HDM2	22864	ENSG00000179912
RAB10	10890	ENSG00000084733
RAB11A	8766	ENSG00000103769
RAB11B-AS1	100507567	ENSG00000269386
RAB11FIP1	80223	ENSG00000156675
RAB11FIP2	22841	ENSG00000107560
RAB11FIP3	9727	ENSG00000090565
RAB11FIP5	26056	ENSG00000135631
RAB1B	81876	ENSG00000174903
RAB21	23011	ENSG00000080371
RAB22A	57403	ENSG00000124209
RAB23	51715	ENSG00000112210
RAB27A	5873	ENSG00000069974
RAB29	8934	ENSG00000117280
RAB31	11031	ENSG00000168461
RAB33A	9363	ENSG00000134594
RAB35	11021	ENSG00000111737
RAB39A	54734	ENSG00000179331
RAB3GAP1	22930	ENSG00000115839
RAB3IP	117177	ENSG00000127328
RAB42	115273	ENSG00000188060
RAB4A	5867	ENSG00000168118
RAB5A	5868	ENSG00000144566
RAB5B	5869	ENSG00000111540
RAB7A	7879	ENSG00000075785
RAB8B	51762	ENSG00000166128
