Geneid	dolloAge	wagnerAge
ENSG00000110583	1628	1368
ENSG00000110619	4200	4200
ENSG00000110628	910	454.6
ENSG00000110651	910	454.6
ENSG00000110660	1628	1628
ENSG00000110665	0	0
ENSG00000110675	454.6	454.6
ENSG00000110680	324.5	324.5
ENSG00000110693	454.6	454.6
ENSG00000110696	454.6	454.6
ENSG00000110697	1628	910
ENSG00000110700	1628	1628
ENSG00000110711	910	910
ENSG00000110713	1628	1628
ENSG00000110717	4200	4200
ENSG00000110719	1628	1628
ENSG00000110721	454.6	454.6
ENSG00000110723	324.5	324.5
ENSG00000110756	454.6	454.6
ENSG00000110768	910	910
ENSG00000110777	324.5	324.5
ENSG00000110786	324.5	324.5
ENSG00000110799	910	910
ENSG00000110801	1628	1628
ENSG00000110811	324.5	324.5
ENSG00000110841	910	910
ENSG00000110844	1628	1628
ENSG00000110848	91	91
ENSG00000110851	454.6	454.6
ENSG00000110852	324.5	324.5
ENSG00000110871	4200	4200
ENSG00000110876	91	91
ENSG00000110880	1628	1368
ENSG00000110881	910	454.6
ENSG00000110887	1628	910
ENSG00000110888	0	0
ENSG00000110900	910	91
ENSG00000110906	910	910
ENSG00000110911	4200	4200
ENSG00000110917	910	910
ENSG00000110921	1628	1368
ENSG00000110925	91	91
ENSG00000110931	1628	1628
ENSG00000110934	454.6	454.6
ENSG00000110944	91	91
ENSG00000110955	4200	4200
ENSG00000110958	1628	1368
ENSG00000110975	454.6	454.6
ENSG00000110987	454.6	454.6
ENSG00000111011	454.6	454.6
ENSG00000111012	454.6	91
ENSG00000111046	454.6	454.6
ENSG00000111049	910	454.6
ENSG00000111052	454.6	454.6
ENSG00000111057	454.6	91
ENSG00000111058	4200	4200
ENSG00000111077	91	91
ENSG00000111087	454.6	454.6
ENSG00000111110	910	910
ENSG00000111142	1628	1628
ENSG00000111144	1628	1628
ENSG00000111145	454.6	454.6
ENSG00000111181	910	910
ENSG00000111186	910	454.6
ENSG00000111196	1628	1628
ENSG00000111199	910	910
ENSG00000111203	454.6	454.6
ENSG00000111206	454.6	454.6
ENSG00000111215	0	0
ENSG00000111218	1628	1628
ENSG00000111224	324.5	324.5
ENSG00000111229	1628	1628
ENSG00000111231	1628	1628
ENSG00000111237	1628	1628
ENSG00000111241	454.6	454.6
ENSG00000111245	454.6	454.6
ENSG00000111247	324.5	324.5
ENSG00000111249	1628	1628
ENSG00000111252	454.6	91
ENSG00000111254	91	91
ENSG00000111261	91	91
ENSG00000111262	910	910
ENSG00000111266	454.6	454.6
ENSG00000111269	910	454.6
ENSG00000111271	1628	454.6
ENSG00000111275	4200	4200
ENSG00000111276	454.6	454.6
ENSG00000111291	91	91
ENSG00000111300	1628	1628
ENSG00000111305	324.5	324.5
ENSG00000111319	324.5	324.5
ENSG00000111321	91	91
ENSG00000111325	1628	454.6
ENSG00000111328	910	324.5
ENSG00000111331	324.5	324.5
ENSG00000111335	91	91
ENSG00000111339	324.5	324.5
ENSG00000111341	324.5	324.5
ENSG00000111344	454.6	454.6
ENSG00000111348	454.6	454.6
ENSG00000111358	1628	1628
ENSG00000111361	1628	1628
ENSG00000111364	1628	1628
ENSG00000111371	324.5	324.5
ENSG00000111404	454.6	454.6
ENSG00000111405	910	910
ENSG00000111412	1628	1628
ENSG00000111424	454.6	454.6
ENSG00000111432	454.6	454.6
ENSG00000111445	4200	4200
ENSG00000111450	91	91
ENSG00000111452	454.6	454.6
ENSG00000111481	1628	1628
ENSG00000111490	910	324.5
ENSG00000111530	1628	1628
ENSG00000111536	0	0
ENSG00000111537	324.5	324.5
ENSG00000111540	1628	1628
ENSG00000111554	454.6	454.6
ENSG00000111581	1628	1628
ENSG00000111596	1368	910
ENSG00000111602	1628	91
ENSG00000111605	910	454.6
ENSG00000111615	1628	1628
ENSG00000111639	910	910
ENSG00000111640	4200	4200
ENSG00000111641	4200	4200
ENSG00000111642	1628	910
ENSG00000111644	91	91
ENSG00000111647	910	910
ENSG00000111652	1628	1628
ENSG00000111653	1628	1628
ENSG00000111664	1628	910
ENSG00000111665	324.5	324.5
ENSG00000111666	91	91
ENSG00000111667	1628	1628
ENSG00000111669	4200	4200
ENSG00000111670	1628	454.6
ENSG00000111671	91	91
ENSG00000111674	4200	4200
ENSG00000111676	324.5	324.5
ENSG00000111678	910	454.6
ENSG00000111679	910	910
ENSG00000111684	910	324.5
ENSG00000111696	1628	1628
ENSG00000111700	454.6	454.6
ENSG00000111701	91	91
ENSG00000111704	91	91
ENSG00000111707	910	454.6
ENSG00000111711	1628	1368
ENSG00000111713	1628	910
ENSG00000111716	1368	910
ENSG00000111725	1628	1628
ENSG00000111726	4200	454.6
ENSG00000111727	1628	910
ENSG00000111728	454.6	454.6
ENSG00000111729	91	91
ENSG00000111731	1628	324.5
ENSG00000111732	454.6	454.6
ENSG00000111737	910	910
ENSG00000111752	454.6	454.6
ENSG00000111775	1628	1368
ENSG00000111780	910	910
ENSG00000111783	454.6	454.6
ENSG00000111785	0	0
ENSG00000111786	1628	910
ENSG00000111788	1628	1368
ENSG00000111790	910	454.6
ENSG00000111796	324.5	324.5
ENSG00000111799	454.6	454.6
ENSG00000111801	0	0
ENSG00000111802	1628	454.6
ENSG00000111816	910	454.6
ENSG00000111817	454.6	454.6
ENSG00000111832	1628	1628
ENSG00000111834	910	454.6
ENSG00000111837	1628	1628
ENSG00000111843	1628	1628
ENSG00000111845	1628	1628
ENSG00000111846	454.6	454.6
ENSG00000111850	910	454.6
ENSG00000111859	910	454.6
ENSG00000111860	454.6	0
ENSG00000111863	324.5	324.5
ENSG00000111875	1628	1368
ENSG00000111877	1628	91
ENSG00000111879	454.6	454.6
ENSG00000111880	1628	1628
ENSG00000111885	1628	1628
ENSG00000111886	454.6	454.6
ENSG00000111897	1628	1628
ENSG00000111906	1628	1368
ENSG00000111907	454.6	454.6
ENSG00000111911	1628	1628
ENSG00000111912	324.5	324.5
ENSG00000111913	910	454.6
ENSG00000111961	454.6	454.6
ENSG00000111962	454.6	454.6
ENSG00000111971	91	91
ENSG00000111981	91	0
ENSG00000112029	454.6	454.6
ENSG00000112031	4200	4200
ENSG00000112033	454.6	454.6
ENSG00000112038	454.6	91
ENSG00000112039	454.6	454.6
ENSG00000112041	91	91
ENSG00000112053	324.5	324.5
ENSG00000112062	1628	1628
ENSG00000112077	1628	910
ENSG00000112078	454.6	454.6
ENSG00000112079	1628	1628
ENSG00000112081	454.6	454.6
ENSG00000112096	4200	4200
ENSG00000112110	910	910
ENSG00000112115	454.6	91
ENSG00000112116	910	454.6
ENSG00000112118	1628	1628
ENSG00000112130	454.6	454.6
ENSG00000112137	454.6	454.6
ENSG00000112139	454.6	454.6
ENSG00000112144	1628	1628
ENSG00000112146	1628	1368
ENSG00000112149	454.6	454.6
ENSG00000112159	1628	1368
ENSG00000112164	324.5	324.5
ENSG00000112167	454.6	454.6
ENSG00000112175	910	454.6
ENSG00000112182	454.6	454.6
ENSG00000112183	910	324.5
ENSG00000112186	0	0
ENSG00000112195	91	91
ENSG00000112200	324.5	324.5
ENSG00000112208	910	910
ENSG00000112210	910	454.6
ENSG00000112212	91	91
ENSG00000112214	324.5	324.5
ENSG00000112218	91	91
ENSG00000112232	454.6	454.6
ENSG00000112234	910	454.6
ENSG00000112237	1628	1628
ENSG00000112238	910	324.5
ENSG00000112242	454.6	454.6
ENSG00000112245	1628	910
ENSG00000112246	910	454.6
ENSG00000112249	1628	1628
ENSG00000112273	0	0
ENSG00000112276	910	454.6
ENSG00000112280	454.6	454.6
ENSG00000112282	910	910
ENSG00000112290	454.6	454.6
ENSG00000112293	1628	324.5
ENSG00000112294	4200	4200
ENSG00000112297	454.6	454.6
ENSG00000112299	324.5	324.5
ENSG00000112303	324.5	324.5
ENSG00000112304	1628	1628
ENSG00000112305	910	91
ENSG00000112306	1628	1628
ENSG00000112308	454.6	454.6
ENSG00000112309	1628	454.6
ENSG00000112312	454.6	454.6
ENSG00000112319	1628	910
ENSG00000112320	324.5	324.5
ENSG00000112333	910	910
ENSG00000112335	1368	454.6
ENSG00000112337	91	91
ENSG00000112339	4200	4200
ENSG00000112343	91	0
ENSG00000112357	1628	1628
ENSG00000112365	454.6	454.6
ENSG00000112367	1628	1628
ENSG00000112378	454.6	454.6
ENSG00000112379	910	324.5
ENSG00000112394	910	454.6
ENSG00000112406	910	910
ENSG00000112414	454.6	454.6
ENSG00000112419	910	91
ENSG00000112425	454.6	454.6
ENSG00000112459	324.5	324.5
ENSG00000112462	91	91
ENSG00000112473	1628	1368
ENSG00000112474	4200	4200
ENSG00000112486	454.6	454.6
ENSG00000112494	1628	910
ENSG00000112499	454.6	454.6
ENSG00000112511	91	91
ENSG00000112514	4200	4200
ENSG00000112530	910	910
ENSG00000112531	1628	910
ENSG00000112539	91	91
ENSG00000112541	910	910
ENSG00000112559	0	0
ENSG00000112561	454.6	454.6
ENSG00000112562	324.5	324.5
ENSG00000112576	324.5	324.5
ENSG00000112578	1628	1368
ENSG00000112584	454.6	454.6
ENSG00000112592	1628	1628
ENSG00000112599	454.6	454.6
ENSG00000112619	454.6	454.6
ENSG00000112624	454.6	454.6
ENSG00000112640	1628	1368
ENSG00000112651	4200	4200
ENSG00000112655	910	454.6
ENSG00000112658	454.6	454.6
ENSG00000112659	324.5	324.5
ENSG00000112667	91	91
ENSG00000112679	910	910
ENSG00000112685	1628	910
ENSG00000112695	454.6	454.6
ENSG00000112697	1628	1628
ENSG00000112699	4200	4200
ENSG00000112701	454.6	454.6
ENSG00000112706	324.5	324.5
ENSG00000112715	454.6	454.6
ENSG00000112739	1628	1628
ENSG00000112742	1368	1368
ENSG00000112759	910	910
ENSG00000112761	454.6	454.6
ENSG00000112763	91	91
ENSG00000112769	910	910
ENSG00000112773	454.6	454.6
ENSG00000112782	910	454.6
ENSG00000112787	91	91
ENSG00000112796	454.6	91
ENSG00000112799	454.6	454.6
ENSG00000112812	1628	1628
ENSG00000112818	454.6	454.6
ENSG00000112837	454.6	454.6
ENSG00000112851	1628	454.6
ENSG00000112852	454.6	454.6
ENSG00000112855	1628	1628
ENSG00000112874	4200	4200
ENSG00000112877	91	91
ENSG00000112893	1628	910
ENSG00000112902	910	454.6
ENSG00000112936	454.6	454.6
ENSG00000112941	1368	454.6
ENSG00000112964	454.6	454.6
ENSG00000112972	1628	1628
ENSG00000112977	910	454.6
ENSG00000112981	1628	454.6
ENSG00000112983	910	454.6
ENSG00000112984	910	454.6
ENSG00000112992	4200	4200
ENSG00000112996	910	454.6
ENSG00000113013	4200	4200
ENSG00000113048	454.6	454.6
ENSG00000113068	1628	1628
ENSG00000113070	454.6	454.6
ENSG00000113073	1628	1368
ENSG00000113083	454.6	454.6
ENSG00000113088	91	91
ENSG00000113100	454.6	454.6
ENSG00000113108	454.6	91
ENSG00000113119	454.6	454.6
ENSG00000113140	910	910
ENSG00000113141	1628	1628
ENSG00000113161	1628	1628
ENSG00000113163	910	910
ENSG00000113194	1628	1628
ENSG00000113196	910	324.5
ENSG00000113205	454.6	454.6
ENSG00000113209	454.6	454.6
ENSG00000113211	454.6	454.6
ENSG00000113212	454.6	454.6
ENSG00000113231	910	910
ENSG00000113240	1628	1628
ENSG00000113248	454.6	454.6
ENSG00000113249	0	0
ENSG00000113262	910	910
ENSG00000113263	910	454.6
ENSG00000113269	454.6	454.6
ENSG00000113272	1628	1628
ENSG00000113273	91	91
ENSG00000113282	1628	910
ENSG00000113296	910	454.6
ENSG00000113300	1628	1628
ENSG00000113302	454.6	454.6
ENSG00000113303	0	0
ENSG00000113312	1628	1628
ENSG00000113318	1628	1628
ENSG00000113319	454.6	91
ENSG00000113327	910	454.6
ENSG00000113328	454.6	454.6
ENSG00000113356	910	910
ENSG00000113360	4200	1368
ENSG00000113361	454.6	454.6
ENSG00000113368	1628	910
ENSG00000113369	910	910
ENSG00000113384	1628	1368
ENSG00000113387	1628	1628
ENSG00000113389	454.6	91
ENSG00000113391	1628	910
ENSG00000113396	454.6	454.6
ENSG00000113407	4200	4200
ENSG00000113430	454.6	454.6
ENSG00000113441	1628	1628
ENSG00000113448	910	910
ENSG00000113456	1628	1628
ENSG00000113460	1628	1628
ENSG00000113492	4200	4200
ENSG00000113494	454.6	454.6
ENSG00000113504	1628	910
ENSG00000113520	91	91
ENSG00000113522	1628	1628
ENSG00000113525	91	91
ENSG00000113532	454.6	454.6
ENSG00000113552	4200	4200
ENSG00000113555	454.6	454.6
ENSG00000113558	1628	1628
ENSG00000113569	1628	1628
ENSG00000113575	1628	1628
ENSG00000113578	454.6	454.6
ENSG00000113580	454.6	454.6
ENSG00000113583	324.5	324.5
ENSG00000113593	1628	1628
ENSG00000113594	454.6	454.6
ENSG00000113595	910	454.6
ENSG00000113597	1628	910
ENSG00000113600	454.6	91
ENSG00000113615	1628	1628
ENSG00000113621	910	324.5
ENSG00000113638	1628	454.6
ENSG00000113643	4200	4200
ENSG00000113645	910	324.5
ENSG00000113648	454.6	454.6
ENSG00000113649	1628	910
ENSG00000113657	4200	4200
ENSG00000113658	910	910
ENSG00000113712	1628	1628
ENSG00000113716	324.5	324.5
ENSG00000113719	910	454.6
ENSG00000113721	454.6	454.6
ENSG00000113722	324.5	324.5
ENSG00000113732	454.6	454.6
ENSG00000113734	1628	324.5
ENSG00000113739	0	0
ENSG00000113742	910	454.6
ENSG00000113749	454.6	454.6
ENSG00000113758	454.6	454.6
ENSG00000113761	910	454.6
ENSG00000113763	910	910
ENSG00000113790	4200	4200
ENSG00000113805	910	910
ENSG00000113810	1628	1628
ENSG00000113811	454.6	454.6
ENSG00000113812	1628	1368
ENSG00000113838	1628	454.6
ENSG00000113845	910	910
ENSG00000113851	1628	910
ENSG00000113889	454.6	454.6
ENSG00000113905	324.5	324.5
ENSG00000113916	454.6	454.6
ENSG00000113924	1628	1628
ENSG00000113946	324.5	324.5
ENSG00000113966	910	910
ENSG00000113971	1628	324.5
ENSG00000114013	324.5	324.5
ENSG00000114019	454.6	454.6
ENSG00000114021	1628	1368
ENSG00000114023	910	454.6
ENSG00000114026	1628	1628
ENSG00000114030	1628	1368
ENSG00000114054	4200	4200
ENSG00000114062	910	454.6
ENSG00000114098	1628	1628
ENSG00000114107	324.5	324.5
ENSG00000114113	454.6	454.6
ENSG00000114115	454.6	454.6
ENSG00000114120	1628	1368
ENSG00000114124	454.6	454.6
ENSG00000114125	910	910
ENSG00000114126	0	0
ENSG00000114127	1628	1368
ENSG00000114166	1628	1628
ENSG00000114200	910	910
ENSG00000114204	91	91
ENSG00000114209	910	910
ENSG00000114248	454.6	0
ENSG00000114251	910	454.6
ENSG00000114268	4200	4200
ENSG00000114270	454.6	454.6
ENSG00000114279	454.6	454.6
ENSG00000114302	910	454.6
ENSG00000114315	910	454.6
ENSG00000114316	1628	1628
ENSG00000114331	1628	1628
ENSG00000114346	910	910
ENSG00000114349	454.6	454.6
ENSG00000114353	1628	910
ENSG00000114354	454.6	454.6
ENSG00000114374	910	910
ENSG00000114378	910	454.6
ENSG00000114383	910	454.6
ENSG00000114388	1628	1368
ENSG00000114391	1628	1628
ENSG00000114395	454.6	91
ENSG00000114405	324.5	324.5
ENSG00000114416	910	454.6
ENSG00000114423	910	910
ENSG00000114439	454.6	454.6
ENSG00000114446	910	910
ENSG00000114450	1628	910
ENSG00000114455	454.6	0
ENSG00000114473	910	454.6
ENSG00000114480	4200	4200
ENSG00000114487	910	91
ENSG00000114491	4200	4200
ENSG00000114503	1628	1628
ENSG00000114520	454.6	454.6
ENSG00000114529	324.5	324.5
ENSG00000114541	454.6	454.6
ENSG00000114544	454.6	91
ENSG00000114547	91	91
ENSG00000114554	910	910
ENSG00000114573	1628	1628
ENSG00000114626	1628	454.6
ENSG00000114631	91	91
ENSG00000114638	324.5	324.5
ENSG00000114646	454.6	91
ENSG00000114648	910	910
ENSG00000114650	910	910
ENSG00000114654	91	91
ENSG00000114656	0	0
ENSG00000114670	91	91
ENSG00000114686	4200	4200
ENSG00000114698	0	0
ENSG00000114735	4200	4200
ENSG00000114737	454.6	454.6
ENSG00000114738	910	454.6
ENSG00000114739	910	910
ENSG00000114742	1628	1628
ENSG00000114744	910	454.6
ENSG00000114745	1368	454.6
ENSG00000114757	454.6	454.6
ENSG00000114767	1628	1628
ENSG00000114770	4200	4200
ENSG00000114771	454.6	454.6
ENSG00000114779	0	0
ENSG00000114784	454.6	454.6
ENSG00000114786	4200	4200
ENSG00000114790	910	324.5
ENSG00000114796	454.6	454.6
ENSG00000114805	454.6	454.6
ENSG00000114812	454.6	454.6
ENSG00000114841	1628	1368
ENSG00000114850	910	910
ENSG00000114853	454.6	454.6
ENSG00000114854	454.6	454.6
ENSG00000114857	454.6	0
ENSG00000114859	1628	910
ENSG00000114861	454.6	454.6
ENSG00000114867	910	91
ENSG00000114902	1628	1628
ENSG00000114904	1628	1628
ENSG00000114923	1628	1368
ENSG00000114933	454.6	454.6
ENSG00000114942	1628	1628
ENSG00000114948	910	454.6
ENSG00000114956	454.6	91
ENSG00000114978	1628	1628
ENSG00000114982	1628	454.6
ENSG00000114988	454.6	91
ENSG00000114993	454.6	91
ENSG00000114999	1628	454.6
ENSG00000115008	91	91
ENSG00000115009	454.6	454.6
ENSG00000115020	1628	1628
ENSG00000115041	454.6	91
ENSG00000115042	1628	454.6
ENSG00000115053	454.6	454.6
ENSG00000115073	1628	910
ENSG00000115084	1628	1628
ENSG00000115085	454.6	454.6
ENSG00000115091	1628	1628
ENSG00000115107	324.5	324.5
ENSG00000115109	910	910
ENSG00000115112	910	454.6
ENSG00000115128	1628	1628
ENSG00000115129	4200	4200
ENSG00000115137	454.6	454.6
ENSG00000115138	454.6	454.6
ENSG00000115145	1368	324.5
ENSG00000115155	910	910
ENSG00000115159	4200	4200
ENSG00000115163	324.5	324.5
ENSG00000115165	454.6	454.6
ENSG00000115170	910	454.6
ENSG00000115183	910	324.5
ENSG00000115194	4200	4200
ENSG00000115204	1628	1368
ENSG00000115207	910	454.6
ENSG00000115211	1628	1628
ENSG00000115216	324.5	324.5
ENSG00000115221	910	910
ENSG00000115226	454.6	454.6
ENSG00000115232	454.6	454.6
ENSG00000115233	1628	1628
ENSG00000115234	1628	910
ENSG00000115239	454.6	454.6
ENSG00000115241	910	91
ENSG00000115252	910	910
ENSG00000115255	91	0
ENSG00000115257	1368	910
ENSG00000115263	454.6	454.6
ENSG00000115266	454.6	454.6
ENSG00000115267	910	454.6
ENSG00000115268	1628	1628
ENSG00000115271	454.6	454.6
ENSG00000115274	910	91
ENSG00000115275	1628	1368
ENSG00000115282	0	0
ENSG00000115286	4200	4200
ENSG00000115289	454.6	91
ENSG00000115290	454.6	454.6
ENSG00000115295	324.5	324.5
ENSG00000115297	91	91
ENSG00000115306	910	910
ENSG00000115307	1628	454.6
ENSG00000115310	1628	910
ENSG00000115317	910	91
ENSG00000115318	910	454.6
ENSG00000115325	454.6	91
ENSG00000115339	454.6	454.6
ENSG00000115350	1628	910
ENSG00000115353	910	454.6
ENSG00000115355	910	910
ENSG00000115361	454.6	454.6
ENSG00000115363	454.6	454.6
ENSG00000115364	910	910
ENSG00000115365	454.6	454.6
ENSG00000115368	1628	1368
ENSG00000115380	454.6	454.6
ENSG00000115386	910	91
ENSG00000115392	1628	1628
ENSG00000115414	454.6	454.6
ENSG00000115415	454.6	454.6
ENSG00000115419	4200	910
ENSG00000115421	1628	1628
ENSG00000115423	1628	1368
ENSG00000115425	454.6	454.6
ENSG00000115446	1628	1368
ENSG00000115457	454.6	454.6
ENSG00000115459	910	324.5
ENSG00000115461	454.6	91
ENSG00000115464	1628	454.6
ENSG00000115468	910	910
ENSG00000115474	454.6	91
ENSG00000115484	1628	1628
ENSG00000115486	910	91
ENSG00000115488	91	91
ENSG00000115504	324.5	324.5
ENSG00000115507	454.6	91
ENSG00000115514	1628	1628
ENSG00000115520	1628	910
ENSG00000115523	454.6	454.6
ENSG00000115524	1628	1628
ENSG00000115525	454.6	454.6
ENSG00000115526	454.6	454.6
ENSG00000115539	1628	454.6
ENSG00000115540	910	454.6
ENSG00000115541	4200	4200
ENSG00000115548	910	454.6
ENSG00000115556	1628	1628
ENSG00000115561	1628	1628
ENSG00000115568	454.6	454.6
ENSG00000115590	324.5	324.5
ENSG00000115592	454.6	454.6
ENSG00000115593	1628	454.6
ENSG00000115594	324.5	324.5
ENSG00000115596	910	454.6
ENSG00000115598	454.6	91
ENSG00000115602	324.5	324.5
ENSG00000115604	324.5	324.5
ENSG00000115607	324.5	324.5
ENSG00000115616	4200	910
ENSG00000115641	910	910
ENSG00000115648	454.6	454.6
ENSG00000115649	910	910
ENSG00000115652	1628	910
ENSG00000115657	1628	1628
ENSG00000115661	1628	1368
ENSG00000115665	910	910
ENSG00000115677	1368	1368
ENSG00000115685	1628	1628
ENSG00000115687	910	324.5
ENSG00000115694	1628	1628
ENSG00000115705	454.6	454.6
ENSG00000115718	910	454.6
ENSG00000115738	454.6	454.6
ENSG00000115750	910	454.6
ENSG00000115756	910	454.6
ENSG00000115758	1628	1368
ENSG00000115760	910	324.5
ENSG00000115761	1628	1628
ENSG00000115762	0	0
ENSG00000115806	1628	910
ENSG00000115808	1628	910
ENSG00000115816	1628	1628
ENSG00000115825	910	910
ENSG00000115827	324.5	324.5
ENSG00000115828	1368	910
ENSG00000115839	1628	1628
ENSG00000115840	1628	910
ENSG00000115841	0	0
ENSG00000115844	454.6	0
ENSG00000115850	4200	4200
ENSG00000115866	1628	1628
ENSG00000115875	1628	454.6
ENSG00000115884	324.5	324.5
ENSG00000115896	910	454.6
ENSG00000115902	454.6	454.6
ENSG00000115904	910	910
ENSG00000115919	1628	454.6
ENSG00000115934	4200	4200
ENSG00000115935	324.5	324.5
ENSG00000115942	1628	1628
ENSG00000115944	454.6	454.6
ENSG00000115946	1628	1368
ENSG00000115947	1628	1628
ENSG00000115956	454.6	454.6
ENSG00000115963	454.6	454.6
ENSG00000115966	454.6	454.6
ENSG00000115970	1628	1628
ENSG00000115977	454.6	454.6
ENSG00000115993	910	454.6
ENSG00000115998	910	454.6
ENSG00000116001	1628	910
ENSG00000116005	1628	454.6
ENSG00000116014	454.6	91
ENSG00000116016	454.6	454.6
ENSG00000116017	454.6	91
ENSG00000116030	1628	1628
ENSG00000116031	91	91
ENSG00000116032	454.6	454.6
ENSG00000116035	454.6	91
ENSG00000116039	1628	1628
ENSG00000116044	454.6	454.6
ENSG00000116062	1628	1628
ENSG00000116095	1628	454.6
ENSG00000116096	1628	454.6
ENSG00000116106	910	910
ENSG00000116117	454.6	454.6
ENSG00000116120	4200	4200
ENSG00000116127	324.5	324.5
ENSG00000116128	454.6	454.6
ENSG00000116132	910	454.6
ENSG00000116133	1628	454.6
ENSG00000116138	910	910
ENSG00000116141	910	910
ENSG00000116147	454.6	454.6
ENSG00000116151	91	91
ENSG00000116157	454.6	454.6
ENSG00000116161	1628	454.6
ENSG00000116171	910	910
ENSG00000116176	91	91
ENSG00000116183	454.6	454.6
ENSG00000116191	1368	454.6
ENSG00000116194	454.6	454.6
ENSG00000116198	910	324.5
ENSG00000116199	0	0
ENSG00000116205	454.6	454.6
ENSG00000116209	454.6	454.6
ENSG00000116212	454.6	454.6
ENSG00000116213	1628	454.6
ENSG00000116218	454.6	454.6
ENSG00000116221	910	454.6
ENSG00000116237	1628	1628
ENSG00000116251	1628	1628
ENSG00000116254	1628	910
ENSG00000116260	910	910
ENSG00000116266	454.6	454.6
ENSG00000116273	324.5	324.5
ENSG00000116285	454.6	454.6
ENSG00000116288	4200	4200
ENSG00000116299	910	454.6
ENSG00000116329	454.6	454.6
ENSG00000116337	1628	1628
ENSG00000116350	1368	1368
ENSG00000116353	1628	1628
ENSG00000116396	910	910
ENSG00000116406	910	910
ENSG00000116455	910	454.6
ENSG00000116459	910	910
ENSG00000116473	324.5	324.5
ENSG00000116478	1628	1628
ENSG00000116489	1628	1628
ENSG00000116497	91	91
ENSG00000116514	454.6	454.6
ENSG00000116521	454.6	91
ENSG00000116525	454.6	454.6
ENSG00000116539	910	454.6
ENSG00000116544	910	454.6
ENSG00000116560	454.6	454.6
ENSG00000116574	454.6	454.6
ENSG00000116580	454.6	454.6
ENSG00000116584	454.6	91
ENSG00000116586	910	910
ENSG00000116604	454.6	454.6
ENSG00000116641	1628	1628
ENSG00000116649	4200	4200
ENSG00000116652	0	0
ENSG00000116661	324.5	324.5
ENSG00000116663	910	454.6
ENSG00000116667	454.6	454.6
ENSG00000116668	454.6	454.6
ENSG00000116670	1628	454.6
ENSG00000116675	910	910
ENSG00000116678	454.6	454.6
ENSG00000116679	910	454.6
ENSG00000116685	910	324.5
ENSG00000116688	910	910
ENSG00000116690	454.6	91
ENSG00000116691	324.5	324.5
ENSG00000116698	454.6	454.6
ENSG00000116701	454.6	454.6
