gene_symbol	entrez_ID
FTHL17	53940
DMD	1756
FAM47A	158724
TMEM47	83604
FAM47B	170062
MAGEB16	139604
CXorf22	286464
FAM47C	442444
PRRG1	5638
LANCL3	347404
XK	7504
CYBB	1536
DYNLT3	6990
CXorf27	25763
SYTL5	94122
SRPX	8406
RPGR	6103
OTC	5009
TSPAN7	7102
MID1IP1	58526
BCOR	54880
ATP6AP2	10159
CXorf38	159013
MED14	9282
USP9X	8239
DDX3X	1654
NYX	60506
CASK	8573
GPR34	2857
GPR82	27197
MAOA	4128
MAOB	4129
NDP	4693
EFHC2	80258
FUNDC1	139341
DUSP21	63904
KDM6A	7403
CXorf36	79742
KRBOX4	55634
ZNF674	641339
CHST7	56548
SLC9A7	84679
RP2	6102
CXorf31	724087
PHF16	9767
RGN	9104
NDUFB11	54539
RBM10	8241
UBA1	7317
CDK16	5127
USP11	8237
ZNF157	7712
ZNF41	7592
ARAF	369
SYN1	6853
TIMP1	7076
CFP	5199
ELK1	2002
UXT	8409
ZNF81	347344
ZNF182	7569
ZNF630	57232
SPACA5	389852
SPACA5B	729201
SSX5	6758
SSX1	6756
SSX3	10214
SLC38A5	92745
FTSJ1	24140
PORCN	64840
EBP	10682
TBC1D25	4943
RBM3	5935
WDR13	64743
WAS	7454
SUV39H1	6839
GLOD5	392465
GATA1	2623
HDAC6	10013
ERAS	3266
PCSK1N	27344
TIMM17B	10245
PQBP1	10084
SLC35A2	7355
PIM2	11040
OTUD5	55593
KCND1	3750
GRIPAP1	56850
TFE3	7030
CCDC120	90060
PRAF2	11230
WDR45	11152
GPKOW	27238
PLP2	5355
PRICKLE3	4007
SYP	6855
CACNA1F	778
CCDC22	28952
FOXP3	50943
PPP1R3F	89801
GAGE10	102724473
GAGE12J	729396
GAGE12C	729422
GAGE12D	100132399
GAGE12E	729431
GAGE12F	2574
GAGE12G	2576
GAGE12H	729442
GAGE2A	645037
GAGE1	2543
PAGE1	8712
PAGE4	9506
CLCN5	1184
AKAP4	8852
CCNB3	85417
SHROOM4	57477
BMP15	9210
NUDT10	170685
CXorf67	340602
NUDT11	55190
GSPT2	23708
MAGED1	9500
RP11-114H20.1	401589
MAGED4B	81557
MAGED4	728239
XAGE2B	9502
XAGE1B	653067
XAGE1A	653220
SSX7	280658
SSX2	6757
SPANXN5	494197
XAGE5	170627
XAGE3	170626
FAM156B	29057
GPR173	54328
TSPYL2	64061
KDM5C	8242
IQSEC2	23096
SMC1A	8243
RIBC1	158787
HSD17B10	3028
HUWE1	10075
PHF8	23133
FAM120C	54954
WNK3	65267
TSR2	90121
FGD1	2245
GNL3L	54552
ITIH6	347365
MAGED2	10916
TRO	7216
PFKFB1	5207
APEX2	27301
ALAS2	212
PAGE2B	389860
PAGE2	203569
FAM104B	90736
MTRNR2L10	100463488
PAGE5	90737
PAGE3	139793
MAGEH1	28986
USP51	158880
FOXR2	139628
RRAGB	10325
KLF8	11279
UBQLN2	29978
SPIN3	169981
SPIN2B	474343
SPIN2A	54466
FAAH2	158584
ZXDB	158586
ZXDA	7789
SPIN4	139886
ARHGEF9	23229
AMER1	139285
ASB12	142689
MTMR8	55613
ZC4H2	55906
ZC3H12B	340554
LAS1L	81887
MSN	4478
VSIG4	11326
HEPH	9843
EDA2R	60401
AR	367
OPHN1	4983
YIPF6	286451
STARD8	9754
EFNB1	1947
PJA1	64219
FAM155B	27112
EDA	1896
AWAT2	158835
OTUD6A	139562
IGBP1	3476
DGAT2L6	347516
AWAT1	158833
P2RY4	5030
ARR3	407
RAB41	347517
PDZD11	51248
KIF4A	24137
GDPD2	54857
DLG3	1741
TEX11	56159
SLC7A3	84889
SNX12	29934
FOXO4	4303
CXorf65	158830
IL2RG	3561
MED12	9968
NLGN3	54413
GJB1	2705
ZMYM3	9203
NONO	4841
ITGB1BP2	26548
TAF1	6872
OGT	8473
ACRC	93953
CXCR3	2833
NHSL2	340527
RGAG4	340526
PIN4	5303
ERCC6L	54821
RPS4X	6191
CITED1	4435
HDAC8	55869
PHKA1	5255
DMRTC1B	728656
PABPC1L2B	645974
PABPC1L2A	340529
NAP1L6	645996
NAP1L2	4674
CDX4	1046
CHIC1	53344
ZCCHC13	389874
SLC16A2	6567
RLIM	51132
KIAA2022	340533
ABCB7	22
UPRT	139596
ZDHHC15	158866
MAGEE2	139599
PBDC1	51260
MAGEE1	57692
FGF16	8823
ATRX	546
MAGT1	84061
COX7B	1349
ATP7A	538
PGAM4	441531
PGK1	5230
TAF9B	51616
CYSLTR1	10800
ZCCHC5	203430
LPAR4	2846
P2RY10	27334
GPR174	84636
ITM2A	9452
TBX22	50945
FAM46D	169966
BRWD3	254065
HMGN5	79366
SH3BGRL	6451
POU3F4	5456
CYLC1	1538
RPS6KA6	27330
HDX	139324
APOOL	139322
SATL1	340562
ZNF711	7552
POF1B	79983
CHM	1121
DACH2	117154
KLHL4	56062
CPXCR1	53336
TGIF2LX	90316
PABPC5	140886
PCDH11X	27328
NAP1L3	4675
FAM133A	286499
DIAPH2	1730
RPA4	29935
PCDH19	57526
TNMD	64102
TSPAN6	7105
SRPX2	27286
SYTL4	94121
CSTF2	1478
NOX1	27035
XKRX	402415
ARL13A	392509
TRMT2B	79979
TMEM35	59353
CENPI	2491
DRP2	1821
TAF7L	54457
TIMM8A	1678
BTK	695
RPL36A	6173
RPL36A-HNRNPH2	100529097
GLA	2717
HNRNPH2	3188
ARMCX4	100131755
ARMCX1	51309
ARMCX6	54470
ARMCX3	51566
ARMCX2	9823
NXF5	55998
ZMAT1	84460
TCEAL2	140597
TCEAL6	158931
BEX5	340542
TCP11X2	100996648
TMSB15A	11013
ARMCX5	64860
GPRASP1	9737
GPRASP2	114928
BHLHB9	80823
RAB40AL	282808
BEX1	55859
NXF3	56000
BEX4	56271
TCEAL8	90843
TCEAL5	340543
BEX2	84707
TCEAL7	56849
WBP5	51186
NGFRAP1	27018
RAB40A	142684
TCEAL4	79921
TCEAL3	85012
TCEAL1	9338
MORF4L2	9643
GLRA4	441509
TMEM31	203562
PLP1	5354
RAB9B	51209
TMSB15B	286527
H2BFWT	158983
H2BFM	286436
ZCCHC18	644353
FAM199X	139231
ESX1	80712
IL1RAPL2	26280
NRK	203447
SERPINA7	6906
MUM1L1	139221
CXorf57	55086
RNF128	79589
TBC1D8B	54885
MORC4	79710
RIPPLY1	92129
CLDN2	9075
RBM41	55285
NUP62CL	54830
PIH1D3	139212
FRMPD3	84443
PRPS1	5631
TSC22D3	1831
NCBP2L	392517
MID2	11043
TEX13B	56156
VSIG1	340547
PSMD10	5716
ATG4A	115201
COL4A6	1288
COL4A5	1287
RP6-24A23.6	8471
GUCY2F	2986
NXT2	55916
KCNE1L	23630
ACSL4	2182
TMEM164	84187
AMMECR1	9949
RGAG1	57529
CHRDL1	91851
PAK3	5063
CAPN6	827
DCX	1641
ALG13	79868
TRPC5	7224
ZCCHC16	340595
LHFPL1	340596
AMOT	154796
HTR2C	3358
IL13RA2	3598
LRCH2	57631
RBMXL3	139804
LUZP4	51213
PLS3	5358
AGTR2	186
CXorf61	203413
KLHL13	90293
WDR44	54521
DOCK11	139818
IL13RA1	3597
ZCCHC12	170261
LONRF3	79836
KIAA1210	57481
PGRMC1	10857
SLC25A43	203427
SLC25A5	292
CXorf56	63932
UBE2A	7319
NKRF	55922
SEPT6	23157
SOWAHD	347454
RPL39	6170
UPF3B	65109
RNF113A	7737
NDUFA1	4694
AKAP14	158798
NKAP	79576
RHOXF2B	727940
RHOXF1	158800
RHOXF2	84528
ZBTB33	10009
TMEM255A	55026
ATP1B4	23439
LAMP2	3920
CUL4B	8450
MCTS1	28985
C1GALT1C1	29071
CT47B1	643311
CT47A12	100507170
CT47A11	255313
CT47A10	728036
CT47A9	728042
CT47A8	728049
CT47A7	653282
CT47A5	728072
CT47A6	728062
CT47A4	728075
CT47A3	728082
CT47A1	728096
CT47A2	728090
GLUD2	2747
GRIA3	2892
THOC2	57187
XIAP	331
STAG2	10735
SH2D1A	4068
TENM1	10178
DCAF12L2	340578
DCAF12L1	139170
CXorf64	100130613
ACTRT1	139741
SMARCA1	6594
OCRL	4952
APLN	8862
XPNPEP2	7512
SASH3	54440
ZDHHC9	51114
UTP14A	10813
BCORL1	63035
ELF4	2000
AIFM1	9131
RAB33A	9363
ZNF280C	55609
SLC25A14	9016
GPR119	139760
RBMX2	51634
ENOX2	10495
ARHGAP36	158763
IGSF1	3547
OR13H1	347468
MST4	51765
FRMD7	90167
RAP2C	57826
MBNL3	55796
HS6ST2	90161
USP26	83844
TFDP3	51270
GPC4	2239
GPC3	2719
CCDC160	347475
PHF6	84295
HPRT1	3251
PLAC1	10761
FAM122B	159090
FAM122C	159091
MOSPD1	56180
SMIM10	644538
FAM127C	441518
FAM127A	8933
FAM127B	26071
CXorf48	54967
ZNF75D	7626
ZNF449	203523
DDX26B	203522
CT45A4	441521
SAGE1	55511
MMGT1	93380
SLC9A6	10479
FHL1	2273
MAP7D3	79649
GPR112	139378
BRS3	680
HTATSF1	27336
VGLL1	51442
CD40LG	959
ARHGEF6	9459
RBMX	27316
GPR101	83550
ZIC3	7547
FGF13	2258
F9	2158
MCF2	4168
ATP11C	286410
CXorf66	347487
SOX3	6658
LINC00632	286411
CDR1	1038
SPANXB2	728695
LDOC1	23641
SPANXC	64663
SPANXA1	30014
SPANXA2	728712
SPANXD	64648
MAGEC3	139081
MAGEC1	9947
MAGEC2	51438
SPANXN4	441525
SPANXN3	139067
SLITRK4	139065
SPANXN1	494118
SLITRK2	84631
FMR1	2332
FMR1NB	158521
AFF2	2334
IDS	3423
CXorf40A	91966
MAGEA9B	4108
MAGEA11	4110
HSFX1	100506164
MAGEA8	4107
CXorf40B	541578
MAMLD1	10046
MTM1	4534
MTMR1	8776
CD99L2	83692
HMGB3	3149
GPR50	9248
VMA21	203547
PASD1	139135
PRRG3	79057
FATE1	89885
CNGA2	1260
MAGEA4	4103
GABRE	2564
MAGEA10	4109
GABRA3	2556
MAGEA6	4105
MAGEA2B	266740
MAGEA12	4111
CSAG1	158511
MAGEA3	4102
CETN2	1069
NSDHL	50814
ZNF185	7739
PNMA5	114824
PNMA3	29944
PNMA6C	84968
MAGEA1	4100
ZNF275	10838
ZFP92	139735
TREX2	11219
HAUS7	55559
BGN	633
ATP2B3	492
DUSP9	1852
PNCK	139728
SLC6A8	6535
BCAP31	10134
ABCD1	215
PLXNB3	5365
SRPK3	26576
IDH3G	3421
SSR4	6748
PDZD4	57595
L1CAM	3897
AVPR2	554
ARHGAP4	393
NAA10	8260
RENBP	5973
HCFC1	3054
TMEM187	8269
IRAK1	3654
MECP2	4204
OPN1LW	5956
OPN1MW2	728458
TKTL1	8277
FLNA	2316
EMD	2010
RPL10	6134
DNASE1L1	1774
TAZ	6901
ATP6AP1	537
GDI1	2664
FAM50A	9130
PLXNA3	55558
LAGE3	8270
UBL4A	8266
SLC10A3	8273
FAM3A	60343
G6PD	2539
CTAG1B	1485
CTAG2	30848
GAB3	139716
DKC1	1736
MPP1	4354
SMIM9	100132963
F8	2157
FUNDC2	65991
MTCP1	4515
CMC4	100272147
BRCC3	79184
VBP1	7411
RAB39B	116442
CLIC2	1193
TMLHE	55217
SPRY3	10251
VAMP7	6845
IL9R	3581
OR4F21	441308
ZNF596	169270
FBXO25	26260
TDRP	157695
ERICH1	157697
DLGAP2	9228
CLN8	2055
ARHGEF10	9639
KBTBD11	9920
MYOM2	9172
CSMD1	64478
MCPH1	79648
ANGPT2	285
AGPAT5	55326
DEFB1	1672
DEFA6	1671
DEFA4	1669
DEFA1	1667
DEFA1B	728358
DEFA3	1668
DEFA5	1670
ZNF705G	100131980
DEFB4B	1673
DEFB103B	55894
SPAG11B	10407
DEFB104B	503618
DEFB106B	503841
DEFB105B	245908
DEFB107B	245910
RP11-1118M6.1	100131608
AC084121.16	100133251
DEFB106A	245909
DEFB104A	140596
SPAG11A	653423
ZNF705B	100132396
CLDN23	137075
MFHAS1	9258
ERI1	90459
PPP1R3B	79660
TNKS	8658
MSRA	4482
PRSS55	203074
RP1L1	94137
C8orf74	203076
SOX7	83595
SOX7	54984
XKR6	286046
MTMR9	66036
SLC35G5	83650
C8orf12	83656
FAM167A	83648
BLK	640
GATA4	2626
C8orf49	606553
NEIL2	252969
FDFT1	2222
CTSB	1508
DEFB136	613210
DEFB135	613209
DEFB134	613211
DEFB130	100133267
ZNF705D	728957
USP17L2	377630
FAM86B1	85002
DEFB130	245940
FAM86B2	653333
LONRF1	91694
KIAA1456	57604
DLC1	10395
C8orf48	157773
SGCZ	137868
TUSC3	7991
MSR1	4481
FGF20	26281
MICU3	286097
ZDHHC2	51201
CNOT7	29883
VPS37A	137492
MTMR7	9108
SLC7A2	6542
PDGFRL	5157
MTUS1	57509
FGL1	2267
PCM1	5108
ASAH1	427
NAT1	9
NAT2	10
PSD3	23362
SH2D4A	63898
CSGALNACT1	55790
INTS10	55174
LPL	4023
SLC18A1	6570
ATP6V1B2	526
LZTS1	11178
GFRA2	2675
DOK2	9046
XPO7	23039
NPM2	10361
FGF17	8822
DMTN	2039
FAM160B2	64760
HR	55806
REEP4	80346
LGI3	203190
SFTPC	6440
BMP1	649
PHYHIP	9796
POLR3D	661
PIWIL2	55124
SLC39A14	23516
PPP3CC	5533
SORBS3	10174
PDLIM2	64236
C8orf58	541565
CCAR2	57805
BIN3	55909
EGR3	1960
PEBP4	157310
RHOBTB2	23221
TNFRSF10B	8795
TNFRSF10C	8794
TNFRSF10D	8793
TNFRSF10A	8797
CHMP7	91782
R3HCC1	203069
LOXL2	4017
ENTPD4	9583
SLC25A37	51312
NKX3-1	4824
NKX2-6	137814
STC1	6781
ADAM28	10863
ADAMDEC1	27299
ADAM7	8756
NEFM	4741
DOCK5	80005
GNRH1	2796
KCTD9	54793
CDCA2	157313
EBF2	64641
PPP2R2A	5520
BNIP3L	665
PNMA2	10687
DPYSL2	1808
ADRA1A	148
STMN4	81551
TRIM35	23087
PTK2B	2185
CHRNA2	1135
EPHX2	2053
CLU	1191
SCARA3	51435
CCDC25	55246
ESCO2	157570
PBK	55872
SCARA5	286133
NUGGC	389643
ELP3	55140
PNOC	5368
ZNF395	55893
FBXO16	157574
FZD3	7976
EXTL3	2137
INTS9	55756
HMBOX1	79618
KIF13B	23303
DUSP4	1846
TMEM66	51669
LEPROTL1	23484
MBOAT4	619373
DCTN6	10671
RBPMS	11030
GTF2E2	2961
SMIM18	100507341
GSR	2936
PPP2CB	5516
TEX15	56154
PURG	29942
WRN	7486
NRG1	3084
FUT10	84750
TTI2	80185
MAK16	84549
RNF122	79845
DUSP26	78986
UNC5D	137970
KCNU1	157855
ZNF703	80139
RP11-863K10.7	102723701
ERLIN2	11160
PROSC	11212
GPR124	25960
BRF2	55290
RAB11FIP1	80223
GOT1L1	137362
ADRB3	155
EIF4EBP1	1978
ASH2L	9070
STAR	6770
LSM1	27257
BAG4	9530
DDHD2	23259
PPAPDC1B	84513
WHSC1L1	54904
LETM2	137994
FGFR1	2260
C8orf86	389649
TACC1	6867
PLEKHA2	59339
HTRA4	203100
TM2D2	83877
ADAM9	8754
ADAM32	203102
ADAM18	8749
ADAM2	2515
IDO1	3620
IDO2	169355
C8orf4	56892
ZMAT4	79698
SFRP1	6422
GOLGA7	51125
GINS4	84296
AGPAT6	137964
NKX6-3	157848
ANK1	286
KAT6A	7994
AP3M2	10947
PLAT	5327
IKBKB	3551
POLB	5423
DKK4	27121
VDAC3	7419
SLC20A2	6575
SMIM19	114926
CHRNB3	1142
CHRNA6	8973
THAP1	55145
RNF170	81790
HOOK3	84376
FNTA	2339
POMK	84197
HGSNAT	138050
SPIDR	23514
CEBPD	1052
PRKDC	5591
MCM4	4173
UBE2V2	7336
EFCAB1	79645
SNAI2	6591
C8orf22	492307
SNTG1	54212
PXDNL	137902
PCMTD1	115294
ST18	9705
FAM150A	389658
RB1CC1	9821
NPBWR1	2831
OPRK1	4986
ATP6V1H	51606
RGS20	8601
TCEA1	6917
LYPLA1	10434
MRPL15	29088
SOX17	64321
RP1	6101
XKR4	114786
TMEM68	137695
TGS1	96764
LYN	4067
RPS20	6224
MOS	4342
PLAG1	5324
CHCHD7	79145
SDR16C5	195814
PENK	5179
IMPAD1	54928
FAM110B	90362
UBXN2B	137886
CYP7A1	1581
SDCBP	6386
NSMAF	8439
TOX	9760
CA8	767
RAB2A	5862
CHD7	55636
CLVS1	157807
ASPH	444
NKAIN3	286183
GGH	8836
TTPA	7274
YTHDF3	253943
BHLHE22	27319
CYP7B1	9420
ARMC1	55156
MTFR1	9650
PDE7A	5150
DNAJC5B	85479
TRIM55	84675
CRH	1392
RRS1	23212
ADHFE1	137872
C8orf46	254778
MYBL1	4603
VCPIP1	80124
C8orf44	56260
SGK3	23678
MCMDC2	157777
TCF24	100129654
PPP1R42	286187
COPS5	10987
CSPP1	79848
ARFGEF1	10565
CPA6	57094
PREX2	80243
RP11-664D7.4	286189
C8orf34	116328
SULF1	23213
SLCO5A1	81796
PRDM14	63978
NCOA2	10499
TRAM1	23471
RP11-382J12.1	286190
LACTB2	51110
XKR9	389668
EYA1	2138
RP11-383H13.1	100132891
MSC	9242
TRPA1	8989
KCNB2	9312
TERF1	7013
SBSPON	157869
RPL7	6129
RDH10	157506
STAU2	27067
UBE2W	55284
TCEB1	6921
TMEM70	54968
LY96	23643
JPH1	56704
GDAP1	54332
RP11-758M4.1	441355
PI15	51050
CRISPLD1	83690
HNF4G	3174
ZFHX4	79776
PEX2	5828
PKIA	5569
ZC2HC1A	51101
IL7	3574
STMN2	11075
HEY1	23462
MRPS28	28957
TPD52	7163
ZBTB10	65986
ZNF704	619279
PAG1	55824
FABP5	2171
PMP2	5375
FABP9	646480
FABP4	2167
FABP12	646486
IMPA1	3612
SLC10A5	347051
ZFAND1	79752
CHMP4C	92421
SNX16	64089
RALYL	138046
LRRCC1	85444
E2F5	1875
C8orf59	401466
CA13	377677
CA1	759
CA3	761
CA2	760
REXO1L1	254958
ATP6V0D2	245972
PSKH2	85481
SLC7A13	157724
WWP1	11059
RMDN1	51115
CPNE3	8895
CNGB3	54714
CNBD1	168975
DCAF4L2	138009
MMP16	4325
RIPK2	8767
OSGIN2	734
NBN	4683
DECR1	1666
CALB1	793
TMEM64	169200
NECAB1	64168
RP11-122A3.2	100127983
TMEM55A	55529
OTUD6B	51633
LRRC69	100130742
SLC26A7	115111
RUNX1T1	862
TRIQK	286144
FAM92A1	137392
RBM12B	389677
TMEM67	91147
PDP1	54704
CDH17	1015
GEM	2669
RAD54B	25788
FSBP	100861412
KIAA1429	25962
ESRP1	54845
DPY19L4	286148
INTS8	55656
CCNE2	9134
NDUFAF6	137682
TP53INP1	94241
PLEKHF2	79666
C8orf37	157657
GDF6	392255
UQCRB	7381
MTERFD1	51001
PTDSS1	9791
SDC2	6383
CPQ	10404
TSPYL5	85453
MTDH	92140
LAPTM4B	55353
MATN2	4147
RPL30	6156
C8orf47	203111
HRSP12	10247
POP1	10940
NIPAL2	79815
STK3	6788
KCNS2	3788
OSR2	116039
VPS13B	157680
COX6C	1345
RGS22	26166
FBXO43	286151
POLR2K	5440
SPAG1	6674
RNF19A	25897
ANKRD46	157567
SNX31	169166
PABPC1	26986
YWHAZ	7534
ZNF706	51123
GRHL2	79977
NCALD	83988
RRM2B	50484
UBR5	51366
KB-1980E6.3	107986898
ODF1	4956
KLF10	7071
AZIN1	51582
KB-1507C5.2	100506753
ATP6V1C1	528
C8orf56	157556
BAALC	79870
FZD6	8323
CTHRC1	115908
SLC25A32	81034
DCAF13	25879
RIMS2	9699
DPYS	1807
DCSTAMP	81501
LRP12	29967
ZFPM2	23414
OXR1	55074
ABRA	137735
ANGPT1	284
RSPO2	340419
EIF3E	3646
EMC2	9694
TMEM74	157753
TRHR	7201
NUDCD1	84955
ENY2	56943
PKHD1L1	93035
EBAG9	9166
SYBU	55638
RP11-422N16.3	100132813
KCNV1	27012
CSMD3	114788
TRPS1	7227
EIF3H	8667
UTP23	84294
RAD21	5885
AARD	441376
SLC30A8	169026
MED30	90390
EXT1	2131
SAMD12	401474
AC023590.1	105375724
TNFRSF11B	4982
COLEC10	10584
MAL2	114569
NOV	4856
ENPP2	5168
TAF2	6873
DSCC1	79075
DEPTOR	64798
COL14A1	7373
MRPL13	28998
MTBP	27085
SNTB1	6641
HAS2	3037
ZHX2	22882
DERL1	79139
TBC1D31	93594
FAM83A	84985
C8orf76	84933
ZHX1-C8ORF76	100533106
ZHX1	11244
ATAD2	29028
WDYHV1	55093
FBXO32	114907
KLHL38	340359
ANXA13	312
FAM91A1	157769
FER1L6	654463
TMEM65	157378
TRMT12	55039
RNF139	11236
TATDN1	83940
NDUFB9	4715
MTSS1	9788
ZNF572	137209
SQLE	6713
KIAA0196	9897
NSMCE2	286053
TRIB1	10221
FAM84B	157638
POU5F1B	5462
MYC	4609
GSDMC	56169
FAM49B	51571
ASAP1	50807
ADCY8	114
EFR3A	23167
OC90	729330
HHLA1	10086
KCNQ3	3786
LRRC6	23639
TMEM71	137835
PHF20L1	51105
TG	7038
SLA	6503
WISP1	8840
NDRG1	10397
ST3GAL1	6482
ZFAT	57623
KHDRBS3	10656
FAM135B	51059
COL22A1	169044
KCNK9	51305
TRAPPC9	83696
CHRAC1	54108
AGO2	27161
PTK2	5747
DENND3	22898
SLC45A4	57210
RP11-10J21.3	105375787
GPR20	2843
PTP4A3	11156
MROH5	389690
TSNARE1	203062
BAI1	575
ARC	23237
PSCA	8000
LY6K	54742
THEM6	51337
SLURP1	57152
LYPD2	137797
LYNX1	66004
LY6D	8581
GML	2765
CYP11B1	1584
CYP11B2	1585
LY6E	4061
C8orf31	286122
RP11-520P18.5	101928108
LY6H	4062
ZFP41	286128
GLI4	2738
ZNF696	79943
TOP1MT	116447
RHPN1	114822
MAFA	389692
ZC3H3	23144
GSDMD	79792
MROH6	642475
NAPRT1	93100
EEF1D	1936
TIGD5	84948
PYCRL	65263
TSTA3	7264
ZNF623	9831
ZNF707	286075
CCDC166	100130274
MAPK15	225689
FAM83H	286077
SCRIB	23513
PUF60	22827
NRBP2	340371
PLEC	5339
PARP10	84875
GRINA	2907
SPATC1	375686
OPLAH	26873
EXOSC4	54512
GPAA1	8733
CYC1	1537
SHARPIN	81858
MAF1	84232
KIAA1875	340390
FAM203A	51236
MROH1	727957
HSF1	3297
DGAT1	8694
SLC52A2	79581
FBXL6	26233
ADCK5	203054
CPSF1	29894
SLC39A4	55630
VPS28	51160
TONSL	4796
CYHR1	50626
KIFC2	90990
FOXH1	8928
PPP1R16A	84988
GPT	2875
MFSD3	113655
RECQL4	9401
LRRC14	9684
LRRC24	441381
C8orf82	414919
ARHGAP39	80728
ZNF251	90987
ZNF34	80778
RPL8	6132
ZNF517	340385
ZNF7	7553
COMMD5	28991
ZNF250	58500
ZNF16	7564
C8orf33	65265
FOXD4	2298
CBWD1	55871
C9orf66	157983
DOCK8	81704
KANK1	23189
DMRT1	1761
DMRT3	58524
DMRT2	10655
SMARCA2	6595
VLDLR	7436
KCNV2	169522
KIAA0020	9933
RFX3	5991
GLIS3	169792
SLC1A1	6505
SPATA6L	55064
PPAPDC2	403313
CDC37L1	55664
AK3	50808
RCL1	10171
JAK2	3717
INSL6	11172
INSL4	3641
RLN2	6019
RLN1	6013
PLGRKT	55848
CD274	29126
PDCD1LG2	80380
KIAA1432	57589
ERMP1	79956
KIAA2026	158358
MLANA	2315
RANBP6	26953
IL33	90865
TPD52L3	89882
UHRF2	115426
GLDC	2731
KDM4C	23081
TMEM261	90871
PTPRD	5789
TYRP1	7306
LURAP1L	286343
MPDZ	8777
NFIB	4781
ZDHHC21	340481
CER1	9350
FREM1	158326
TTC39B	158219
SNAPC3	6619
PSIP1	11168
CCDC171	203238
C9orf92	100129385
BNC2	54796
CNTLN	54875
SH3GL2	6456
ADAMTSL1	92949
FAM154A	158297
RRAGA	10670
HAUS6	54801
PLIN2	123
DENND4C	55667
RPS6	6194
ACER2	340485
SLC24A2	25769
MLLT3	4300
FOCAD	54914
PTPLAD2	401494
IFNB1	3456
IFNW1	3467
IFNA21	3452
IFNA4	3441
IFNA7	3444
IFNA10	3446
IFNA16	3449
IFNA17	3451
IFNA14	3448
IFNA5	3442
KLHL9	55958
IFNA6	3443
IFNA13	3447
IFNA2	3440
IFNA8	3445
IFNA1	3439
IFNE	338376
MTAP	4507
CDKN2A	1029
CDKN2B	1030
DMRTA1	63951
ELAVL2	1993
IZUMO3	100129669
TUSC1	286319
CAAP1	79886
PLAA	9373
IFT74	80173
LRRC19	64922
TEK	7010
EQTN	54586
MOB3B	79817
IFNK	56832
C9orf72	203228
LINGO2	158038
ACO1	48
DDX58	23586
TOPORS	10210
NDUFB6	4712
TAF1L	138474
TMEM215	401498
APTX	54840
DNAJA1	3301
SMU1	55234
B4GALT1	2683
SPINK4	27290
BAG1	573
CHMP5	51510
NFX1	4799
AQP7	364
AQP3	360
NOL6	65083
ANKRD18B	441459
PRSS3	5646
UBE2R2	54926
UBAP2	55833
DCAF12	25853
UBAP1	51271
KIF24	347240
NUDT2	318
KIAA1161	57462
C9orf24	84688
FAM219A	203259
DNAI1	27019
ENHO	375704
CNTFR	1271
RPP25L	138716
DCTN3	11258
ARID3C	138715
SIGMAR1	10280
GALT	2592
IL11RA	3590
CCL27	10850
RP11-195F19.5	730098
CCL19	6363
CCL21	6366
FAM205A	259308
KIAA1045	23349
DNAJB5	25822
C9orf131	138724
VCP	7415
FANCG	2189
PIGO	84720
STOML2	30968
FAM214B	80256
UNC13B	10497
RUSC2	9853
FAM166B	730112
TESK1	7016
CD72	971
SIT1	27240
CCDC107	203260
ARHGEF39	84904
CA9	768
TPM2	7169
TLN1	7094
CREB3	10488
GBA2	57704
RGP1	9827
MSMP	692094
NPR2	4882
SPAG8	26206
HINT2	84681
TMEM8B	51754
FAM221B	392307
OR13J1	392309
HRCT1	646962
RECK	8434
GLIPR2	152007
CCIN	881
CLTA	1211
GNE	10020
RNF38	152006
MELK	9833
PAX5	5079
ZCCHC7	84186
GRHPR	9380
ZBTB5	9925
POLR1E	64425
FBXO10	26267
TOMM5	401505
FRMPD1	22844
TRMT10B	158234
EXOSC3	51010
DCAF10	79269
SLC25A51	92014
SHB	6461
ALDH1B1	219
IGFBPL1	347252
ANKRD18A	253650
CNTNAP3	79937
SPATA31A1	647060
ANKRD20A2	441430
CBWD6	644019
SPATA31A6	389730
CNTNAP3B	728577
FAM27C	100132948
ANKRD20A4	728747
FOXD4L5	653427
FOXD4L4	349334
CBWD5	220869
CBWD3	445571
FOXD4L3	286380
PGM5	5239
TMEM252	169693
PIP5K1B	8395
FAM122A	116224
PRKACG	5568
FXN	2395
TJP2	9414
FAM189A2	9413
APBA1	320
PTAR1	375743
C9orf135	138255
MAMDC2	256691
SMC5	23137
KLF9	687
TRPM3	80036
TMEM2	23670
ABHD17B	51104
C9orf85	138241
C9orf57	138240
GDA	9615
ZFAND5	7763
TMC1	117531
ALDH1A1	216
ANXA1	301
RORB	6096
TRPM6	140803
C9orf40	55071
C9orf41	138199
NMRK1	54981
OSTF1	26578
PCSK5	5125
RFK	55312
GCNT1	2650
PRUNE2	158471
FOXB2	442425
VPS13A	23230
GNA14	9630
GNAQ	2776
CEP78	84131
PSAT1	29968
TLE4	7091
TLE1	7088
SPATA31D1	389763
RASEF	158158
FRMD3	257019
IDNK	414328
UBQLN1	29979
GKAP1	80318
KIF27	55582
C9orf64	84267
HNRNPK	3190
RMI1	80010
SLC28A3	64078
NTRK2	4915
AGTPBP1	23287
NAA35	60560
GOLM1	51280
C9orf153	389766
ISCA1	81689
ZCCHC6	79670
GAS1	2619
C9orf170	401535
DAPK1	1612
CTSL	1514
SPATA31E1	286234
CDK20	23552
SPIN1	10927
NXNL2	158046
S1PR3	1903
