ensg_id	gsymbol	ID
ENSG00000103852	TTC23	chr15:99791360:99791428:-@chr15:99785594:99785715:-@chr15:99768738:99768937:-
ENSG00000103852	TTC23	chr15:99789622:99789815:-@chr15:99785594:99785715:-@chr15:99781570:99781764:-
ENSG00000103852	TTC23	chr15:99789622:99789815:-@chr15:99785594:99785715:-@chr15:99768738:99768937:-
ENSG00000103852	TTC23	chr15:99781570:99781764:-@chr15:99775193:99775285:-@chr15:99768738:99768937:-
ENSG00000103852	TTC23	chr15:99789622:99789815:-@chr15:99788393:99788515:-@chr15:99785594:99785715:-
ENSG00000103852	TTC23	chr15:99791360:99791428:-@chr15:99789376:99790004:-@chr15:99785594:99785715:-
ENSG00000103852	TTC23	chr15:99791360:99791428:-@chr15:99789376:99790004:-@chr15:99768738:99768937:-
ENSG00000103852	TTC23	chr15:99791360:99791428:-@chr15:99789827:99790004:-@chr15:99785594:99785715:-
ENSG00000103852	TTC23	chr15:99791360:99791428:-@chr15:99789827:99790004:-@chr15:99768738:99768937:-
ENSG00000103852	TTC23	chr15:99781570:99781764:-@chr15:99775193:99775283:-@chr15:99768738:99768937:-
ENSG00000123607	TTC21B	chr2:166727307:166727530:-@chr2:166721494:166721587:-@chr2:166714725:166714914:-
ENSG00000123607	TTC21B	chr2:166727307:166727530:-@chr2:166719454:166719575:-@chr2:166714725:166714914:-
ENSG00000168026	TTC21A	chr3:39152342:39152508:+@chr3:39153949:39154071:+@chr3:39156076:39156233:+
ENSG00000168026	TTC21A	chr3:39150576:39150705:+@chr3:39151520:39151724:+@chr3:39152342:39152508:+
ENSG00000168026	TTC21A	chr3:39150576:39150705:+@chr3:39151520:39151630:+@chr3:39152342:39152508:+
ENSG00000168026	TTC21A	chr3:39150576:39150705:+@chr3:39152342:39152508:+@chr3:39156076:39156233:+
ENSG00000011295	TTC19	chr17:15909788:15909882:+@chr17:15927803:15927896:+@chr17:15928331:15928485:+
ENSG00000156042	TTC18	chr10:75034191:75034352:-@chr10:75032686:75032775:-@chr10:75029372:75029473:-
ENSG00000156042	TTC18	chr10:75034191:75034352:-@chr10:75029372:75029473:-@chr10:75016127:75016174:-
ENSG00000156042	TTC18	chr10:75108181:75108279:-@chr10:75107914:75107993:-@chr10:75104823:75105002:-
ENSG00000052841	TTC17	chr11:43472732:43472815:+@chr11:43507966:43508001:+@chr11:43511789:43511908:+
ENSG00000052841	TTC17	chr11:43436140:43436326:+@chr11:43457714:43457884:+@chr11:43464875:43465134:+
ENSG00000167094	TTC16	chr9:130479613:130479703:+@chr9:130479908:130480051:+@chr9:130482357:130482457:+
ENSG00000167094	TTC16	chr9:130486399:130486643:+@chr9:130487035:130487176:+@chr9:130488518:130488683:+
ENSG00000167094	TTC16	chr9:130478358:130478442:+@chr9:130479123:130479295:+@chr9:130479613:130479703:+
ENSG00000167094	TTC16	chr9:130489549:130489744:+@chr9:130491860:130491947:+@chr9:130492915:130493879:+
ENSG00000167094	TTC16	chr9:130488518:130488683:+@chr9:130489249:130489391:+@chr9:130489549:130489744:+
ENSG00000167094	TTC16	chr9:130479613:130479703:+@chr9:130479947:130480051:+@chr9:130482357:130482457:+
ENSG00000143643	TTC13	chr1:231064683:231064839:-@chr1:231063802:231063917:-@chr1:231061263:231061393:-
ENSG00000143643	TTC13	chr1:231093970:231094045:-@chr1:231092167:231092306:-@chr1:231090079:231090149:-
ENSG00000149292	TTC12	chr11:113196246:113196367:+@chr11:113200364:113200530:+@chr11:113200642:113200701:+
ENSG00000149292	TTC12	chr11:113196246:113196367:+@chr11:113200642:113200701:+@chr11:113205688:113205759:+
ENSG00000149292	TTC12	chr11:113185251:113185340:+@chr11:113186673:113187037:+@chr11:113194010:113194173:+
ENSG00000149292	TTC12	chr11:113185251:113185340:+@chr11:113186673:113186775:+@chr11:113186965:113187037:+
ENSG00000149292	TTC12	chr11:113235557:113235782:+@chr11:113236201:113236297:+@chr11:113236947:113237114:+
ENSG00000149292	TTC12	chr11:113196246:113196367:+@chr11:113205688:113205759:+@chr11:113209496:113209556:+
ENSG00000149292	TTC12	chr11:113234550:113234649:+@chr11:113235557:113235782:+@chr11:113238909:113239185:+
ENSG00000149292	TTC12	chr11:113185251:113185340:+@chr11:113186965:113187037:+@chr11:113194010:113194173:+
ENSG00000128881	TTBK2	chr15:43164809:43164956:-@chr15:43132558:43132631:-@chr15:43122136:43122276:-
ENSG00000128881	TTBK2	chr15:43170747:43170882:-@chr15:43164809:43164956:-@chr15:43132558:43132631:-
ENSG00000128881	TTBK2	chr15:43122136:43122276:-@chr15:43120126:43120230:-@chr15:43109230:43109295:-
ENSG00000128881	TTBK2	chr15:43170747:43170882:-@chr15:43164809:43164875:-@chr15:43132558:43132631:-
ENSG00000128881	TTBK2	chr15:43170747:43170882:-@chr15:43164809:43164894:-@chr15:43132558:43132631:-
ENSG00000215845,ENSG00000158769	TSTD1,F11R	chr1:161008670:161008774:-@chr1:161008341:161008484:-@chr1:161007703:161007865:-
ENSG00000215845,ENSG00000158769	TSTD1,F11R	chr1:161008670:161008774:-@chr1:161008341:161008463:-@chr1:161007703:161007865:-
ENSG00000139908	TSSK4	chr14:24675715:24675929:+@chr14:24676352:24676715:+@chr14:24677170:24677454:+
ENSG00000139908	TSSK4	chr14:24675715:24675929:+@chr14:24676322:24676715:+@chr14:24677170:24677454:+
ENSG00000139908	TSSK4	chr14:24674926:24675354:+@chr14:24675715:24675929:+@chr14:24677170:24677454:+
ENSG00000139908	TSSK4	chr14:24674926:24675354:+@chr14:24675715:24676715:+@chr14:24677170:24677454:+
ENSG00000184281	TSSC4	chr11:2421718:2422028:+@chr11:2423206:2423377:+@chr11:2423524:2423680:+
ENSG00000184281	TSSC4	chr11:2421718:2422028:+@chr11:2423069:2423377:+@chr11:2423524:2423680:+
ENSG00000184281	TSSC4	chr11:2421718:2422028:+@chr11:2423069:2423209:+@chr11:2423524:2423680:+
ENSG00000223756	TSSC2	chr11:3423843:3423959:+@chr11:3424145:3424182:+@chr11:3424823:3424882:+
ENSG00000223756	TSSC2	chr11:3423843:3423959:+@chr11:3424145:3424186:+@chr11:3424823:3424882:+
ENSG00000223756	TSSC2	chr11:3405397:3405514:+@chr11:3418347:3418636:+@chr11:3422989:3423097:+
ENSG00000032389	TSSC1	chr2:3358321:3358404:-@chr2:3356977:3357094:-@chr2:3341788:3341920:-
ENSG00000032389	TSSC1	chr2:3341788:3341920:-@chr2:3261070:3261226:-@chr2:3217920:3218019:-
ENSG00000032389	TSSC1	chr2:3358321:3358404:-@chr2:3341788:3341920:-@chr2:3217920:3218019:-
ENSG00000032389	TSSC1	chr2:3341788:3341920:-@chr2:3278110:3278190:-@chr2:3261070:3261226:-
ENSG00000032389	TSSC1	chr2:3341788:3341920:-@chr2:3322628:3322729:-@chr2:3261070:3261226:-
ENSG00000007520	TSR3	chr16:1400059:1400235:-@chr16:1399890:1399953:-@chr16:1399241:1399609:-
ENSG00000158526	TSR2	chrX:54466853:54466935:+@chrX:54467123:54467213:+@chrX:54469833:54469924:+
ENSG00000167721	TSR1	chr17:2233809:2233919:-@chr17:2232637:2232769:-@chr17:2228598:2228714:-
ENSG00000167721	TSR1	chr17:2239625:2240678:-@chr17:2239331:2239434:-@chr17:2238805:2239024:-
ENSG00000112212	TSPO2	chr6:41010705:41010897:+@chr6:41011296:41011437:+@chr6:41011679:41012076:+
ENSG00000100300	TSPO	chr22:43547520:43547610:+@chr22:43555216:43555426:+@chr22:43557058:43557196:+
ENSG00000175894	TSPEAR	chr21:46131348:46131495:-@chr21:46110460:46110521:-@chr21:45987669:45987889:-
ENSG00000011105	TSPAN9	chr12:3186521:3186619:+@chr12:3192819:3192885:+@chr12:3310343:3310422:+
ENSG00000011105	TSPAN9	chr12:3310343:3310422:+@chr12:3315446:3315584:+@chr12:3387587:3387778:+
ENSG00000127324	TSPAN8	chr12:71676496:71676599:-@chr12:71671131:71671192:-@chr12:71551399:71551567:-
ENSG00000127324	TSPAN8	chr12:71551399:71551567:-@chr12:71550680:71550785:-@chr12:71537931:71537993:-
ENSG00000156298,ENSG00000250349	TSPAN7,TM4SF2	chrX:38420731:38420880:+@chrX:38482156:38482286:+@chrX:38525375:38525563:+
ENSG00000156298,ENSG00000250349	TSPAN7,TM4SF2	chrX:38420731:38420880:+@chrX:38515249:38515408:+@chrX:38525375:38525563:+
ENSG00000156298,ENSG00000250349	TSPAN7,TM4SF2	chrX:38420731:38420880:+@chrX:38505515:38505565:+@chrX:38525375:38525563:+
ENSG00000168785	TSPAN5	chr4:99407889:99408035:-@chr4:99405550:99405749:-@chr4:99403156:99403326:-
ENSG00000168785	TSPAN5	chr4:99407889:99408035:-@chr4:99405536:99405592:-@chr4:99403156:99403326:-
ENSG00000214063	TSPAN4	chr11:842824:842915:+@chr11:847201:847300:+@chr11:850288:850367:+
ENSG00000214063	TSPAN4	chr11:844081:844186:+@chr11:847201:847300:+@chr11:850288:850367:+
ENSG00000214063	TSPAN4	chr11:864437:864511:+@chr11:865513:865614:+@chr11:865694:865825:+
ENSG00000214063	TSPAN4	chr11:847201:847300:+@chr11:850288:850367:+@chr11:862550:862741:+
ENSG00000214063	TSPAN4	chr11:850288:850367:+@chr11:862550:864352:+@chr11:864437:864511:+
ENSG00000214063	TSPAN4	chr11:850288:850367:+@chr11:862550:862741:+@chr11:864437:864511:+
ENSG00000064201	TSPAN32	chr11:2329966:2330040:+@chr11:2334884:2334938:+@chr11:2335715:2335801:+
ENSG00000064201	TSPAN32	chr11:2329966:2330040:+@chr11:2334884:2334985:+@chr11:2335715:2335801:+
ENSG00000064201	TSPAN32	chr11:2337806:2337897:+@chr11:2338657:2338755:+@chr11:2339093:2339430:+
ENSG00000064201	TSPAN32	chr11:2337806:2337897:+@chr11:2338574:2338755:+@chr11:2339093:2339430:+
ENSG00000064201	TSPAN32	chr11:2337806:2337897:+@chr11:2338576:2338755:+@chr11:2339093:2339430:+
ENSG00000064201	TSPAN32	chr11:2324074:2324188:+@chr11:2324640:2324711:+@chr11:2325337:2325434:+
ENSG00000064201	TSPAN32	chr11:2335715:2335801:+@chr11:2337459:2337897:+@chr11:2338574:2338755:+
ENSG00000064201	TSPAN32	chr11:2325337:2325434:+@chr11:2329966:2330040:+@chr11:2334884:2334985:+
ENSG00000135452	TSPAN31	chr12:58139959:58140039:+@chr12:58140133:58140231:+@chr12:58140372:58140503:+
ENSG00000140391	TSPAN3	chr15:77348406:77348597:-@chr15:77348131:77348171:-@chr15:77346520:77346621:-
ENSG00000140391	TSPAN3	chr15:77363234:77363570:-@chr15:77348406:77348597:-@chr15:77348131:77348205:-
ENSG00000140391	TSPAN3	chr15:77363234:77363570:-@chr15:77348406:77348597:-@chr15:77346520:77346621:-
ENSG00000140391	TSPAN3	chr15:77348406:77348597:-@chr15:77348131:77348205:-@chr15:77346520:77346621:-
ENSG00000140391	TSPAN3	chr15:77363234:77363570:-@chr15:77348131:77348205:-@chr15:77346520:77346621:-
ENSG00000134198	TSPAN2	chr1:115604756:115604853:-@chr1:115603085:115603159:-@chr1:115601504:115601602:-
ENSG00000134198	TSPAN2	chr1:115600158:115600229:-@chr1:115596000:115596083:-@chr1:115590633:115593176:-
ENSG00000231738	TSPAN19	chr12:85429982:85430055:-@chr12:85428911:85429032:-@chr12:85423659:85423751:-
ENSG00000231738	TSPAN19	chr12:85429982:85430055:-@chr12:85428911:85429034:-@chr12:85423659:85423751:-
ENSG00000231738	TSPAN19	chr12:85423497:85423569:-@chr12:85421677:85421801:-@chr12:85418430:85418550:-
ENSG00000231738	TSPAN19	chr12:85421677:85421801:-@chr12:85418430:85418550:-@chr12:85417104:85417178:-
ENSG00000157570	TSPAN18	chr11:44927958:44928030:+@chr11:44931256:44931450:+@chr11:44939523:44939597:+
ENSG00000157570	TSPAN18	chr11:44881879:44882020:+@chr11:44919303:44919379:+@chr11:44927958:44928030:+
ENSG00000157570	TSPAN18	chr11:44941368:44941550:+@chr11:44947268:44947350:+@chr11:44948225:44948308:+
ENSG00000048140	TSPAN17	chr5:176079744:176079914:+@chr5:176081896:176082021:+@chr5:176083079:176083126:+
ENSG00000108219	TSPAN14	chr10:82248973:82249070:+@chr10:82266984:82267130:+@chr10:82271900:82272025:+
ENSG00000108219	TSPAN14	chr10:82222844:82222883:+@chr10:82226197:82226294:+@chr10:82228303:82228443:+
ENSG00000108219	TSPAN14	chr10:82248973:82249070:+@chr10:82264484:82264534:+@chr10:82266984:82267130:+
ENSG00000108219	TSPAN14	chr10:82266984:82267130:+@chr10:82269057:82269227:+@chr10:82271900:82272025:+
ENSG00000106025	TSPAN12	chr7:120455783:120455857:-@chr7:120454059:120454301:-@chr7:120450517:120450624:-
ENSG00000110900	TSPAN11	chr12:31079838:31079939:+@chr12:31106915:31107009:+@chr12:31116761:31116952:+
ENSG00000182612	TSPAN10	chr17:79612018:79612655:+@chr17:79614483:79614750:+@chr17:79614927:79615779:+
ENSG00000117472	TSPAN1	chr1:46640749:46641081:+@chr1:46641401:46641519:+@chr1:46646198:46646330:+
ENSG00000117472	TSPAN1	chr1:46649863:46650069:+@chr1:46650266:46650340:+@chr1:46650457:46650555:+
ENSG00000117472	TSPAN1	chr1:46640749:46641081:+@chr1:46646198:46646330:+@chr1:46646772:46646836:+
ENSG00000102904	TSNAXIP1	chr16:67855002:67855128:+@chr16:67857529:67857622:+@chr16:67858486:67858682:+
ENSG00000102904	TSNAXIP1	chr16:67848205:67848304:+@chr16:67855002:67855128:+@chr16:67859040:67859175:+
ENSG00000102904	TSNAXIP1	chr16:67848205:67848304:+@chr16:67855002:67855128:+@chr16:67858486:67858682:+
ENSG00000102904	TSNAXIP1	chr16:67848205:67848304:+@chr16:67858486:67858682:+@chr16:67859040:67859175:+
ENSG00000102904	TSNAXIP1	chr16:67855002:67855128:+@chr16:67858486:67858682:+@chr16:67859040:67859175:+
ENSG00000102904	TSNAXIP1	chr16:67848205:67848304:+@chr16:67854742:67854854:+@chr16:67855002:67855128:+
ENSG00000102904	TSNAXIP1	chr16:67841010:67841288:+@chr16:67841571:67841685:+@chr16:67848205:67848304:+
ENSG00000116918,ENSG00000270106	TSNAX	chr1:231696874:231697001:+@chr1:231699211:231699375:+@chr1:231700274:231702270:+
ENSG00000171045	TSNARE1	chr8:143484465:143484543:-@chr8:143447272:143447378:-@chr8:143435998:143436124:-
ENSG00000211460	TSN	chr2:122513121:122513421:+@chr2:122518985:122519100:+@chr2:122520581:122520660:+
ENSG00000211460	TSN	chr2:122518985:122519100:+@chr2:122520581:122520660:+@chr2:122522710:122525428:+
ENSG00000211460	TSN	chr2:122513121:122513421:+@chr2:122516286:122516382:+@chr2:122518985:122519100:+
ENSG00000211460	TSN	chr2:122513236:122513529:+@chr2:122516286:122516382:+@chr2:122518985:122519100:+
ENSG00000211460	TSN	chr2:122513236:122513529:+@chr2:122514816:122514909:+@chr2:122516286:122516382:+
ENSG00000211460	TSN	chr2:122513121:122513421:+@chr2:122514816:122514909:+@chr2:122516286:122516382:+
ENSG00000211460	TSN	chr2:122513236:122513529:+@chr2:122514816:122515010:+@chr2:122516286:122516382:+
ENSG00000211460	TSN	chr2:122513121:122513421:+@chr2:122514816:122515010:+@chr2:122516286:122516382:+
ENSG00000213265	TSGA13	chr7:130371282:130371381:-@chr7:130371100:130371146:-@chr7:130370026:130370198:-
ENSG00000213265	TSGA13	chr7:130371282:130371381:-@chr7:130371100:130371211:-@chr7:130370026:130370198:-
ENSG00000135951	TSGA10	chr2:99743511:99743639:-@chr2:99735014:99735149:-@chr2:99734007:99734222:-
ENSG00000135951	TSGA10	chr2:99771156:99771187:-@chr2:99770754:99770890:-@chr2:99764727:99764811:-
ENSG00000135951	TSGA10	chr2:99697745:99697860:-@chr2:99695122:99695276:-@chr2:99689481:99689536:-
ENSG00000135951	TSGA10	chr2:99743511:99743639:-@chr2:99735240:99735264:-@chr2:99735014:99735149:-
ENSG00000135951	TSGA10	chr2:99695122:99695276:-@chr2:99689481:99689536:-@chr2:99688169:99688337:-
ENSG00000135951	TSGA10	chr2:99681402:99681587:-@chr2:99651693:99651902:-@chr2:99636743:99636945:-
ENSG00000135951	TSGA10	chr2:99651693:99651902:-@chr2:99636743:99636945:-@chr2:99634999:99635103:-
ENSG00000135951	TSGA10	chr2:99743511:99743639:-@chr2:99734007:99734222:-@chr2:99727313:99727378:-
ENSG00000135951	TSGA10	chr2:99771156:99771187:-@chr2:99743511:99743639:-@chr2:99734007:99734222:-
ENSG00000074319	TSG101	chr11:18537646:18537711:-@chr11:18536225:18536388:-@chr11:18531089:18531212:-
ENSG00000074319	TSG101	chr11:18548322:18548503:-@chr11:18541066:18541150:-@chr11:18537646:18537711:-
ENSG00000074319	TSG101	chr11:18503177:18503416:-@chr11:18502032:18502182:-@chr11:18489883:18490765:-
ENSG00000074319	TSG101	chr11:18548322:18548503:-@chr11:18547208:18547249:-@chr11:18541066:18541150:-
ENSG00000074319	TSG101	chr11:18548322:18548503:-@chr11:18537646:18537711:-@chr11:18531089:18531212:-
ENSG00000123297	TSFM	chr12:58180823:58180945:+@chr12:58185748:58185810:+@chr12:58186769:58186856:+
ENSG00000123297	TSFM	chr12:58180823:58180945:+@chr12:58186769:58186856:+@chr12:58189960:58191370:+
ENSG00000123297	TSFM	chr12:58186769:58186856:+@chr12:58195957:58196047:+@chr12:58196338:58196639:+
ENSG00000182173	TSEN54	chr17:73512609:73512697:+@chr17:73512827:73512991:+@chr17:73513090:73513153:+
ENSG00000154743	TSEN2	chr3:12531283:12531488:+@chr3:12533635:12533716:+@chr3:12538017:12538053:+
ENSG00000154743	TSEN2	chr3:12546653:12546730:+@chr3:12558110:12558160:+@chr3:12560558:12560696:+
ENSG00000154743	TSEN2	chr3:12573069:12573158:+@chr3:12574161:12574272:+@chr3:12580660:12581122:+
ENSG00000154743	TSEN2	chr3:12544761:12545283:+@chr3:12546653:12546730:+@chr3:12558110:12558160:+
ENSG00000198860	TSEN15	chr1:184023862:184023997:+@chr1:184039750:184039866:+@chr1:184041291:184041432:+
ENSG00000198860	TSEN15	chr1:184023862:184023997:+@chr1:184027295:184027374:+@chr1:184041291:184041432:+
ENSG00000198860	TSEN15	chr1:184023862:184023997:+@chr1:184041291:184041432:+@chr1:184041961:184043344:+
ENSG00000198860	TSEN15	chr1:184023862:184023997:+@chr1:184041291:184041328:+@chr1:184041961:184043344:+
ENSG00000157514	TSC22D3	chrX:107020502:107020567:-@chrX:107020250:107020414:-@chrX:107018330:107018755:-
ENSG00000196428	TSC22D2	chr3:150140836:150140907:+@chr3:150155985:150156141:+@chr3:150174863:150174914:+
ENSG00000196428	TSC22D2	chr3:150126788:150129095:+@chr3:150174863:150174914:+@chr3:150176163:150177615:+
ENSG00000196428	TSC22D2	chr3:150126788:150129095:+@chr3:150140836:150140907:+@chr3:150174863:150174914:+
ENSG00000102804	TSC22D1	chr13:45048354:45048437:-@chr13:45011312:45011481:-@chr13:45010180:45010231:-
ENSG00000102804	TSC22D1	chr13:45011312:45011390:-@chr13:45010640:45010785:-@chr13:45010180:45010231:-
ENSG00000103197	TSC2	chr16:2112498:2112601:+@chr16:2112973:2113054:+@chr16:2114273:2114428:+
ENSG00000103197	TSC2	chr16:2126492:2126586:+@chr16:2127599:2127727:+@chr16:2129033:2129197:+
ENSG00000103197	TSC2	chr16:2100401:2100487:+@chr16:2103343:2103453:+@chr16:2104297:2104441:+
ENSG00000103197	TSC2	chr16:2131596:2131799:+@chr16:2132437:2132505:+@chr16:2133696:2133817:+
ENSG00000103197	TSC2	chr16:2097990:2098066:+@chr16:2098588:2098754:+@chr16:2100401:2100487:+
ENSG00000165699	TSC1	chr9:135804154:135804339:-@chr9:135802588:135802691:-@chr9:135800974:135801126:-
ENSG00000165699	TSC1	chr9:135819930:135820020:-@chr9:135810420:135810482:-@chr9:135804154:135804339:-
ENSG00000165699	TSC1	chr9:135802588:135802691:-@chr9:135800974:135801126:-@chr9:135798735:135798879:-
ENSG00000165699	TSC1	chr9:135810420:135810482:-@chr9:135804154:135804339:-@chr9:135800974:135801126:-
ENSG00000165699	TSC1	chr9:135810420:135810482:-@chr9:135806596:135806690:-@chr9:135804154:135804339:-
ENSG00000167112	TRUB2	chr9:131079431:131079505:-@chr9:131078101:131078175:-@chr9:131077846:131077907:-
ENSG00000196367	TRRAP	chr7:98540572:98540640:+@chr7:98543370:98543423:+@chr7:98545844:98545963:+
ENSG00000196367	TRRAP	chr7:98543370:98543423:+@chr7:98543553:98543573:+@chr7:98545844:98545963:+
ENSG00000127412	TRPV5	chr7:142625786:142625961:-@chr7:142625183:142625329:-@chr7:142622624:142622836:-
ENSG00000111199	TRPV4	chr12:110240796:110240948:-@chr12:110238423:110238563:-@chr12:110236419:110236717:-
ENSG00000111199	TRPV4	chr12:110236419:110236717:-@chr12:110234330:110234509:-@chr12:110232134:110232292:-
ENSG00000167723	TRPV3	chr17:3458026:3458146:-@chr17:3449939:3450098:-@chr17:3448461:3448565:-
ENSG00000167723	TRPV3	chr17:3448461:3448565:-@chr17:3447873:3447959:-@chr17:3446768:3446922:-
ENSG00000167723	TRPV3	chr17:3445816:3445992:-@chr17:3442863:3442939:-@chr17:3438867:3439007:-
ENSG00000167723	TRPV3	chr17:3458026:3458146:-@chr17:3449939:3450027:-@chr17:3448461:3448565:-
ENSG00000187688	TRPV2	chr17:16332131:16332296:+@chr17:16335098:16335164:+@chr17:16335280:16335614:+
ENSG00000187688	TRPV2	chr17:16336888:16337012:+@chr17:16338173:16338283:+@chr17:16340103:16340317:+
ENSG00000187688	TRPV2	chr17:16336888:16337012:+@chr17:16338204:16338283:+@chr17:16340103:16340317:+
ENSG00000187688	TRPV2	chr17:16332131:16332296:+@chr17:16335280:16335614:+@chr17:16338204:16338283:+
ENSG00000187688	TRPV2	chr17:16335280:16335614:+@chr17:16336888:16337012:+@chr17:16338204:16338283:+
ENSG00000196689,ENSG00000262304	TRPV1,SHPK	chr17:3493101:3493399:-@chr17:3492226:3492258:-@chr17:3491482:3491661:-
ENSG00000196689,ENSG00000262304	TRPV1,SHPK	chr17:3493101:3493399:-@chr17:3491482:3491661:-@chr17:3489062:3489220:-
ENSG00000196689,ENSG00000262304	TRPV1,SHPK	chr17:3493101:3493399:-@chr17:3491512:3491661:-@chr17:3489062:3489220:-
ENSG00000149743	TRPT1	chr11:63991757:63991813:-@chr11:63991572:63991682:-@chr11:63991271:63991439:-
ENSG00000149743	TRPT1	chr11:63991757:63991813:-@chr11:63991572:63991634:-@chr11:63991271:63991439:-
ENSG00000149743	TRPT1	chr11:63993522:63993726:-@chr11:63992971:63993052:-@chr11:63992273:63992442:-
ENSG00000149743	TRPT1	chr11:63993522:63993726:-@chr11:63993258:63993341:-@chr11:63992971:63993052:-
ENSG00000149743	TRPT1	chr11:63991757:63991813:-@chr11:63991572:63991685:-@chr11:63991271:63991439:-
ENSG00000104447	TRPS1	chr8:116680101:116680234:-@chr8:116635828:116635985:-@chr8:116631359:116632287:-
ENSG00000104447	TRPS1	chr8:116680772:116681228:-@chr8:116635828:116635985:-@chr8:116631359:116632287:-
