ID	Symbol	Entrez_Gene_ID	Geneid	hgnc_symbol	entrezgene_id	biotype
ILMN_1718334	ITPA	3704	ENSG00000125877	ITPA	3704	protein_coding
ILMN_2407482	ITPA	3704	ENSG00000125877	ITPA	3704	protein_coding
ILMN_1715674	ITPK1	3705	ENSG00000100605	ITPK1	3705	protein_coding
ILMN_1776516	ITPKA	3706	ENSG00000137825	ITPKA	3706	protein_coding
ILMN_1700432	ITPKB	3707	ENSG00000143772	ITPKB	3707	protein_coding
ILMN_1789505	ITPR1	3708	ENSG00000150995	ITPR1	3708	protein_coding
ILMN_1736103	ITPR2	3709	ENSG00000123104	ITPR2	3709	protein_coding
ILMN_1815500	ITPR3	3710	ENSG00000096433	ITPR3	3710	protein_coding
ILMN_1724207	IVD	3712	ENSG00000128928	IVD	3712	protein_coding
ILMN_1775883	IVL	3713	ENSG00000163207	IVL	3713	protein_coding
ILMN_1764729	JAG2	3714	ENSG00000184916	JAG2	3714	protein_coding
ILMN_1658925	JAG2	3714	ENSG00000184916	JAG2	3714	protein_coding
ILMN_2399523	JAG2	3714	ENSG00000184916	JAG2	3714	protein_coding
ILMN_1793384	JAK1	3716	ENSG00000162434	JAK1	3716	protein_coding
ILMN_1683178	JAK2	3717	ENSG00000096968	JAK2	3717	protein_coding
ILMN_1739667	JAK3	3718	ENSG00000105639	JAK3	3718	protein_coding
ILMN_1764177	JARID2	3720	ENSG00000008083	JARID2	3720	protein_coding
ILMN_1806023	JUN	3725	ENSG00000177606	JUN	3725	protein_coding
ILMN_2086077	JUNB	3726	ENSG00000171223	JUNB	3726	protein_coding
ILMN_1810214	JUND	3727	ENSG00000130522	JUND	3727	protein_coding
ILMN_1733811	JUP	3728	ENSG00000173801	JUP	3728	protein_coding
ILMN_2366864	JUP	3728	ENSG00000173801	JUP	3728	protein_coding
ILMN_1741970	JUP	3728	ENSG00000173801	JUP	3728	protein_coding
ILMN_1750373	KAL1	3730	ENSG00000011201	ANOS1	3730	protein_coding
ILMN_2392274	CD82	3732	ENSG00000085117	CD82	3732	protein_coding
ILMN_1662973	CD82	3732	ENSG00000085117	CD82	3732	protein_coding
ILMN_1777584	KARS	3735	ENSG00000065427	KARS1	3735	protein_coding
ILMN_1670954	KCNA1	3736	ENSG00000111262	KCNA1	3736	protein_coding
ILMN_1792125	KCNA2	3737	ENSG00000177301	KCNA2	3737	protein_coding
ILMN_1702604	KCNA3	3738	ENSG00000177272	KCNA3	3738	protein_coding
ILMN_1651900	KCNA4	3739	ENSG00000182255	KCNA4	3739	protein_coding
ILMN_1790508	KCNA5	3741	ENSG00000130037	KCNA5	3741	protein_coding
ILMN_1681916	KCNA6	3742	ENSG00000151079	KCNA6	3742	protein_coding
ILMN_1715088	KCNA7	3743	ENSG00000104848	KCNA7	3743	protein_coding
ILMN_1811380	KCNA10	3744	ENSG00000143105	KCNA10	3744	protein_coding
ILMN_1711092	KCNB1	3745	ENSG00000158445	KCNB1	3745	protein_coding
ILMN_1752412	KCNC1	3746	ENSG00000129159	KCNC1	3746	protein_coding
ILMN_1692156	KCNC2	3747	ENSG00000166006	KCNC2	3747	protein_coding
ILMN_2303010	KCNC2	3747	ENSG00000166006	KCNC2	3747	protein_coding
ILMN_1657440	KCNC2	3747	ENSG00000166006	KCNC2	3747	protein_coding
ILMN_1747613	KCNC3	3748	ENSG00000131398	KCNC3	3748	protein_coding
ILMN_2284013	KCNC4	3749	ENSG00000116396	KCNC4	3749	protein_coding
ILMN_2388716	KCNC4	3749	ENSG00000116396	KCNC4	3749	protein_coding
ILMN_1792382	KCNC4	3749	ENSG00000116396	KCNC4	3749	protein_coding
ILMN_1727850	KCNC4	3749	ENSG00000116396	KCNC4	3749	protein_coding
ILMN_1668586	KCND1	3750	ENSG00000102057	KCND1	3750	protein_coding
ILMN_1748755	KCND2	3751	ENSG00000184408	KCND2	3751	protein_coding
ILMN_1727438	KCND3	3752	ENSG00000171385	KCND3	3752	protein_coding
ILMN_2337856	KCND3	3752	ENSG00000171385	KCND3	3752	protein_coding
ILMN_1752012	KCND3	3752	ENSG00000171385	KCND3	3752	protein_coding
ILMN_2047618	KCNE1	3753	ENSG00000180509	KCNE1	3753	protein_coding
ILMN_1671392	KCNF1	3754	ENSG00000162975	KCNF1	3754	protein_coding
ILMN_1673769	KCNG1	3755	ENSG00000026559	KCNG1	3755	protein_coding
ILMN_2293363	KCNG1	3755	ENSG00000026559	KCNG1	3755	protein_coding
ILMN_1670833	KCNG1	3755	ENSG00000026559	KCNG1	3755	protein_coding
ILMN_1745529	KCNH1	3756	ENSG00000143473	KCNH1	3756	protein_coding
ILMN_2299862	KCNH1	3756	ENSG00000143473	KCNH1	3756	protein_coding
ILMN_2338809	KCNH2	3757	ENSG00000055118	KCNH2	3757	protein_coding
ILMN_1739987	KCNH2	3757	ENSG00000055118	KCNH2	3757	protein_coding
ILMN_1722831	KCNH2	3757	ENSG00000055118	KCNH2	3757	protein_coding
ILMN_1700798	KCNH2	3757	ENSG00000055118	KCNH2	3757	protein_coding
ILMN_2270802	KCNJ1	3758	ENSG00000151704	KCNJ1	3758	protein_coding
ILMN_2357944	KCNJ1	3758	ENSG00000151704	KCNJ1	3758	protein_coding
ILMN_1749415	KCNJ1	3758	ENSG00000151704	KCNJ1	3758	protein_coding
ILMN_1780334	KCNJ2	3759	ENSG00000123700	KCNJ2	3759	protein_coding
ILMN_1684945	KCNJ3	3760	ENSG00000162989	KCNJ3	3760	protein_coding
ILMN_1800179	KCNJ4	3761	ENSG00000168135	KCNJ4	3761	protein_coding
ILMN_1703667	KCNJ4	3761	ENSG00000168135	KCNJ4	3761	protein_coding
ILMN_1697620	KCNJ4	3761	ENSG00000168135	KCNJ4	3761	protein_coding
ILMN_2137312	KCNJ5	3762	ENSG00000120457	KCNJ5	3762	protein_coding
ILMN_1772224	KCNJ5	3762	ENSG00000120457	KCNJ5	3762	protein_coding
ILMN_1805376	KCNJ6	3763	ENSG00000157542	KCNJ6	3763	protein_coding
ILMN_1735779	KCNJ8	3764	ENSG00000121361	KCNJ8	3764	protein_coding
ILMN_2177928	KCNJ9	3765	ENSG00000162728	KCNJ9	3765	protein_coding
ILMN_1808272	KCNJ10	3766	ENSG00000177807	KCNJ10	3766	protein_coding
ILMN_1699057	KCNJ11	3767	ENSG00000187486	KCNJ11	3767	protein_coding
ILMN_1794200	KCNJ12	3768	ENSG00000184185	KCNJ12	3768	protein_coding
ILMN_1709847	KCNJ13	3769	ENSG00000115474	KCNJ13	3769	protein_coding
ILMN_1706207	KCNJ14	3770	ENSG00000182324	KCNJ14	3770	protein_coding
ILMN_1717327	KCNJ14	3770	ENSG00000182324	KCNJ14	3770	protein_coding
ILMN_1669446	KCNJ14	3770	ENSG00000182324	KCNJ14	3770	protein_coding
ILMN_1675756	KCNJ15	3772	ENSG00000157551	KCNJ15	3772	protein_coding
ILMN_1659770	KCNJ15	3772	ENSG00000157551	KCNJ15	3772	protein_coding
ILMN_2396903	KCNJ15	3772	ENSG00000157551	KCNJ15	3772	protein_coding
ILMN_1813741	KCNJ16	3773	ENSG00000153822	KCNJ16	3773	protein_coding
ILMN_1718863	KCNK1	3775	ENSG00000135750	KCNK1	3775	protein_coding
ILMN_2071641	KCNK1	3775	ENSG00000135750	KCNK1	3775	protein_coding
ILMN_1666656	KCNK2	3776	ENSG00000082482	KCNK2	3776	protein_coding
ILMN_1765990	KCNK2	3776	ENSG00000082482	KCNK2	3776	protein_coding
ILMN_2376953	KCNK2	3776	ENSG00000082482	KCNK2	3776	protein_coding
ILMN_2277334	KCNK2	3776	ENSG00000082482	KCNK2	3776	protein_coding
ILMN_1768483	KCNK3	3777	ENSG00000171303	KCNK3	3777	protein_coding
ILMN_1740508	KCNMA1	3778	ENSG00000156113	KCNMA1	3778	protein_coding
ILMN_1794282	KCNMA1	3778	ENSG00000156113	KCNMA1	3778	protein_coding
ILMN_2297765	KCNMA1	3778	ENSG00000156113	KCNMA1	3778	protein_coding
ILMN_1652065	KCNMB1	3779	ENSG00000145936	KCNMB1	3779	protein_coding
ILMN_1674488	KCNN1	3780	ENSG00000105642	KCNN1	3780	protein_coding
ILMN_1685636	KCNN2	3781	ENSG00000080709	KCNN2	3781	protein_coding
ILMN_1749996	KCNN2	3781	ENSG00000080709	KCNN2	3781	protein_coding
ILMN_1801608	KCNN3	3782	ENSG00000143603	KCNN3	3782	protein_coding
ILMN_1744897	KCNN3	3782	ENSG00000143603	KCNN3	3782	protein_coding
ILMN_1709937	KCNN4	3783	ENSG00000104783	KCNN4	3783	protein_coding
ILMN_1656079	KCNQ1	3784	ENSG00000053918	KCNQ1	3784	protein_coding
ILMN_1806150	KCNQ1	3784	ENSG00000053918	KCNQ1	3784	protein_coding
ILMN_2409520	KCNQ1	3784	ENSG00000053918	KCNQ1	3784	protein_coding
ILMN_1666776	KCNQ2	3785	ENSG00000075043	KCNQ2	3785	protein_coding
ILMN_2300894	KCNQ2	3785	ENSG00000075043	KCNQ2	3785	protein_coding
ILMN_1703500	KCNQ2	3785	ENSG00000075043	KCNQ2	3785	protein_coding
ILMN_1775004	KCNQ3	3786	ENSG00000184156	KCNQ3	3786	protein_coding
ILMN_1761903	KCNS1	3787	ENSG00000124134	KCNS1	3787	protein_coding
ILMN_2067596	KCNS2	3788	ENSG00000156486	KCNS2	3788	protein_coding
ILMN_2175114	KCNS3	3790	ENSG00000170745	KCNS3	3790	protein_coding
ILMN_2175112	KCNS3	3790	ENSG00000170745	KCNS3	3790	protein_coding
ILMN_1686405	KDR	3791	ENSG00000128052	KDR	3791	protein_coding
ILMN_1738468	KEL	3792	ENSG00000197993	KEL	3792	protein_coding
ILMN_1706690	KHK	3795	ENSG00000138030	KHK	3795	protein_coding
ILMN_1717888	KHK	3795	ENSG00000138030	KHK	3795	protein_coding
ILMN_1678173	KHK	3795	ENSG00000138030	KHK	3795	protein_coding
ILMN_1734476	KIF2A	3796	ENSG00000068796	KIF2A	3796	protein_coding
ILMN_1797277	KIF3C	3797	ENSG00000084731	KIF3C	3797	protein_coding
ILMN_2227120	KIF5A	3798	ENSG00000155980	KIF5A	3798	protein_coding
ILMN_1812254	KIF5A	3798	ENSG00000155980	KIF5A	3798	protein_coding
ILMN_1788160	KIF5B	3799	ENSG00000170759	KIF5B	3799	protein_coding
ILMN_2212999	KIF5C	3800	ENSG00000168280	KIF5C	3800	protein_coding
ILMN_1710354	KIFC3	3801	ENSG00000140859	KIFC3	3801	protein_coding
ILMN_1786810	KIR2DL1	3802	ENSG00000125498	KIR2DL1	3802	protein_coding
ILMN_2402106	KIR2DL3	3804	ENSG00000243772	KIR2DL3	3804	protein_coding
ILMN_1667232	KIR2DL3	3804	ENSG00000243772	KIR2DL3	3804	protein_coding
ILMN_2390197	KIR2DL4	3805	ENSG00000189013	KIR2DL4	3805	protein_coding
ILMN_1693207	KIR2DL4	3805	ENSG00000189013	KIR2DL4	3805	protein_coding
ILMN_1772787	KIR2DS4	3809	ENSG00000221957	KIR2DS4	3809	polymorphic_pseudogene
ILMN_2131828	KIR3DL1	3811	ENSG00000167633	KIR3DL1	3811	protein_coding
ILMN_2190842	KIR3DL2	3812	ENSG00000240403	KIR3DL2	3812	protein_coding
ILMN_1669404	KISS1	3814	ENSG00000170498	KISS1	3814	protein_coding
ILMN_1790160	KIT	3815	ENSG00000157404	KIT	3815	protein_coding
ILMN_2229379	KIT	3815	ENSG00000157404	KIT	3815	protein_coding
ILMN_1696450	KLK1	3816	ENSG00000167748	KLK1	3816	protein_coding
ILMN_2371917	KLK2	3817	ENSG00000167751	KLK2	3817	protein_coding
ILMN_2335583	KLK2	3817	ENSG00000167751	KLK2	3817	protein_coding
ILMN_1800468	KLKB1	3818	ENSG00000164344	KLKB1	3818	protein_coding
ILMN_2079655	KLRB1	3820	ENSG00000111796	KLRB1	3820	protein_coding
ILMN_2384140	KLRC1	3821	ENSG00000134545	KLRC1	3821	protein_coding
ILMN_1752647	KLRC1	3821	ENSG00000134545	KLRC1	3821	protein_coding
ILMN_2384139	KLRC1	3821	ENSG00000134545	KLRC1	3821	protein_coding
ILMN_2059357	KLRC2	3822	ENSG00000205809	KLRC2	3822	protein_coding
ILMN_2386790	KLRC3	3823	ENSG00000205810	KLRC3	3823	protein_coding
ILMN_1691287	KLRC3	3823	ENSG00000205810	KLRC3	3823	protein_coding
ILMN_1781897	KLRC3	3823	ENSG00000205810	KLRC3	3823	protein_coding
ILMN_1797988	KLRD1	3824	ENSG00000134539	KLRD1	3824	protein_coding
ILMN_2386453	KLRD1	3824	ENSG00000134539	KLRD1	3824	protein_coding
ILMN_1753729	KNG1	3827	ENSG00000113889	KNG1	3827	protein_coding
ILMN_1726901	KLC1	3831	ENSG00000126214	KLC1	3831	protein_coding
ILMN_1654653	KLC1	3831	ENSG00000126214	KLC1	3831	protein_coding
ILMN_1794539	KIF11	3832	ENSG00000138160	KIF11	3832	protein_coding
ILMN_2143155	KIF11	3832	ENSG00000138160	KIF11	3832	protein_coding
ILMN_2222008	KIFC1	3833	ENSG00000237649	KIFC1	3833	protein_coding
ILMN_1676679	KIF25	3834	ENSG00000125337	KIF25	3834	protein_coding
ILMN_1665903	KIF25	3834	ENSG00000125337	KIF25	3834	protein_coding
ILMN_3234884	KIF22	3835	ENSG00000079616	KIF22	3835	protein_coding
ILMN_1676005	KPNA1	3836	ENSG00000114030	KPNA1	3836	protein_coding
ILMN_1703949	KPNB1	3837	ENSG00000108424	KPNB1	3837	protein_coding
ILMN_1708160	KPNA2	3838	ENSG00000182481	KPNA2	3838	protein_coding
ILMN_1721868	KPNA2	3838	ENSG00000182481	KPNA2	3838	protein_coding
ILMN_1708427	KPNA3	3839	ENSG00000102753	KPNA3	3839	protein_coding
ILMN_1664756	KPNA4	3840	ENSG00000186432	KPNA4	3840	protein_coding
ILMN_1669700	KPNA5	3841	ENSG00000196911	KPNA5	3841	protein_coding
ILMN_1699820	TNPO1	3842	ENSG00000083312	TNPO1	3842	protein_coding
ILMN_1763627	TNPO1	3842	ENSG00000083312	TNPO1	3842	protein_coding
ILMN_1786347	TNPO1	3842	ENSG00000083312	TNPO1	3842	protein_coding
ILMN_2166384	IPO5	3843	ENSG00000065150	IPO5	3843	protein_coding
ILMN_1728071	KRAS	3845	ENSG00000133703	KRAS	3845	protein_coding
ILMN_1652104	KRAS	3845	ENSG00000133703	KRAS	3845	protein_coding
ILMN_1766565	KRTAP5-9	3846	ENSG00000254997	KRTAP5-9	3846	protein_coding
ILMN_1735712	KRT1	3848	ENSG00000167768	KRT1	3848	protein_coding
ILMN_1669299	KRT2	3849	ENSG00000172867	KRT2	3849	protein_coding
ILMN_1695621	KRT3	3850	ENSG00000186442	KRT3	3850	protein_coding
ILMN_1744765	KRT4	3851	ENSG00000170477	KRT4	3851	protein_coding
ILMN_1801632	KRT5	3852	ENSG00000186081	KRT5	3852	protein_coding
ILMN_2219002	KRT6A	3853	ENSG00000205420	KRT6A	3853	protein_coding
ILMN_1721354	KRT6B	3854	ENSG00000185479	KRT6B	3854	protein_coding
ILMN_2163723	KRT7	3855	ENSG00000135480	KRT7	3855	protein_coding
ILMN_1753584	KRT8	3856	ENSG00000170421	KRT8	3856	protein_coding
ILMN_1792568	KRT9	3857	ENSG00000171403	KRT9	3857	protein_coding
ILMN_1716093	KRT10	3858	ENSG00000186395	KRT10	3858	protein_coding
ILMN_1781884	KRT12	3859	ENSG00000187242	KRT12	3859	protein_coding
ILMN_1721218	KRT13	3860	ENSG00000171401	KRT13	3860	protein_coding
ILMN_1665035	KRT14	3861	ENSG00000186847	KRT14	3861	protein_coding
ILMN_1770612	KRT15	3866	ENSG00000171346	KRT15	3866	protein_coding
ILMN_2228162	KRT16	3868	ENSG00000186832	KRT16	3868	protein_coding
ILMN_1666845	KRT17	3872	ENSG00000128422	KRT17	3872	protein_coding
ILMN_1730848	KRT18	3875	ENSG00000111057	KRT18	3875	protein_coding
ILMN_1803408	KRT18	3875	ENSG00000111057	KRT18	3875	protein_coding
ILMN_1730777	KRT19	3880	ENSG00000171345	KRT19	3880	protein_coding
ILMN_3238902	KRT31	3881	ENSG00000094796	KRT31	3881	protein_coding
ILMN_1807249	KRT32	3882	ENSG00000108759	KRT32	3882	protein_coding
ILMN_2129312	KRT33A	3883	ENSG00000006059	KRT33A	3883	protein_coding
ILMN_1770015	KRT33B	3884	ENSG00000131738	KRT33B	3884	protein_coding
ILMN_1770228	KRT34	3885	ENSG00000131737	KRT34	3885	protein_coding
ILMN_1659230	KRTHA5	3886	ENSG00000197079	KRT35	3886	protein_coding
ILMN_3245113	KRT35	3886	ENSG00000197079	KRT35	3886	protein_coding
ILMN_1801442	KRT81	3887	ENSG00000205426	KRT81	3887	protein_coding
ILMN_1676086	KRT82	3888	ENSG00000161850	KRT82	3888	protein_coding
ILMN_1677586	KRT83	3889	ENSG00000170523	KRT83	3889	protein_coding
ILMN_1806284	KRT84	3890	ENSG00000161849	KRT84	3890	protein_coding
ILMN_1765072	KRT85	3891	ENSG00000135443	KRT85	3891	protein_coding
ILMN_2178226	KRT86	3892	ENSG00000170442	KRT86	3892	protein_coding
ILMN_1740523	KTN1	3895	ENSG00000126777	KTN1	3895	protein_coding
ILMN_2339202	KTN1	3895	ENSG00000126777	KTN1	3895	protein_coding
ILMN_1739238	L1CAM	3897	ENSG00000198910	L1CAM	3897	protein_coding
ILMN_2362341	L1CAM	3897	ENSG00000198910	L1CAM	3897	protein_coding
ILMN_1782389	LAD1	3898	ENSG00000159166	LAD1	3898	protein_coding
ILMN_1701581	LAD1	3898	ENSG00000159166	LAD1	3898	protein_coding
ILMN_1775235	AFF3	3899	ENSG00000144218	AFF3	3899	protein_coding
ILMN_1677951	AFF3	3899	ENSG00000144218	AFF3	3899	protein_coding
ILMN_1813338	LAG3	3902	ENSG00000089692	LAG3	3902	protein_coding
ILMN_2389211	LAIR1	3903	ENSG00000167613	LAIR1	3903	protein_coding
ILMN_1768598	LAIR1	3903	ENSG00000167613	LAIR1	3903	protein_coding
ILMN_1807491	LAIR2	3904	ENSG00000167618	LAIR2	3904	protein_coding
ILMN_2323933	LAIR2	3904	ENSG00000167618	LAIR2	3904	protein_coding
ILMN_1728255	LALBA	3906	ENSG00000167531	LALBA	3906	protein_coding
ILMN_2339266	LAMA2	3908	ENSG00000196569	LAMA2	3908	protein_coding
ILMN_1788019	LAMA2	3908	ENSG00000196569	LAMA2	3908	protein_coding
ILMN_2406035	LAMA3	3909	ENSG00000053747	LAMA3	3909	protein_coding
ILMN_2293594	LAMA3	3909	ENSG00000053747	LAMA3	3909	protein_coding
ILMN_1704247	LAMA3	3909	ENSG00000053747	LAMA3	3909	protein_coding
ILMN_1688892	LAMA3	3909	ENSG00000053747	LAMA3	3909	protein_coding
ILMN_1795442	LAMA4	3910	ENSG00000112769	LAMA4	3910	protein_coding
ILMN_2140059	LAMA4	3910	ENSG00000112769	LAMA4	3910	protein_coding
ILMN_1773567	LAMA5	3911	ENSG00000130702	LAMA5	3911	protein_coding
ILMN_2214790	LAMB1	3912	ENSG00000091136	LAMB1	3912	protein_coding
ILMN_1658709	LAMB1	3912	ENSG00000091136	LAMB1	3912	protein_coding
ILMN_1752968	LAMB2	3913	ENSG00000172037	LAMB2	3913	protein_coding
ILMN_1680054	LAMB3	3914	ENSG00000196878	LAMB3	3914	protein_coding
ILMN_1800142	LAMB3	3914	ENSG00000196878	LAMB3	3914	protein_coding
ILMN_1715684	LAMB3	3914	ENSG00000196878	LAMB3	3914	protein_coding
ILMN_1810852	LAMC1	3915	ENSG00000135862	LAMC1	3915	protein_coding
ILMN_1782292	LAMP1	3916	ENSG00000185896	LAMP1	3916	protein_coding
ILMN_1706519	LAMC2	3918	ENSG00000058085	LAMC2	3918	protein_coding
ILMN_1701424	LAMC2	3918	ENSG00000058085	LAMC2	3918	protein_coding
ILMN_1653824	LAMC2	3918	ENSG00000058085	LAMC2	3918	protein_coding
ILMN_1752351	LAMP2	3920	ENSG00000005893	LAMP2	3920	protein_coding
ILMN_1673282	LAMP2	3920	ENSG00000005893	LAMP2	3920	protein_coding
ILMN_2243687	LAMP2	3920	ENSG00000005893	LAMP2	3920	protein_coding
ILMN_1659753	LAMP2	3920	ENSG00000005893	LAMP2	3920	protein_coding
ILMN_2279961	LAMP2	3920	ENSG00000005893	LAMP2	3920	protein_coding
ILMN_1664910	RPSA	3921	ENSG00000168028	RPSA	3921	protein_coding
ILMN_2411723	RPSA	3921	ENSG00000168028	RPSA	3921	protein_coding
ILMN_1657796	STMN1	3925	ENSG00000117632	STMN1	3925	protein_coding
ILMN_1750508	STMN1	3925	ENSG00000117632	STMN1	3925	protein_coding
ILMN_2294086	STMN1	3925	ENSG00000117632	STMN1	3925	protein_coding
ILMN_1745593	STMN1	3925	ENSG00000117632	STMN1	3925	protein_coding
ILMN_1665909	LASP1	3927	ENSG00000002834	LASP1	3927	protein_coding
ILMN_1732538	LBP	3929	ENSG00000129988	LBP	3929	protein_coding
ILMN_2285480	LBR	3930	ENSG00000143815	LBR	3930	protein_coding
ILMN_1810418	LBR	3930	ENSG00000143815	LBR	3930	protein_coding
ILMN_1768969	LBR	3930	ENSG00000143815	LBR	3930	protein_coding
ILMN_1815102	LCAT	3931	ENSG00000213398	LCAT	3931	protein_coding
ILMN_2377109	LCK	3932	ENSG00000182866	LCK	3932	protein_coding
ILMN_2277426	LCK	3932	ENSG00000182866	LCK	3932	protein_coding
ILMN_2279844	LCK	3932	ENSG00000182866	LCK	3932	protein_coding
ILMN_1699991	LCK	3932	ENSG00000182866	LCK	3932	protein_coding
ILMN_1721011	LCN1	3933	ENSG00000160349	LCN1	3933	protein_coding
ILMN_1692223	LCN2	3934	ENSG00000148346	LCN2	3934	protein_coding
ILMN_1662932	LCP1	3936	ENSG00000136167	LCP1	3936	protein_coding
ILMN_1658962	LCP2	3937	ENSG00000043462	LCP2	3937	protein_coding
ILMN_2046073	LCT	3938	ENSG00000115850	LCT	3938	protein_coding
ILMN_1749026	LCT	3938	ENSG00000115850	LCT	3938	protein_coding
ILMN_3249748	LDHA	3939	ENSG00000134333	LDHA	3939	protein_coding
ILMN_3251145	LDHA	3939	ENSG00000134333	LDHA	3939	protein_coding
ILMN_1807106	LDHA	3939	ENSG00000134333	LDHA	3939	protein_coding
ILMN_1728132	LDHB	3945	ENSG00000111716	LDHB	3945	protein_coding
ILMN_2326324	LDHC	3948	ENSG00000166796	LDHC	3948	protein_coding
ILMN_1727748	LDHC	3948	ENSG00000166796	LDHC	3948	protein_coding
ILMN_1745043	LDHC	3948	ENSG00000166796	LDHC	3948	protein_coding
ILMN_2053415	LDLR	3949	ENSG00000130164	LDLR	3949	protein_coding
ILMN_1717557	LECT2	3950	ENSG00000145826	LECT2	3950	protein_coding
ILMN_2207504	LEP	3952	ENSG00000174697	LEP	3952	protein_coding
ILMN_2207505	LEP	3952	ENSG00000174697	LEP	3952	protein_coding
ILMN_2234956	LEPR	3953	ENSG00000116678	LEPR	3953	protein_coding
ILMN_1676265	LEPR	3953	ENSG00000116678	LEPR	3953	protein_coding
ILMN_1696391	LEPR	3953	ENSG00000116678	LEPR	3953	protein_coding
ILMN_1731966	LEPR	3953	ENSG00000116678	LEPR	3953	protein_coding
ILMN_2330570	LEPR	3953	ENSG00000116678	LEPR	3953	protein_coding
ILMN_1710668	LETM1	3954	ENSG00000168924	LETM1	3954	protein_coding
ILMN_2360401	LFNG	3955	ENSG00000106003	LFNG	3955	protein_coding
ILMN_2268156	LFNG	3955	ENSG00000106003	LFNG	3955	protein_coding
ILMN_1663080	LFNG	3955	ENSG00000106003	LFNG	3955	protein_coding
ILMN_1723978	LGALS1	3956	ENSG00000100097	LGALS1	3956	protein_coding
ILMN_1687306	LGALS2	3957	ENSG00000100079	LGALS2	3957	protein_coding
ILMN_1803788	LGALS3	3958	ENSG00000131981	LGALS3	3958	protein_coding
ILMN_1659688	LGALS3BP	3959	ENSG00000108679	LGALS3BP	3959	protein_coding
ILMN_1694034	LGALS4	3960	ENSG00000171747	LGALS4	3960	protein_coding
ILMN_1661708	LGALS7	3963	ENSG00000205076	LGALS7	3963	protein_coding
ILMN_2266214	LGALS8	3964	ENSG00000116977	LGALS8	3964	protein_coding
ILMN_1669930	LGALS8	3964	ENSG00000116977	LGALS8	3964	protein_coding
ILMN_2353358	LGALS8	3964	ENSG00000116977	LGALS8	3964	protein_coding
ILMN_2356654	LGALS8	3964	ENSG00000116977	LGALS8	3964	protein_coding
ILMN_2412214	LGALS9	3965	ENSG00000168961	LGALS9	3965	protein_coding
ILMN_1715760	LGALS9	3965	ENSG00000168961	LGALS9	3965	protein_coding
ILMN_1765187	LHB	3972	ENSG00000104826	LHB	3972	protein_coding
ILMN_1788098	LHCGR	3973	ENSG00000138039	LHCGR	3973	protein_coding
ILMN_1683405	LHX1	3975	ENSG00000273706	LHX1	3975	protein_coding
ILMN_1738725	LIF	3976	ENSG00000128342	LIF	3976	protein_coding
ILMN_1709094	LIFR	3977	ENSG00000113594	LIFR	3977	protein_coding
ILMN_1706779	LIG1	3978	ENSG00000105486	LIG1	3978	protein_coding
ILMN_2373335	LIG3	3980	ENSG00000005156	LIG3	3980	protein_coding
ILMN_1694582	LIG3	3980	ENSG00000005156	LIG3	3980	protein_coding
ILMN_1660582	LIG3	3980	ENSG00000005156	LIG3	3980	protein_coding
ILMN_2373073	LIG4	3981	ENSG00000174405	LIG4	3981	protein_coding
ILMN_1693758	LIG4	3981	ENSG00000174405	LIG4	3981	protein_coding
ILMN_1680714	LIG4	3981	ENSG00000174405	LIG4	3981	protein_coding
ILMN_1668521	LIM2	3982	ENSG00000105370	LIM2	3982	protein_coding
ILMN_2396672	ABLIM1	3983	ENSG00000099204	ABLIM1	3983	protein_coding
ILMN_1785424	ABLIM1	3983	ENSG00000099204	ABLIM1	3983	protein_coding
ILMN_1731610	ABLIM1	3983	ENSG00000099204	ABLIM1	3983	protein_coding
ILMN_1696682	ABLIM1	3983	ENSG00000099204	ABLIM1	3983	protein_coding
ILMN_1698649	LIMK1	3984	ENSG00000106683	LIMK1	3984	protein_coding
ILMN_1797362	LIMK1	3984	ENSG00000106683	LIMK1	3984	protein_coding
ILMN_2367671	LIMK2	3985	ENSG00000182541	LIMK2	3985	protein_coding
ILMN_1660624	LIMK2	3985	ENSG00000182541	LIMK2	3985	protein_coding
ILMN_1687960	LIMK2	3985	ENSG00000182541	LIMK2	3985	protein_coding
ILMN_2270443	LIMK2	3985	ENSG00000182541	LIMK2	3985	protein_coding
ILMN_2381037	LIMS1	3987	ENSG00000169756	LIMS1	3987	protein_coding
ILMN_1675387	LIMS1	3987	ENSG00000169756	LIMS1	3987	protein_coding
ILMN_1718063	LIPA	3988	ENSG00000107798	LIPA	3988	protein_coding
ILMN_2218002	LIPC	3990	ENSG00000166035	LIPC	3990	protein_coding
ILMN_1812700	LIPC	3990	ENSG00000166035	LIPC	3990	protein_coding
ILMN_1670693	LIPE	3991	ENSG00000079435	LIPE	3991	protein_coding
ILMN_1670134	FADS1	3992	ENSG00000149485	FADS1	3992	protein_coding
ILMN_2413615	LLGL2	3993	ENSG00000073350	LLGL2	3993	protein_coding
ILMN_2098643	FADS3	3995	ENSG00000221968	FADS3	3995	protein_coding
ILMN_1798212	LLGL1	3996	ENSG00000131899	LLGL1	3996	protein_coding
ILMN_1715814	LMAN1	3998	ENSG00000074695	LMAN1	3998	protein_coding
ILMN_1696749	LMNA	4000	ENSG00000160789	LMNA	4000	protein_coding
ILMN_1737394	LMNA	4000	ENSG00000160789	LMNA	4000	protein_coding
ILMN_2126706	LMNB1	4001	ENSG00000113368	LMNB1	4001	protein_coding
ILMN_1662917	LMO1	4004	ENSG00000166407	LMO1	4004	protein_coding
