probe_id	ensembl_gene_id	hgnc_symbol	entrezgene_id	biotype
202789_at	ENSG00000124181	PLCG1	5335	protein_coding
240805_at	ENSG00000124181	PLCG1	5335	protein_coding
228737_at	ENSG00000124191	TOX2	84969	protein_coding
206108_s_at	ENSG00000124193	SRSF6	6431	protein_coding
208804_s_at	ENSG00000124193	SRSF6	6431	protein_coding
219668_at	ENSG00000124194	GDAP1L1	78997	protein_coding
232821_at	ENSG00000124196	GTSF1L	149699	protein_coding
232820_s_at	ENSG00000124196	GTSF1L	149699	protein_coding
215931_s_at	ENSG00000124198	ARFGEF2	10564	protein_coding
222518_at	ENSG00000124198	ARFGEF2	10564	protein_coding
218098_at	ENSG00000124198	ARFGEF2	10564	protein_coding
225076_s_at	ENSG00000124201	ZNFX1	57169	protein_coding
1558826_at	ENSG00000124203	ZNF831	128611	protein_coding
1558827_a_at	ENSG00000124203	ZNF831	128611	protein_coding
217154_s_at	ENSG00000124205	EDN3	1908	protein_coding
208399_s_at	ENSG00000124205	EDN3	1908	protein_coding
201112_s_at	ENSG00000124207	CSE1L	1434	protein_coding
210765_at	ENSG00000124207	CSE1L	1434	protein_coding
210766_s_at	ENSG00000124207	CSE1L	1434	protein_coding
201111_at	ENSG00000124207	CSE1L	1434	protein_coding
218360_at	ENSG00000124209	RAB22A	57403	protein_coding
213405_at	ENSG00000124209	RAB22A	57403	protein_coding
211892_s_at	ENSG00000124212	PTGIS	5740	protein_coding
210702_s_at	ENSG00000124212	PTGIS	5740	protein_coding
208131_s_at	ENSG00000124212	PTGIS	5740	protein_coding
211505_s_at	ENSG00000124214	STAU1	6780	protein_coding
207320_x_at	ENSG00000124214	STAU1	6780	protein_coding
208948_s_at	ENSG00000124214	STAU1	6780	protein_coding
213037_x_at	ENSG00000124214	STAU1	6780	protein_coding
233662_at	ENSG00000124215	CDH26	60437	protein_coding
233663_s_at	ENSG00000124215	CDH26	60437	protein_coding
232306_at	ENSG00000124215	CDH26	60437	protein_coding
233391_at	ENSG00000124215	CDH26	60437	protein_coding
219480_at	ENSG00000124216	SNAI1	6615	protein_coding
206141_at	ENSG00000124217	MOCS3	27304	protein_coding
221638_s_at	ENSG00000124222	STX16	8675	protein_coding
1558249_s_at	ENSG00000124222	STX16	8675	protein_coding
221499_s_at	ENSG00000124222	STX16	8675	protein_coding
221500_s_at	ENSG00000124222	STX16	8675	protein_coding
233069_at	ENSG00000124224	PPP4R1L	NA	transcribed_unprocessed_pseudogene
1560176_s_at	ENSG00000124224	PPP4R1L	NA	transcribed_unprocessed_pseudogene
1560175_at	ENSG00000124224	PPP4R1L	NA	transcribed_unprocessed_pseudogene
223733_s_at	ENSG00000124224	PPP4R1L	NA	transcribed_unprocessed_pseudogene
230683_at	ENSG00000124224	PPP4R1L	NA	transcribed_unprocessed_pseudogene
217875_s_at	ENSG00000124225	PMEPA1	56937	protein_coding
222449_at	ENSG00000124225	PMEPA1	56937	protein_coding
222450_at	ENSG00000124225	PMEPA1	56937	protein_coding
200868_s_at	ENSG00000124226	RNF114	55905	protein_coding
200867_at	ENSG00000124226	RNF114	55905	protein_coding
211678_s_at	ENSG00000124226	RNF114	55905	protein_coding
234511_at	ENSG00000124227	ANKRD60	140731	protein_coding
221780_s_at	ENSG00000124228	DDX27	55661	protein_coding
219108_x_at	ENSG00000124228	DDX27	55661	protein_coding
215693_x_at	ENSG00000124228	DDX27	55661	protein_coding
221377_s_at	ENSG00000124232	RBPJL	11317	protein_coding
206442_at	ENSG00000124233	SEMG1	6406	protein_coding
229542_at	ENSG00000124237	C20orf85	128602	protein_coding
220588_at	ENSG00000124243	BCAS4	55653	protein_coding
228787_s_at	ENSG00000124243	BCAS4	55653	protein_coding
1569005_at	ENSG00000124243	BCAS4	55653	protein_coding
239278_at	ENSG00000124243	BCAS4	55653	protein_coding
220540_at	ENSG00000124249	KCNK15	60598	protein_coding
207482_at	ENSG00000124251	TP53TG5	27296	protein_coding
208383_s_at	ENSG00000124253	PCK1	5105	protein_coding
242020_s_at	ENSG00000124256	ZBP1	81030	protein_coding
208087_s_at	ENSG00000124256	ZBP1	81030	protein_coding
230283_at	ENSG00000124257	NEURL2	140825	protein_coding
210295_at	ENSG00000124260	MAGEA10	4109	protein_coding
203199_s_at	ENSG00000124275	MTRR	4552	protein_coding
203200_s_at	ENSG00000124275	MTRR	4552	protein_coding
219200_at	ENSG00000124279	FASTKD3	79072	protein_coding
202108_at	ENSG00000124299	PEPD	5184	protein_coding
221065_s_at	ENSG00000124302	CHST8	64377	protein_coding
229840_at	ENSG00000124313	IQSEC2	23096	protein_coding
214819_at	ENSG00000124313	IQSEC2	23096	protein_coding
237652_at	ENSG00000124313	IQSEC2	23096	protein_coding
1563420_at	ENSG00000124343	XG	7499	protein_coding
1554062_at	ENSG00000124343	XG	7499	protein_coding
241931_at	ENSG00000124343	XG	7499	protein_coding
202811_at	ENSG00000124356	STAMBP	10617	protein_coding
227515_at	ENSG00000124356	STAMBP	10617	protein_coding
218231_at	ENSG00000124357	NAGK	55577	protein_coding
226238_at	ENSG00000124370	MCEE	84693	protein_coding
212438_at	ENSG00000124380	SNRNP27	11017	protein_coding
212440_at	ENSG00000124380	SNRNP27	11017	protein_coding
212885_at	ENSG00000124383	MPHOSPH10	10199	protein_coding
224079_at	ENSG00000124391	IL17C	27189	protein_coding
1569773_at	ENSG00000124406	ATP8A1	10396	protein_coding
210192_at	ENSG00000124406	ATP8A1	10396	protein_coding
213106_at	ENSG00000124406	ATP8A1	10396	protein_coding
220862_s_at	ENSG00000124422	USP22	23326	protein_coding
200083_at	ENSG00000124422	USP22	23326	protein_coding
1555383_a_at	ENSG00000124429	POF1B	79983	protein_coding
1555382_at	ENSG00000124429	POF1B	79983	protein_coding
219756_s_at	ENSG00000124429	POF1B	79983	protein_coding
233517_s_at	ENSG00000124440	HIF3A	64344	protein_coding
1556069_s_at	ENSG00000124440	HIF3A	64344	protein_coding
222124_at	ENSG00000124440	HIF3A	64344	protein_coding
222123_s_at	ENSG00000124440	HIF3A	64344	protein_coding
219319_at	ENSG00000124440	HIF3A	64344	protein_coding
219088_s_at	ENSG00000124444	ZNF576	79177	protein_coding
219089_s_at	ENSG00000124444	ZNF576	79177	protein_coding
214392_at	ENSG00000124449	IRGC	56269	protein_coding
207304_at	ENSG00000124459	ZNF45	7596	protein_coding
222028_at	ENSG00000124459	ZNF45	7596	protein_coding
204952_at	ENSG00000124466	LYPD3	27076	protein_coding
206676_at	ENSG00000124469	CEACAM8	1088	protein_coding
206022_at	ENSG00000124479	NDP	4693	protein_coding
201100_s_at	ENSG00000124486	USP9X	8239	protein_coding
201099_at	ENSG00000124486	USP9X	8239	protein_coding
229573_at	ENSG00000124486	USP9X	8239	protein_coding
210262_at	ENSG00000124490	CRISP2	7180	protein_coding
203305_at	ENSG00000124491	F13A1	2162	protein_coding
210747_at	ENSG00000124493	GRM4	2914	protein_coding
210234_at	ENSG00000124493	GRM4	2914	protein_coding
229016_s_at	ENSG00000124496	TRERF1	55809	protein_coding
233324_at	ENSG00000124496	TRERF1	55809	protein_coding
238520_at	ENSG00000124496	TRERF1	55809	protein_coding
224360_s_at	ENSG00000124507	PACSIN1	29993	protein_coding
227053_at	ENSG00000124507	PACSIN1	29993	protein_coding
1564684_at	ENSG00000124508	BTN2A2	10385	protein_coding
205298_s_at	ENSG00000124508	BTN2A2	10385	protein_coding
205299_s_at	ENSG00000124508	BTN2A2	10385	protein_coding
1566953_x_at	ENSG00000124523	SIRT5	23408	protein_coding
1566952_at	ENSG00000124523	SIRT5	23408	protein_coding
221010_s_at	ENSG00000124523	SIRT5	23408	protein_coding
219185_at	ENSG00000124523	SIRT5	23408	protein_coding
229112_at	ENSG00000124523	SIRT5	23408	protein_coding
224101_x_at	ENSG00000124532	MRS2	57380	protein_coding
228542_at	ENSG00000124532	MRS2	57380	protein_coding
218538_s_at	ENSG00000124532	MRS2	57380	protein_coding
218536_at	ENSG00000124532	MRS2	57380	protein_coding
222489_s_at	ENSG00000124535	WRNIP1	56897	protein_coding
218015_s_at	ENSG00000124535	WRNIP1	56897	protein_coding
225788_at	ENSG00000124541	RRP36	88745	protein_coding
235223_at	ENSG00000124541	RRP36	88745	protein_coding
208585_at	ENSG00000124549	BTN2A3P	54718	transcribed_unprocessed_pseudogene
207395_at	ENSG00000124557	BTN1A1	696	protein_coding
201342_at	ENSG00000124562	SNRPC	6631	protein_coding
207298_at	ENSG00000124564	SLC17A3	10786	protein_coding
206872_at	ENSG00000124568	SLC17A1	6568	protein_coding
1556950_s_at	ENSG00000124570	SERPINB6	5269	protein_coding
211474_s_at	ENSG00000124570	SERPINB6	5269	protein_coding
223055_s_at	ENSG00000124571	XPO5	57510	protein_coding
223057_s_at	ENSG00000124571	XPO5	57510	protein_coding
223056_s_at	ENSG00000124571	XPO5	57510	protein_coding
215873_x_at	ENSG00000124574	ABCC10	89845	protein_coding
213485_s_at	ENSG00000124574	ABCC10	89845	protein_coding
214537_at	ENSG00000124575	H1-3	3007	protein_coding
320_at	ENSG00000124587	PEX6	5190	protein_coding
204545_at	ENSG00000124587	PEX6	5190	protein_coding
203814_s_at	ENSG00000124588	NQO2	4835	protein_coding
213322_at	ENSG00000124596	OARD1	221443	protein_coding
238860_at	ENSG00000124596	OARD1	221443	protein_coding
231008_at	ENSG00000124602	UNC5CL	222643	protein_coding
231845_at	ENSG00000124608	AARS2	57505	protein_coding
230024_at	ENSG00000124608	AARS2	57505	protein_coding
208484_at	ENSG00000124610	H1-1	3024	protein_coding
1562446_at	ENSG00000124613	ZNF391	346157	protein_coding
215523_at	ENSG00000124613	ZNF391	346157	protein_coding
1556236_at	ENSG00000124613	ZNF391	346157	protein_coding
213181_s_at	ENSG00000124615	MOCS1	4337	protein_coding
211673_s_at	ENSG00000124615	MOCS1	4337	protein_coding
1555127_at	ENSG00000124615	MOCS1	4337	protein_coding
214502_at	ENSG00000124635	H2BC11	8970	protein_coding
206961_s_at	ENSG00000124641	MED20	9477	protein_coding
212872_s_at	ENSG00000124641	MED20	9477	protein_coding
216522_at	ENSG00000124657	OR2B6	26212	protein_coding
202495_at	ENSG00000124659	TBCC	6903	protein_coding
220192_x_at	ENSG00000124664	SPDEF	25803	protein_coding
213441_x_at	ENSG00000124664	SPDEF	25803	protein_coding
214404_x_at	ENSG00000124664	SPDEF	25803	protein_coding
220378_at	ENSG00000124678	TCP11	6954	protein_coding
203094_at	ENSG00000124688	MAD2L1BP	9587	protein_coding
206160_at	ENSG00000124701	APOBEC2	10930	protein_coding
214383_x_at	ENSG00000124702	KLHDC3	116138	protein_coding
208784_s_at	ENSG00000124702	KLHDC3	116138	protein_coding
210328_at	ENSG00000124713	GNMT	27232	protein_coding
233052_at	ENSG00000124721	DNAH8	1769	protein_coding
219434_at	ENSG00000124731	TREM1	54210	protein_coding
218061_at	ENSG00000124733	MEA1	4201	protein_coding
234782_at	ENSG00000124743	KLHL31	401265	protein_coding
239398_at	ENSG00000124743	KLHL31	401265	protein_coding
208096_s_at	ENSG00000124749	COL21A1	81578	protein_coding
202284_s_at	ENSG00000124762	CDKN1A	1026	protein_coding
201416_at	ENSG00000124766	SOX4	6659	protein_coding
213668_s_at	ENSG00000124766	SOX4	6659	protein_coding
201418_s_at	ENSG00000124766	SOX4	6659	protein_coding
201417_at	ENSG00000124766	SOX4	6659	protein_coding
200681_at	ENSG00000124767	GLO1	2739	protein_coding
244029_at	ENSG00000124772	CPNE5	57699	protein_coding
227189_at	ENSG00000124772	CPNE5	57699	protein_coding
224049_at	ENSG00000124780	KCNK17	89822	protein_coding
242297_at	ENSG00000124782	RREB1	6239	protein_coding
217411_s_at	ENSG00000124782	RREB1	6239	protein_coding
203704_s_at	ENSG00000124782	RREB1	6239	protein_coding
200889_s_at	ENSG00000124783	SSR1	6745	protein_coding
200890_s_at	ENSG00000124783	SSR1	6745	protein_coding
201894_s_at	ENSG00000124783	SSR1	6745	protein_coding
200891_s_at	ENSG00000124783	SSR1	6745	protein_coding
226712_at	ENSG00000124783	SSR1	6745	protein_coding
225435_at	ENSG00000124783	SSR1	6745	protein_coding
224450_s_at	ENSG00000124784	RIOK1	83732	protein_coding
218625_at	ENSG00000124785	NRN1	51299	protein_coding
222691_at	ENSG00000124786	SLC35B3	51000	protein_coding
213427_at	ENSG00000124787	RPP40	10799	protein_coding
242230_at	ENSG00000124788	ATXN1	6310	protein_coding
1559249_at	ENSG00000124788	ATXN1	6310	protein_coding
203231_s_at	ENSG00000124788	ATXN1	6310	protein_coding
203232_s_at	ENSG00000124788	ATXN1	6310	protein_coding
202097_at	ENSG00000124789	NUP153	9972	protein_coding
200934_at	ENSG00000124795	DEK	7913	protein_coding
204905_s_at	ENSG00000124802	EEF1E1	9521	protein_coding
207032_s_at	ENSG00000124812	CRISP1	167	protein_coding
216314_at	ENSG00000124812	CRISP1	167	protein_coding
236859_at	ENSG00000124813	RUNX2	860	protein_coding
236858_s_at	ENSG00000124813	RUNX2	860	protein_coding
221282_x_at	ENSG00000124813	RUNX2	860	protein_coding
216994_s_at	ENSG00000124813	RUNX2	860	protein_coding
232231_at	ENSG00000124813	RUNX2	860	protein_coding
233657_at	ENSG00000124818	OPN5	221391	protein_coding
1568914_at	ENSG00000124818	OPN5	221391	protein_coding
220799_at	ENSG00000124827	GCM2	9247	protein_coding
201861_s_at	ENSG00000124831	LRRFIP1	9208	protein_coding
201862_s_at	ENSG00000124831	LRRFIP1	9208	protein_coding
211452_x_at	ENSG00000124831	LRRFIP1	9208	protein_coding
227391_x_at	ENSG00000124831	LRRFIP1	9208	protein_coding
223492_s_at	ENSG00000124831	LRRFIP1	9208	protein_coding
234861_at	ENSG00000124835	AC105760.1	93463	lncRNA
218931_at	ENSG00000124839	RAB17	64284	protein_coding
206336_at	ENSG00000124875	CXCL6	6372	protein_coding
1569583_at	ENSG00000124882	EREG	2069	protein_coding
205767_at	ENSG00000124882	EREG	2069	protein_coding
223975_at	ENSG00000124900	TRIM51	84767	protein_coding
1554880_at	ENSG00000124915	MYRF-AS1	26070	lncRNA
234356_at	ENSG00000124915	MYRF-AS1	26070	lncRNA
217463_s_at	ENSG00000124920	MYRF	745	protein_coding
217462_at	ENSG00000124920	MYRF	745	protein_coding
204073_s_at	ENSG00000124920	MYRF	745	protein_coding
206799_at	ENSG00000124935	SCGB1D2	10647	protein_coding
205979_at	ENSG00000124939	SCGB2A1	4246	protein_coding
220016_at	ENSG00000124942	AHNAK	79026	protein_coding
235281_x_at	ENSG00000124942	AHNAK	79026	protein_coding
211986_at	ENSG00000124942	AHNAK	79026	protein_coding
217882_at	ENSG00000125037	EMC3	55831	protein_coding
228775_at	ENSG00000125037	EMC3	55831	protein_coding
206741_at	ENSG00000125046	SSUH2	51066	protein_coding
208570_at	ENSG00000125084	WNT1	7471	protein_coding
219256_s_at	ENSG00000125089	SH3TC1	54436	protein_coding
1554052_at	ENSG00000125107	CNOT1	23019	protein_coding
200860_s_at	ENSG00000125107	CNOT1	23019	protein_coding
200861_at	ENSG00000125107	CNOT1	23019	protein_coding
232545_at	ENSG00000125122	LRRC29	26231	protein_coding
223227_at	ENSG00000125124	BBS2	583	protein_coding
204745_x_at	ENSG00000125144	MT1G	4495	protein_coding
212185_x_at	ENSG00000125148	MT2A	4502	protein_coding
220601_at	ENSG00000125149	C16orf70	80262	protein_coding
223440_at	ENSG00000125149	C16orf70	80262	protein_coding
200708_at	ENSG00000125166	GOT2	2806	protein_coding
209690_s_at	ENSG00000125170	DOK4	55715	protein_coding
207747_s_at	ENSG00000125170	DOK4	55715	protein_coding
209691_s_at	ENSG00000125170	DOK4	55715	protein_coding
214868_at	ENSG00000125207	PIWIL1	9271	protein_coding
210279_at	ENSG00000125245	GPR18	2841	protein_coding
238440_at	ENSG00000125246	CLYBL	171425	protein_coding
239683_at	ENSG00000125246	CLYBL	171425	protein_coding
240462_at	ENSG00000125246	CLYBL	171425	protein_coding
1554102_a_at	ENSG00000125247	TMTC4	84899	protein_coding
1554101_a_at	ENSG00000125247	TMTC4	84899	protein_coding
225666_at	ENSG00000125247	TMTC4	84899	protein_coding
221830_at	ENSG00000125249	RAP2A	5911	protein_coding
225585_at	ENSG00000125249	RAP2A	5911	protein_coding
1556808_at	ENSG00000125249	RAP2A	5911	protein_coding
1556809_a_at	ENSG00000125249	RAP2A	5911	protein_coding
207095_at	ENSG00000125255	SLC10A2	6555	protein_coding
1555039_a_at	ENSG00000125257	ABCC4	10257	protein_coding
1554918_a_at	ENSG00000125257	ABCC4	10257	protein_coding
243928_s_at	ENSG00000125257	ABCC4	10257	protein_coding
203196_at	ENSG00000125257	ABCC4	10257	protein_coding
202669_s_at	ENSG00000125266	EFNB2	1948	protein_coding
202668_at	ENSG00000125266	EFNB2	1948	protein_coding
208468_at	ENSG00000125285	SOX21	11166	protein_coding
201078_at	ENSG00000125304	TM9SF2	9375	protein_coding
219879_s_at	ENSG00000125319	HROB	78995	protein_coding
207682_s_at	ENSG00000125337	KIF25	3834	protein_coding
208128_x_at	ENSG00000125337	KIF25	3834	protein_coding
202531_at	ENSG00000125347	IRF1	3659	protein_coding
238725_at	ENSG00000125347	IRF1	3659	protein_coding
218757_s_at	ENSG00000125351	UPF3B	65109	protein_coding
240993_at	ENSG00000125351	UPF3B	65109	protein_coding
209565_at	ENSG00000125352	RNF113A	7737	protein_coding
1555526_a_at	ENSG00000125354	SEPTIN6	23157	protein_coding
212415_at	ENSG00000125354	SEPTIN6	23157	protein_coding
214298_x_at	ENSG00000125354	SEPTIN6	23157	protein_coding
212413_at	ENSG00000125354	SEPTIN6	23157	protein_coding
212414_s_at	ENSG00000125354	SEPTIN6	23157	protein_coding
213666_at	ENSG00000125354	SEPTIN6	23157	protein_coding
219895_at	ENSG00000125355	TMEM255A	55026	protein_coding
202298_at	ENSG00000125356	NDUFA1	4694	protein_coding
208410_x_at	ENSG00000125363	AMELX	265	protein_coding
206993_at	ENSG00000125375	DMAC2L	27109	protein_coding
206992_s_at	ENSG00000125375	DMAC2L	27109	protein_coding
213995_at	ENSG00000125375	DMAC2L	27109	protein_coding
1554177_a_at	ENSG00000125375	DMAC2L	27109	protein_coding
239859_x_at	ENSG00000125375	DMAC2L	27109	protein_coding
211518_s_at	ENSG00000125378	BMP4	652	protein_coding
206631_at	ENSG00000125384	PTGER2	5732	protein_coding
203600_s_at	ENSG00000125386	FAM193A	8603	protein_coding
241989_at	ENSG00000125388	GRK4	2868	protein_coding
1560543_at	ENSG00000125388	GRK4	2868	protein_coding
208365_s_at	ENSG00000125388	GRK4	2868	protein_coding
210600_s_at	ENSG00000125388	GRK4	2868	protein_coding
202935_s_at	ENSG00000125398	SOX9	6662	protein_coding
202936_s_at	ENSG00000125398	SOX9	6662	protein_coding
223867_at	ENSG00000125409	TEKT3	64518	protein_coding
204631_at	ENSG00000125414	MYH2	4620	protein_coding
221062_at	ENSG00000125430	HS3ST3B1	9953	protein_coding
227361_at	ENSG00000125430	HS3ST3B1	9953	protein_coding
228836_at	ENSG00000125434	SLC25A35	399512	protein_coding
236064_at	ENSG00000125434	SLC25A35	399512	protein_coding
217932_at	ENSG00000125445	MRPS7	51081	protein_coding
211815_s_at	ENSG00000125447	GGA3	23163	protein_coding
209411_s_at	ENSG00000125447	GGA3	23163	protein_coding
229906_at	ENSG00000125449	ARMC7	79637	protein_coding
219096_at	ENSG00000125449	ARMC7	79637	protein_coding
218014_at	ENSG00000125450	NUP85	79902	protein_coding
223222_at	ENSG00000125454	SLC25A19	60386	protein_coding
231727_s_at	ENSG00000125457	MIF4GD	57409	protein_coding
223411_at	ENSG00000125457	MIF4GD	57409	protein_coding
1557303_at	ENSG00000125458	NT5C	30833	protein_coding
219214_s_at	ENSG00000125458	NT5C	30833	protein_coding
1570451_at	ENSG00000125462	MIR9-1HG	10485	lncRNA
222301_at	ENSG00000125462	MIR9-1HG	10485	lncRNA
205103_at	ENSG00000125462	MIR9-1HG	10485	lncRNA
204771_s_at	ENSG00000125482	TTF1	7270	protein_coding
204772_s_at	ENSG00000125482	TTF1	7270	protein_coding
219198_at	ENSG00000125484	GTF3C4	9329	protein_coding
243228_at	ENSG00000125484	GTF3C4	9329	protein_coding
225543_at	ENSG00000125484	GTF3C4	9329	protein_coding
1553181_at	ENSG00000125485	DDX31	64794	protein_coding
219328_at	ENSG00000125485	DDX31	64794	protein_coding
235436_at	ENSG00000125485	DDX31	64794	protein_coding
224092_at	ENSG00000125492	BARHL1	56751	protein_coding
210890_x_at	ENSG00000125498	KIR2DL1	3802	protein_coding
234286_at	ENSG00000125503	PPP1R12C	54776	protein_coding
223152_at	ENSG00000125503	PPP1R12C	54776	protein_coding
211037_s_at	ENSG00000125505	MBOAT7	79143	protein_coding
209179_s_at	ENSG00000125505	MBOAT7	79143	protein_coding
234514_at	ENSG00000125508	SRMS	6725	protein_coding
206563_s_at	ENSG00000125510	OPRL1	4987	protein_coding
