probe_id	Geneid	hgnc_symbol	entrezgene_id	biotype
224039_at	ENSG00000135436	FAM186B	84070	protein_coding
236291_at	ENSG00000135437	RDH5	5959	protein_coding
229917_at	ENSG00000135439	AGAP2	116986	protein_coding
235129_at	ENSG00000135447	PPP1R1A	5502	protein_coding
227637_at	ENSG00000135457	TFCP2	7024	protein_coding
225747_at	ENSG00000135469	COQ10A	93058	protein_coding
227430_at	ENSG00000135482	ZC3H10	84872	protein_coding
240677_at	ENSG00000135482	ZC3H10	84872	protein_coding
243662_at	ENSG00000135482	ZC3H10	84872	protein_coding
223726_at	ENSG00000135519	KCNH3	23416	protein_coding
225748_at	ENSG00000135521	LTV1	84946	protein_coding
234922_s_at	ENSG00000135540	NHSL1	57224	protein_coding
234321_x_at	ENSG00000135540	NHSL1	57224	protein_coding
226490_at	ENSG00000135540	NHSL1	57224	protein_coding
232461_at	ENSG00000135541	AHI1	54806	protein_coding
244699_at	ENSG00000135541	AHI1	54806	protein_coding
222921_s_at	ENSG00000135547	HEY2	23493	protein_coding
223551_at	ENSG00000135549	PKIB	5570	protein_coding
231120_x_at	ENSG00000135549	PKIB	5570	protein_coding
224366_s_at	ENSG00000135597	REPS1	85021	protein_coding
235670_at	ENSG00000135604	STX11	8676	protein_coding
223312_at	ENSG00000135617	PRADC1	84279	protein_coding
228660_x_at	ENSG00000135622	SEMA4F	10505	protein_coding
239922_at	ENSG00000135637	CCDC142	84865	protein_coding
222857_s_at	ENSG00000135643	KCNMB4	27345	protein_coding
235930_at	ENSG00000135643	KCNMB4	27345	protein_coding
231990_at	ENSG00000135655	USP15	9958	protein_coding
244028_at	ENSG00000135655	USP15	9958	protein_coding
235706_at	ENSG00000135678	CPM	1368	protein_coding
235019_at	ENSG00000135678	CPM	1368	protein_coding
241765_at	ENSG00000135678	CPM	1368	protein_coding
243403_x_at	ENSG00000135678	CPM	1368	protein_coding
237891_at	ENSG00000135679	MDM2	4193	protein_coding
229711_s_at	ENSG00000135679	MDM2	4193	protein_coding
225160_x_at	ENSG00000135679	MDM2	4193	protein_coding
244616_x_at	ENSG00000135679	MDM2	4193	protein_coding
238733_at	ENSG00000135679	MDM2	4193	protein_coding
238523_at	ENSG00000135686	KLHL36	79786	protein_coding
227319_at	ENSG00000135686	KLHL36	79786	protein_coding
224614_at	ENSG00000135720	DYNC1LI2	1783	protein_coding
224616_at	ENSG00000135720	DYNC1LI2	1783	protein_coding
232051_at	ENSG00000135736	CCDC102A	92922	protein_coding
229202_at	ENSG00000135749	PCNX2	80003	protein_coding
223045_at	ENSG00000135766	EGLN1	54583	protein_coding
224314_s_at	ENSG00000135766	EGLN1	54583	protein_coding
223046_at	ENSG00000135766	EGLN1	54583	protein_coding
243608_at	ENSG00000135775	COG2	22796	protein_coding
223320_s_at	ENSG00000135776	ABCB10	23456	protein_coding
223272_s_at	ENSG00000135778	NTPCR	84284	protein_coding
226813_at	ENSG00000135778	NTPCR	84284	protein_coding
229919_at	ENSG00000135778	NTPCR	84284	protein_coding
242281_at	ENSG00000135821	GLUL	2752	protein_coding
224390_s_at	ENSG00000135824	RGS8	85397	protein_coding
244675_at	ENSG00000135824	RGS8	85397	protein_coding
229285_at	ENSG00000135828	RNASEL	6041	protein_coding
240440_at	ENSG00000135838	NPL	80896	protein_coding
243066_at	ENSG00000135838	NPL	80896	protein_coding
223405_at	ENSG00000135838	NPL	80896	protein_coding
228996_at	ENSG00000135870	RC3H1	149041	protein_coding
225893_at	ENSG00000135870	RC3H1	149041	protein_coding
231745_at	ENSG00000135898	GPR55	9290	protein_coding
237559_at	ENSG00000135898	GPR55	9290	protein_coding
223980_s_at	ENSG00000135899	SP110	3431	protein_coding
222555_s_at	ENSG00000135900	MRPL44	65080	protein_coding
231666_at	ENSG00000135903	PAX3	5077	protein_coding
232033_at	ENSG00000135913	USP37	57695	protein_coding
226729_at	ENSG00000135913	USP37	57695	protein_coding
226730_s_at	ENSG00000135913	USP37	57695	protein_coding
239345_at	ENSG00000135917	SLC19A3	80704	protein_coding
223709_s_at	ENSG00000135925	WNT10A	80326	protein_coding
226734_at	ENSG00000135930	EIF4E2	9470	protein_coding
240639_at	ENSG00000135931	ARMC9	80210	protein_coding
235938_at	ENSG00000135931	ARMC9	80210	protein_coding
224311_s_at	ENSG00000135932	CAB39	51719	protein_coding
222628_s_at	ENSG00000135945	REV1	51455	protein_coding
243592_at	ENSG00000135945	REV1	51455	protein_coding
222629_at	ENSG00000135945	REV1	51455	protein_coding
223838_at	ENSG00000135951	TSGA10	80705	protein_coding
224483_s_at	ENSG00000135953	MFSD9	84804	protein_coding
222887_s_at	ENSG00000135956	TMEM127	55654	protein_coding
235659_at	ENSG00000135956	TMEM127	55654	protein_coding
225653_at	ENSG00000135966	TGFBRAP1	9392	protein_coding
226749_at	ENSG00000135972	MRPS9	64965	protein_coding
243093_at	ENSG00000135974	C2orf49	79074	protein_coding
226951_at	ENSG00000135974	C2orf49	79074	protein_coding
225838_at	ENSG00000135999	EPC2	26122	protein_coding
231202_at	ENSG00000136010	ALDH1L2	160428	protein_coding
237567_at	ENSG00000136011	STAB2	55576	protein_coding
224048_at	ENSG00000136014	USP44	84101	protein_coding
224960_at	ENSG00000136021	SCYL2	55681	protein_coding
224961_at	ENSG00000136021	SCYL2	55681	protein_coding
223798_at	ENSG00000136052	SLC41A2	84102	protein_coding
243894_at	ENSG00000136052	SLC41A2	84102	protein_coding
235299_at	ENSG00000136052	SLC41A2	84102	protein_coding
240086_at	ENSG00000136100	VPS36	51028	protein_coding
222478_at	ENSG00000136100	VPS36	51028	protein_coding
233156_at	ENSG00000136104	RNASEH2B	79621	protein_coding
229210_at	ENSG00000136104	RNASEH2B	79621	protein_coding
235012_at	ENSG00000136141	LRCH1	23143	protein_coding
226795_at	ENSG00000136141	LRCH1	23143	protein_coding
222438_at	ENSG00000136146	MED4	29079	protein_coding
238228_at	ENSG00000136152	COG3	83548	protein_coding
223450_s_at	ENSG00000136152	COG3	83548	protein_coding
242722_at	ENSG00000136153	LMO7	4008	protein_coding
241140_at	ENSG00000136153	LMO7	4008	protein_coding
232056_at	ENSG00000136155	SCEL	8796	protein_coding
235339_at	ENSG00000136169	SETDB2	83852	protein_coding
235338_s_at	ENSG00000136169	SETDB2	83852	protein_coding
238731_at	ENSG00000136169	SETDB2	83852	protein_coding
238684_at	ENSG00000136169	SETDB2	83852	protein_coding
232964_at	ENSG00000136206	SPDYE1	285955	protein_coding
222786_at	ENSG00000136213	CHST12	55501	protein_coding
223137_at	ENSG00000136247	ZDHHC4	55146	protein_coding
238525_at	ENSG00000136271	DDX56	54606	protein_coding
222429_at	ENSG00000136279	DBNL	28988	protein_coding
223164_at	ENSG00000136280	CCM2	83605	protein_coding
244654_at	ENSG00000136286	MYO1G	64005	protein_coding
227799_at	ENSG00000136286	MYO1G	64005	protein_coding
224674_at	ENSG00000136295	TTYH3	80727	protein_coding
230826_at	ENSG00000136297	MMD2	221938	protein_coding
226557_at	ENSG00000136319	TTC5	91875	protein_coding
243007_at	ENSG00000136319	TTC5	91875	protein_coding
231946_at	ENSG00000136367	ZFHX2	85446	protein_coding
225436_at	ENSG00000136379	ABHD17C	58489	protein_coding
242261_at	ENSG00000136381	IREB2	3658	protein_coding
225892_at	ENSG00000136381	IREB2	3658	protein_coding
228342_s_at	ENSG00000136383	ALPK3	57538	protein_coding
235076_at	ENSG00000136436	CALCOCO2	10241	protein_coding
223731_at	ENSG00000136449	MYCBPAP	84073	protein_coding
227164_at	ENSG00000136450	SRSF1	6426	protein_coding
224730_at	ENSG00000136485	DCAF7	10238	protein_coding
224748_at	ENSG00000136485	DCAF7	10238	protein_coding
235609_at	ENSG00000136492	BRIP1	83990	protein_coding
223480_s_at	ENSG00000136522	MRPL47	57129	protein_coding
239447_at	ENSG00000136527	TRA2B	6434	protein_coding
229057_at	ENSG00000136531	SCN2A	6326	protein_coding
231911_at	ENSG00000136541	ERMN	57471	protein_coding
229555_at	ENSG00000136542	GALNT5	11227	protein_coding
237183_at	ENSG00000136542	GALNT5	11227	protein_coding
236129_at	ENSG00000136542	GALNT5	11227	protein_coding
232110_at	ENSG00000136542	GALNT5	11227	protein_coding
228504_at	ENSG00000136546	SCN7A	6332	protein_coding
243376_at	ENSG00000136560	TANK	10010	protein_coding
225227_at	ENSG00000136603	SKIL	6498	protein_coding
231755_at	ENSG00000136696	IL36B	27177	protein_coding
224230_at	ENSG00000136696	IL36B	27177	protein_coding
224262_at	ENSG00000136697	IL1F10	84639	protein_coding
222763_s_at	ENSG00000136709	WDR33	55339	protein_coding
229141_at	ENSG00000136709	WDR33	55339	protein_coding
223147_s_at	ENSG00000136709	WDR33	55339	protein_coding
223146_at	ENSG00000136709	WDR33	55339	protein_coding
229472_at	ENSG00000136709	WDR33	55339	protein_coding
224946_s_at	ENSG00000136710	CCDC115	84317	protein_coding
222568_at	ENSG00000136731	UGGT1	56886	protein_coding
222569_at	ENSG00000136731	UGGT1	56886	protein_coding
244814_at	ENSG00000136731	UGGT1	56886	protein_coding
231968_at	ENSG00000136731	UGGT1	56886	protein_coding
240671_at	ENSG00000136732	GYPC	2995	protein_coding
232216_at	ENSG00000136758	YME1L1	10730	protein_coding
222621_at	ENSG00000136770	DNAJC1	64215	protein_coding
222620_s_at	ENSG00000136770	DNAJC1	64215	protein_coding
224436_s_at	ENSG00000136783	NIPSNAP3A	25934	protein_coding
233487_s_at	ENSG00000136802	LRRC8A	56262	protein_coding
224624_at	ENSG00000136802	LRRC8A	56262	protein_coding
236023_at	ENSG00000136807	CDK9	1025	protein_coding
225617_at	ENSG00000136811	ODF2	4957	protein_coding
233974_s_at	ENSG00000136830	NIBAN2	64855	protein_coding
223019_at	ENSG00000136830	NIBAN2	64855	protein_coding
223285_s_at	ENSG00000136840	ST6GALNAC4	27090	protein_coding
228942_s_at	ENSG00000136848	DAB2IP	153090	protein_coding
225020_at	ENSG00000136848	DAB2IP	153090	protein_coding
239426_at	ENSG00000136856	SLC2A8	29988	protein_coding
243153_at	ENSG00000136861	CDK5RAP2	55755	protein_coding
233540_s_at	ENSG00000136861	CDK5RAP2	55755	protein_coding
235013_at	ENSG00000136868	SLC31A1	1317	protein_coding
232068_s_at	ENSG00000136869	TLR4	7099	protein_coding
224341_x_at	ENSG00000136869	TLR4	7099	protein_coding
240948_at	ENSG00000136869	TLR4	7099	protein_coding
243901_at	ENSG00000136872	ALDOB	229	protein_coding
222708_s_at	ENSG00000136874	STX17	55014	protein_coding
226662_at	ENSG00000136874	STX17	55014	protein_coding
226655_at	ENSG00000136874	STX17	55014	protein_coding
228091_at	ENSG00000136874	STX17	55014	protein_coding
229258_at	ENSG00000136883	KIF12	113220	protein_coding
238765_at	ENSG00000136888	ATP6V1G1	9550	protein_coding
223604_at	ENSG00000136895	GARNL3	84253	protein_coding
225580_at	ENSG00000136897	MRPL50	54534	protein_coding
225581_s_at	ENSG00000136897	MRPL50	54534	protein_coding
243219_x_at	ENSG00000136897	MRPL50	54534	protein_coding
243900_at	ENSG00000136918	WDR38	401551	protein_coding
223670_s_at	ENSG00000136929	HEMGN	55363	protein_coding
223669_at	ENSG00000136929	HEMGN	55363	protein_coding
223101_s_at	ENSG00000136950	ARPC5L	81873	protein_coding
226915_s_at	ENSG00000136950	ARPC5L	81873	protein_coding
226914_at	ENSG00000136950	ARPC5L	81873	protein_coding
225488_at	ENSG00000136986	DERL1	79139	protein_coding
222543_at	ENSG00000136986	DERL1	79139	protein_coding
224879_at	ENSG00000137038	DMAC1	90871	protein_coding
224860_at	ENSG00000137038	DMAC1	90871	protein_coding
235394_at	ENSG00000137055	PLAA	9373	protein_coding
222658_s_at	ENSG00000137074	APTX	54840	protein_coding
222660_s_at	ENSG00000137075	RNF38	152006	protein_coding
229729_at	ENSG00000137103	TMEM8B	51754	protein_coding
228811_at	ENSG00000137103	TMEM8B	51754	protein_coding
230522_s_at	ENSG00000137135	ARHGEF39	84904	protein_coding
231892_at	ENSG00000137135	ARHGEF39	84904	protein_coding
230521_at	ENSG00000137135	ARHGEF39	84904	protein_coding
227760_at	ENSG00000137142	IGFBPL1	347252	protein_coding
234968_at	ENSG00000137145	DENND4C	55667	protein_coding
227120_at	ENSG00000137166	FOXP4	116113	protein_coding
229763_at	ENSG00000137166	FOXP4	116113	protein_coding
222500_at	ENSG00000137168	PPIL1	51645	protein_coding
225596_at	ENSG00000137171	KLC4	89953	protein_coding
223520_s_at	ENSG00000137177	KIF13A	63971	protein_coding
232837_at	ENSG00000137177	KIF13A	63971	protein_coding
235072_s_at	ENSG00000137177	KIF13A	63971	protein_coding
239406_at	ENSG00000137185	ZSCAN9	7746	protein_coding
231398_at	ENSG00000137204	SLC22A7	10864	protein_coding
223133_at	ENSG00000137210	TMEM14B	81853	protein_coding
225271_at	ENSG00000137216	TMEM63B	55362	protein_coding
231154_x_at	ENSG00000137251	TINAG	27283	protein_coding
223782_s_at	ENSG00000137251	TINAG	27283	protein_coding
233206_at	ENSG00000137266	SLC22A23	63027	protein_coding
223194_s_at	ENSG00000137266	SLC22A23	63027	protein_coding
226551_at	ENSG00000137275	RIPK1	8737	protein_coding
224448_s_at	ENSG00000137288	UQCC2	84300	protein_coding
229443_at	ENSG00000137288	UQCC2	84300	protein_coding
228192_at	ENSG00000137288	UQCC2	84300	protein_coding
223274_at	ENSG00000137310	TCF19	6941	protein_coding
235411_at	ENSG00000137338	PGBD1	84547	protein_coding
228510_at	ENSG00000137343	ATAT1	79969	protein_coding
239704_at	ENSG00000137393	RNF144B	255488	protein_coding
235549_at	ENSG00000137393	RNF144B	255488	protein_coding
228153_at	ENSG00000137393	RNF144B	255488	protein_coding
225592_at	ENSG00000137404	NRM	11270	protein_coding
229412_at	ENSG00000137413	TAF8	129685	protein_coding
243943_x_at	ENSG00000137434	C6orf52	347744	protein_coding
239417_x_at	ENSG00000137434	C6orf52	347744	protein_coding
236504_x_at	ENSG00000137434	C6orf52	347744	protein_coding
223836_at	ENSG00000137441	FGFBP2	83888	protein_coding
235479_at	ENSG00000137449	CPEB2	132864	protein_coding
226939_at	ENSG00000137449	CPEB2	132864	protein_coding
226599_at	ENSG00000137460	FHDC1	85462	protein_coding
223734_at	ENSG00000137463	MGARP	84709	protein_coding
223962_at	ENSG00000137473	TTC29	83894	protein_coding
222756_s_at	ENSG00000137486	ARRB1	408	protein_coding
222912_at	ENSG00000137486	ARRB1	408	protein_coding
228444_at	ENSG00000137486	ARRB1	408	protein_coding
222868_s_at	ENSG00000137496	IL18BP	10068	protein_coding
224283_x_at	ENSG00000137496	IL18BP	10068	protein_coding
222577_at	ENSG00000137500	CCDC90B	60492	protein_coding
225496_s_at	ENSG00000137501	SYTL2	54843	protein_coding
232914_s_at	ENSG00000137501	SYTL2	54843	protein_coding
228003_at	ENSG00000137502	RAB30	27314	protein_coding
227842_at	ENSG00000137502	RAB30	27314	protein_coding
228390_at	ENSG00000137502	RAB30	27314	protein_coding
229072_at	ENSG00000137502	RAB30	27314	protein_coding
225594_at	ENSG00000137504	CREBZF	58487	protein_coding
225595_at	ENSG00000137504	CREBZF	58487	protein_coding
242636_at	ENSG00000137509	PRCP	5547	protein_coding
229947_at	ENSG00000137558	PI15	51050	protein_coding
230650_at	ENSG00000137571	SLCO5A1	81796	protein_coding
238346_s_at	ENSG00000137574	TGS1	96764	protein_coding
230707_at	ENSG00000137642	SORL1	6653	protein_coding
224504_s_at	ENSG00000137656	BUD13	84811	protein_coding
241198_s_at	ENSG00000137691	CFAP300	85016	protein_coding
224463_s_at	ENSG00000137691	CFAP300	85016	protein_coding
223151_at	ENSG00000137692	DCUN1D5	84259	protein_coding
224895_at	ENSG00000137693	YAP1	10413	protein_coding
224894_at	ENSG00000137693	YAP1	10413	protein_coding
244739_at	ENSG00000137710	RDX	5962	protein_coding
239161_at	ENSG00000137714	FDX1	2230	protein_coding
231530_s_at	ENSG00000137720	C11orf1	64776	protein_coding
222785_x_at	ENSG00000137720	C11orf1	64776	protein_coding
228368_at	ENSG00000137727	ARHGAP20	57569	protein_coding
223956_at	ENSG00000137747	TMPRSS13	84000	protein_coding
223659_at	ENSG00000137747	TMPRSS13	84000	protein_coding
235713_at	ENSG00000137760	ALKBH8	91801	protein_coding
235610_at	ENSG00000137760	ALKBH8	91801	protein_coding
223271_s_at	ENSG00000137770	CTDSPL2	51496	protein_coding
223270_at	ENSG00000137770	CTDSPL2	51496	protein_coding
239133_at	ENSG00000137770	CTDSPL2	51496	protein_coding
235086_at	ENSG00000137801	THBS1	7057	protein_coding
222899_at	ENSG00000137809	ITGA11	22801	protein_coding
233335_at	ENSG00000137809	ITGA11	22801	protein_coding
228323_at	ENSG00000137812	KNL1	57082	protein_coding
229181_s_at	ENSG00000137814	HAUS2	55142	protein_coding
229208_at	ENSG00000137814	HAUS2	55142	protein_coding
228744_at	ENSG00000137814	HAUS2	55142	protein_coding
230832_at	ENSG00000137815	RTF1	23168	protein_coding
234710_s_at	ENSG00000137817	PARP6	56965	protein_coding
232683_s_at	ENSG00000137817	PARP6	56965	protein_coding
242871_at	ENSG00000137819	PAQR5	54852	protein_coding
227907_at	ENSG00000137822	TUBGCP4	27229	protein_coding
223279_s_at	ENSG00000137831	UACA	55075	protein_coding
236715_x_at	ENSG00000137831	UACA	55075	protein_coding
238868_at	ENSG00000137831	UACA	55075	protein_coding
222739_at	ENSG00000137842	TMEM62	80021	protein_coding
240705_at	ENSG00000137869	CYP19A1	1588	protein_coding
239459_s_at	ENSG00000137869	CYP19A1	1588	protein_coding
239107_at	ENSG00000137871	ZNF280D	54816	protein_coding
233801_s_at	ENSG00000137872	SEMA6D	80031	protein_coding
233882_s_at	ENSG00000137872	SEMA6D	80031	protein_coding
226492_at	ENSG00000137872	SEMA6D	80031	protein_coding
236491_at	ENSG00000137875	BCL2L10	10017	protein_coding
222465_at	ENSG00000137876	RSL24D1	51187	protein_coding
228724_at	ENSG00000137941	TTLL7	79739	protein_coding
236548_at	ENSG00000137960	GIPC2	54810	protein_coding
235763_at	ENSG00000137968	SLC44A5	204962	protein_coding
244687_at	ENSG00000137992	DBT	1629	protein_coding
231919_at	ENSG00000137992	DBT	1629	protein_coding
238087_at	ENSG00000137996	RTCA	8634	protein_coding
226324_s_at	ENSG00000138002	IFT172	26160	protein_coding
224888_at	ENSG00000138018	SELENOI	85465	protein_coding
225291_at	ENSG00000138035	PNPT1	87178	protein_coding
241757_x_at	ENSG00000138036	DYNC2LI1	51626	protein_coding
239570_at	ENSG00000138069	RAB1A	5861	protein_coding
243542_at	ENSG00000138078	PREPL	9581	protein_coding
242054_s_at	ENSG00000138083	SIX3	6496	protein_coding
226118_at	ENSG00000138092	CENPO	79172	protein_coding
230194_at	ENSG00000138095	LRPPRC	10128	protein_coding
233669_s_at	ENSG00000138100	TRIM54	57159	protein_coding
227145_at	ENSG00000138131	LOXL4	84171	protein_coding
227606_s_at	ENSG00000138134	STAMBPL1	57559	protein_coding
227607_at	ENSG00000138134	STAMBPL1	57559	protein_coding
231891_at	ENSG00000138134	STAMBPL1	57559	protein_coding
224850_at	ENSG00000138138	ATAD1	84896	protein_coding
227585_at	ENSG00000138138	ATAD1	84896	protein_coding
228585_at	ENSG00000138185	ENTPD1	953	protein_coding
232599_at	ENSG00000138190	EXOC6	54536	protein_coding
233924_s_at	ENSG00000138190	EXOC6	54536	protein_coding
226259_at	ENSG00000138190	EXOC6	54536	protein_coding
234295_at	ENSG00000138231	DBR1	51163	protein_coding
238859_at	ENSG00000138286	FAM149B1	317662	protein_coding
224411_at	ENSG00000138308	PLA2G12B	84647	protein_coding
231009_at	ENSG00000138308	PLA2G12B	84647	protein_coding
230478_at	ENSG00000138315	OIT3	170392	protein_coding
230167_at	ENSG00000138316	ADAMTS14	140766	protein_coding
200061_s_at	ENSG00000138326	RPS24	6229	protein_coding
228906_at	ENSG00000138336	TET1	80312	protein_coding
235367_at	ENSG00000138347	MYPN	84665	protein_coding
227545_at	ENSG00000138376	BARD1	580	protein_coding
242655_at	ENSG00000138376	BARD1	580	protein_coding
239201_at	ENSG00000138395	CDK15	65061	protein_coding
225902_at	ENSG00000138398	PPIG	9360	protein_coding
238721_at	ENSG00000138400	MDH1B	130752	protein_coding
232080_at	ENSG00000138411	HECW2	57520	protein_coding
236089_at	ENSG00000138411	HECW2	57520	protein_coding
224525_s_at	ENSG00000138430	OLA1	29789	protein_coding
229744_at	ENSG00000138434	ITPRID2	6744	protein_coding
236207_at	ENSG00000138434	ITPRID2	6744	protein_coding
226431_at	ENSG00000138439	FAM117B	150864	protein_coding
241687_at	ENSG00000138442	WDR12	55759	protein_coding
238826_x_at	ENSG00000138442	WDR12	55759	protein_coding
225098_at	ENSG00000138443	ABI2	10152	protein_coding
225112_at	ENSG00000138443	ABI2	10152	protein_coding
231075_x_at	ENSG00000138443	ABI2	10152	protein_coding
223044_at	ENSG00000138449	SLC40A1	30061	protein_coding
226026_at	ENSG00000138463	SLC49A4	84925	protein_coding
229213_at	ENSG00000138463	SLC49A4	84925	protein_coding
223444_at	ENSG00000138468	SENP7	57337	protein_coding
223928_s_at	ENSG00000138472	GUCA1C	9626	protein_coding
244735_at	ENSG00000138483	CCDC54	84692	protein_coding
