ensembl_gene_id	probe_id
ENSG00000113194	212108_at
ENSG00000113196	220138_at
ENSG00000113205	221410_x_at
ENSG00000113205	244183_x_at
ENSG00000113209	223629_at
ENSG00000113211	221317_x_at
ENSG00000113211	239443_at
ENSG00000113212	231738_at
ENSG00000113240	241403_at
ENSG00000113240	1568836_at
ENSG00000113240	210346_s_at
ENSG00000113240	228751_at
ENSG00000113248	231789_at
ENSG00000113248	240445_at
ENSG00000113262	208035_at
ENSG00000113263	211339_s_at
ENSG00000113269	236292_at
ENSG00000113269	217865_at
ENSG00000113269	1559537_at
ENSG00000113269	232192_at
ENSG00000113269	230932_at
ENSG00000113272	219122_s_at
ENSG00000113273	1554030_at
ENSG00000113273	1554032_at
ENSG00000113273	206129_s_at
ENSG00000113273	232197_x_at
ENSG00000113282	230609_at
ENSG00000113282	201768_s_at
ENSG00000113282	201769_at
ENSG00000113296	204776_at
ENSG00000113300	217970_s_at
ENSG00000113300	222476_at
ENSG00000113302	207901_at
ENSG00000113303	220421_at
ENSG00000113312	201434_at
ENSG00000113318	210947_s_at
ENSG00000113318	205887_x_at
ENSG00000113319	1556128_a_at
ENSG00000113319	228109_at
ENSG00000113327	206849_at
ENSG00000113327	1568612_at
ENSG00000113328	208796_s_at
ENSG00000113356	206654_s_at
ENSG00000113356	206653_at
ENSG00000113360	218269_at
ENSG00000113361	232631_at
ENSG00000113361	210602_s_at
ENSG00000113361	210601_at
ENSG00000113361	205532_s_at
ENSG00000113361	205533_s_at
ENSG00000113361	214803_at
ENSG00000113368	203276_at
ENSG00000113369	224797_at
ENSG00000113384	217803_at
ENSG00000113387	214512_s_at
ENSG00000113387	224586_x_at
ENSG00000113387	212857_x_at
ENSG00000113387	237784_at
ENSG00000113387	224587_at
ENSG00000113387	221727_at
ENSG00000113389	219790_s_at
ENSG00000113389	219789_at
ENSG00000113389	219054_at
ENSG00000113391	223882_at
ENSG00000113391	212936_at
ENSG00000113396	219932_at
ENSG00000113407	240206_at
ENSG00000113407	201263_at
ENSG00000113430	220225_at
ENSG00000113441	236728_at
ENSG00000113441	207904_s_at
ENSG00000113441	231866_at
ENSG00000113441	243532_at
ENSG00000113441	225176_at
ENSG00000113448	1554717_a_at
ENSG00000113448	211840_s_at
ENSG00000113448	210837_s_at
ENSG00000113448	210836_x_at
ENSG00000113448	204491_at
ENSG00000113448	228962_at
ENSG00000113456	204460_s_at
ENSG00000113456	210216_x_at
ENSG00000113456	204461_x_at
ENSG00000113456	235253_at
ENSG00000113456	228535_at
ENSG00000113460	219177_at
ENSG00000113492	229229_at
ENSG00000113494	216638_s_at
ENSG00000113494	210476_s_at
ENSG00000113494	211917_s_at
ENSG00000113494	206346_at
ENSG00000113494	243755_at
ENSG00000113494	231981_at
ENSG00000113494	227629_at
ENSG00000113504	218066_at
ENSG00000113520	207538_at
ENSG00000113520	207539_s_at
ENSG00000113525	207952_at
ENSG00000113532	1554460_at
ENSG00000113532	206925_at
ENSG00000113532	242943_at
ENSG00000113532	230261_at
ENSG00000113532	230836_at
ENSG00000113552	202382_s_at
ENSG00000113555	219656_at
ENSG00000113558	207974_s_at
ENSG00000113558	200718_s_at
ENSG00000113558	200711_s_at
ENSG00000113558	200719_at
ENSG00000113569	206550_s_at
ENSG00000113575	208652_at
ENSG00000113575	235502_at
ENSG00000113575	238719_at
ENSG00000113578	208240_s_at
ENSG00000113578	1552721_a_at
ENSG00000113578	205117_at
ENSG00000113580	211671_s_at
ENSG00000113580	201865_x_at
ENSG00000113580	201866_s_at
ENSG00000113580	216321_s_at
ENSG00000113583	203024_s_at
ENSG00000113593	213483_at
ENSG00000113594	229185_at
ENSG00000113594	205876_at
ENSG00000113594	227771_at
ENSG00000113594	225571_at
ENSG00000113594	225575_at
ENSG00000113595	210995_s_at
ENSG00000113595	210994_x_at
ENSG00000113595	204732_s_at
ENSG00000113597	1559369_at
ENSG00000113597	218674_at
ENSG00000113600	206727_at
ENSG00000113615	244841_at
ENSG00000113615	212902_at
ENSG00000113615	212900_at
ENSG00000113621	220495_s_at
ENSG00000113621	227873_at
ENSG00000113638	219421_at
ENSG00000113643	201330_at
ENSG00000113645	1554511_at
ENSG00000113645	216074_x_at
ENSG00000113645	213085_s_at
ENSG00000113645	241950_at
ENSG00000113645	229180_at
ENSG00000113648	214500_at
ENSG00000113648	229593_at
ENSG00000113648	214501_s_at
ENSG00000113648	207168_s_at
ENSG00000113649	229706_at
ENSG00000113649	238838_at
ENSG00000113649	202396_at
ENSG00000113657	201430_s_at
ENSG00000113657	201431_s_at
ENSG00000113658	205188_s_at
ENSG00000113658	205187_at
ENSG00000113658	235451_at
ENSG00000113658	225219_at
ENSG00000113658	225223_at
ENSG00000113712	206562_s_at
ENSG00000113712	208866_at
ENSG00000113716	212431_at
ENSG00000113716	34221_at
ENSG00000113719	224024_at
ENSG00000113719	223847_s_at
ENSG00000113719	224577_at
ENSG00000113719	224576_at
ENSG00000113721	202273_at
ENSG00000113722	206430_at
ENSG00000113732	200096_s_at
ENSG00000113732	201172_x_at
ENSG00000113732	214150_x_at
ENSG00000113732	236527_at
ENSG00000113734	207829_s_at
ENSG00000113734	37226_at
ENSG00000113734	204930_s_at
ENSG00000113739	203439_s_at
ENSG00000113739	203438_at
ENSG00000113742	242280_x_at
ENSG00000113742	224829_at
ENSG00000113742	224828_at
ENSG00000113742	224831_at
ENSG00000113749	220805_at
ENSG00000113749	229373_at
ENSG00000113758	217025_s_at
ENSG00000113758	202806_at
ENSG00000113761	222884_at
ENSG00000113761	236267_at
ENSG00000113761	232753_at
ENSG00000113763	236448_at
ENSG00000113790	205222_at
ENSG00000113805	229831_at
ENSG00000113810	215623_x_at
ENSG00000113810	201663_s_at
ENSG00000113810	201664_at
ENSG00000113811	223070_at
ENSG00000113812	222707_s_at
ENSG00000113812	218658_s_at
ENSG00000113838	206451_at
ENSG00000113845	223004_s_at
ENSG00000113851	218142_s_at
ENSG00000113851	222533_at
ENSG00000113889	206054_at
ENSG00000113889	217512_at
ENSG00000113889	243562_at
ENSG00000113905	31835_at
ENSG00000113905	206226_at
ENSG00000113916	228758_at
ENSG00000113916	215990_s_at
ENSG00000113916	203140_at
ENSG00000113924	214307_at
ENSG00000113924	214308_s_at
ENSG00000113924	205221_at
ENSG00000113946	220332_at
ENSG00000113966	223735_at
ENSG00000113966	235320_at
ENSG00000113971	235432_at
ENSG00000113971	235410_at
ENSG00000114013	210895_s_at
ENSG00000114013	205686_s_at
ENSG00000114013	205685_at
ENSG00000114019	203002_at
ENSG00000114021	218557_at
ENSG00000114023	223193_x_at
ENSG00000114023	224345_x_at
ENSG00000114023	220942_x_at
ENSG00000114023	221533_at
ENSG00000114023	235850_at
ENSG00000114026	205301_s_at
ENSG00000114026	205760_s_at
ENSG00000114026	215272_at
ENSG00000114030	202058_s_at
ENSG00000114030	213741_s_at
ENSG00000114030	202059_s_at
ENSG00000114030	202055_at
ENSG00000114030	202056_at
ENSG00000114030	202057_at
ENSG00000114054	212694_s_at
ENSG00000114062	212278_x_at
ENSG00000114062	211285_s_at
ENSG00000114062	211575_s_at
ENSG00000114062	213291_s_at
ENSG00000114062	213128_s_at
ENSG00000114098	1555281_x_at
ENSG00000114098	1555279_at
ENSG00000114098	219094_at
ENSG00000114098	203486_s_at
ENSG00000114098	203487_s_at
ENSG00000114107	1554489_a_at
ENSG00000114107	1554488_at
ENSG00000114107	224150_s_at
ENSG00000114107	238154_at
ENSG00000114107	219036_at
ENSG00000114113	231734_at
ENSG00000114115	203423_at
ENSG00000114115	239782_at
ENSG00000114120	223698_at
ENSG00000114120	201917_s_at
ENSG00000114120	201918_at
ENSG00000114120	201919_at
ENSG00000114124	1552929_at
ENSG00000114125	224395_s_at
ENSG00000114125	224394_at
ENSG00000114125	224439_x_at
ENSG00000114125	218286_s_at
ENSG00000114126	203588_s_at
ENSG00000114126	203589_s_at
ENSG00000114126	244043_at
ENSG00000114126	226157_at
ENSG00000114127	1570394_at
ENSG00000114127	1555785_a_at
ENSG00000114127	233632_s_at
ENSG00000114127	225814_at
ENSG00000114166	203845_at
ENSG00000114200	205433_at
ENSG00000114204	207636_at
ENSG00000114209	210907_s_at
ENSG00000114248	220622_at
ENSG00000114251	205990_s_at
ENSG00000114251	213425_at
ENSG00000114268	206246_at
ENSG00000114268	228499_at
ENSG00000114270	217312_s_at
ENSG00000114270	204136_at
ENSG00000114279	207501_s_at
ENSG00000114279	214589_at
ENSG00000114279	238521_at
ENSG00000114302	204843_s_at
ENSG00000114302	204842_x_at
ENSG00000114302	213052_at
ENSG00000114302	225000_at
ENSG00000114302	225011_at
ENSG00000114315	203394_s_at
ENSG00000114315	203395_s_at
ENSG00000114316	244192_x_at
ENSG00000114316	211800_s_at
ENSG00000114316	202682_s_at
ENSG00000114316	202681_at
ENSG00000114331	1552472_a_at
ENSG00000114331	212476_at
ENSG00000114346	234992_x_at
ENSG00000114346	219787_s_at
ENSG00000114349	207514_s_at
ENSG00000114349	214286_at
ENSG00000114353	201040_at
ENSG00000114354	239385_at
ENSG00000114354	244614_at
ENSG00000114354	217839_at
ENSG00000114374	214983_at
ENSG00000114374	206624_at
ENSG00000114374	228492_at
ENSG00000114378	210619_s_at
ENSG00000114383	203272_s_at
ENSG00000114383	203273_s_at
ENSG00000114388	203246_s_at
ENSG00000114388	210373_at
ENSG00000114395	209665_at
ENSG00000114405	219288_at
ENSG00000114405	236068_s_at
ENSG00000114416	201635_s_at
ENSG00000114416	229519_at
ENSG00000114416	201637_s_at
ENSG00000114416	201636_at
ENSG00000114416	230201_at
ENSG00000114416	235960_at
ENSG00000114423	208348_s_at
ENSG00000114423	209682_at
ENSG00000114423	227900_at
ENSG00000114439	232008_s_at
ENSG00000114439	223135_s_at
ENSG00000114439	223134_at
ENSG00000114439	213015_at
ENSG00000114439	213016_at
ENSG00000114439	226331_at
ENSG00000114446	222519_s_at
ENSG00000114446	218100_s_at
ENSG00000114446	222520_s_at
ENSG00000114450	223488_s_at
ENSG00000114450	223487_x_at
ENSG00000114450	225710_at
ENSG00000114455	220812_s_at
ENSG00000114473	229161_at
ENSG00000114473	221185_s_at
ENSG00000114480	203282_at
ENSG00000114487	220850_at
ENSG00000114491	202706_s_at
ENSG00000114491	215165_x_at
ENSG00000114491	202707_at
ENSG00000114491	239800_at
ENSG00000114503	201521_s_at
ENSG00000114503	201517_at
ENSG00000114520	205329_s_at
ENSG00000114520	212652_s_at
ENSG00000114529	219474_at
ENSG00000114529	1559021_at
ENSG00000114541	216131_at
ENSG00000114541	213056_at
ENSG00000114544	219175_s_at
ENSG00000114544	224931_at
ENSG00000114554	1558140_at
ENSG00000114554	221537_at
ENSG00000114554	221538_s_at
ENSG00000114573	201971_s_at
ENSG00000114573	201972_at
ENSG00000114626	226442_at
ENSG00000114626	242567_at
ENSG00000114626	228848_at
ENSG00000114626	229164_s_at
ENSG00000114631	219152_at
ENSG00000114638	210064_s_at
ENSG00000114638	210065_s_at
ENSG00000114646	205344_at
ENSG00000114646	39966_at
ENSG00000114648	1557165_s_at
ENSG00000114648	207976_at
ENSG00000114648	212882_at
ENSG00000114650	212329_at
ENSG00000114654	220006_at
ENSG00000114656	1554852_a_at
ENSG00000114656	232250_at
ENSG00000114656	1557601_s_at
ENSG00000114670	1555082_a_at
ENSG00000114670	1554380_at
ENSG00000114670	219542_at
ENSG00000114686	208787_at
ENSG00000114698	218901_at
ENSG00000114735	218620_s_at
ENSG00000114735	52159_at
ENSG00000114735	218621_at
ENSG00000114735	1556092_s_at
ENSG00000114737	223961_s_at
ENSG00000114737	223377_x_at
ENSG00000114737	221223_x_at
ENSG00000114738	202787_s_at
ENSG00000114738	202788_at
ENSG00000114739	220028_at
ENSG00000114739	1559548_at
ENSG00000114739	236126_at
ENSG00000114742	222157_s_at
ENSG00000114742	65591_at
ENSG00000114742	221735_at
ENSG00000114742	56919_at
ENSG00000114744	223491_at
ENSG00000114744	226910_at
ENSG00000114745	215749_s_at
ENSG00000114757	222910_s_at
ENSG00000114757	219642_s_at
ENSG00000114757	241833_at
ENSG00000114757	240053_x_at
ENSG00000114767	204133_at
ENSG00000114770	1558460_at
ENSG00000114770	226363_at
ENSG00000114770	209380_s_at
ENSG00000114771	205969_at
ENSG00000114779	224821_at
ENSG00000114784	201738_at
ENSG00000114790	233903_s_at
ENSG00000114790	222121_at
ENSG00000114790	227197_at
ENSG00000114796	221986_s_at
ENSG00000114796	206551_x_at
ENSG00000114796	221985_at
ENSG00000114796	242088_at
ENSG00000114796	226158_at
ENSG00000114805	216633_s_at
ENSG00000114805	216634_at
ENSG00000114805	214745_at
ENSG00000114812	205019_s_at
ENSG00000114841	1567378_x_at
ENSG00000114841	1558768_at
ENSG00000114841	1558769_s_at
ENSG00000114841	239059_at
ENSG00000114841	232005_at
ENSG00000114841	228111_s_at
ENSG00000114850	222411_s_at
ENSG00000114850	237817_at
ENSG00000114850	222412_s_at
ENSG00000114850	217790_s_at
ENSG00000114853	234338_s_at
ENSG00000114853	226484_at
ENSG00000114853	226500_at
ENSG00000114854	209904_at
ENSG00000114857	1557736_at
ENSG00000114857	1557737_s_at
ENSG00000114857	1570342_at
ENSG00000114857	215339_at
ENSG00000114857	215338_s_at
ENSG00000114857	231235_at
ENSG00000114857	202379_s_at
ENSG00000114857	202380_s_at
ENSG00000114859	213499_at
ENSG00000114861	238712_at
ENSG00000114861	223937_at
ENSG00000114861	1558996_at
ENSG00000114861	224838_at
ENSG00000114861	224837_at
ENSG00000114861	229844_at
ENSG00000114867	208624_s_at
ENSG00000114867	208625_s_at
ENSG00000114902	217927_at
ENSG00000114904	204634_at
ENSG00000114904	232493_at
ENSG00000114923	205918_at
ENSG00000114933	220165_at
ENSG00000114933	243070_at
ENSG00000114933	227931_at
ENSG00000114933	227924_at
ENSG00000114933	226555_at
ENSG00000114948	206046_at
ENSG00000114948	244463_at
ENSG00000114948	213808_at
ENSG00000114956	241995_at
ENSG00000114956	209549_s_at
ENSG00000114956	203816_at
ENSG00000114978	201298_s_at
ENSG00000114978	201297_s_at
ENSG00000114978	201299_s_at
ENSG00000114978	214812_s_at
ENSG00000114982	220950_s_at
ENSG00000114982	1558652_at
ENSG00000114982	224318_s_at
ENSG00000114988	221274_s_at
ENSG00000114993	225151_at
ENSG00000114993	225150_s_at
ENSG00000114999	224908_s_at
ENSG00000114999	224896_s_at
ENSG00000114999	1559680_at
ENSG00000114999	1555374_at
ENSG00000115008	210118_s_at
ENSG00000115008	208200_at
ENSG00000115009	205476_at
ENSG00000115020	1553917_at
ENSG00000115020	1557719_at
ENSG00000115020	213111_at
ENSG00000115041	1569355_at
ENSG00000115041	1555694_a_at
ENSG00000115041	231774_at
ENSG00000115041	228269_x_at
ENSG00000115042	218504_at
ENSG00000115042	222056_s_at
ENSG00000115042	235418_at
ENSG00000115053	200610_s_at
ENSG00000115053	241892_at
ENSG00000115073	202135_s_at
ENSG00000115084	220123_at
ENSG00000115084	225872_at
ENSG00000115084	243065_at
ENSG00000115084	226381_at
ENSG00000115085	1555613_a_at
ENSG00000115085	214032_at
ENSG00000115091	200996_at
ENSG00000115091	213101_s_at
ENSG00000115091	213102_at
ENSG00000115091	239170_at
ENSG00000115091	228603_at
ENSG00000115107	1554830_a_at
ENSG00000115107	218424_s_at
ENSG00000115109	229292_at
ENSG00000115109	220977_x_at
ENSG00000115109	225855_at
ENSG00000115112	219735_s_at
ENSG00000115112	229341_at
ENSG00000115112	227642_at
ENSG00000115128	223416_at
ENSG00000115129	210609_s_at
ENSG00000115137	233368_s_at
ENSG00000115137	223505_s_at
ENSG00000115137	223504_at
ENSG00000115137	227859_at
ENSG00000115138	205720_at
ENSG00000115145	208194_s_at
ENSG00000115145	215044_s_at
ENSG00000115145	209649_at
ENSG00000115145	242569_at
ENSG00000115145	228254_at
ENSG00000115155	220492_s_at
ENSG00000115155	1555251_a_at
ENSG00000115159	211613_s_at
ENSG00000115159	210007_s_at
ENSG00000115159	225447_at
ENSG00000115163	210821_x_at
ENSG00000115163	204962_s_at
ENSG00000115165	209606_at
ENSG00000115170	203935_at
ENSG00000115183	234039_at
ENSG00000115183	225308_s_at
ENSG00000115194	207035_at
ENSG00000115204	203466_at
ENSG00000115207	210620_s_at
ENSG00000115207	204366_s_at
ENSG00000115207	212429_s_at
ENSG00000115211	215482_s_at
ENSG00000115211	209429_x_at
ENSG00000115216	217765_at
ENSG00000115221	208084_at
ENSG00000115221	208083_s_at
ENSG00000115221	226535_at
ENSG00000115226	218843_at
ENSG00000115232	205885_s_at
ENSG00000115232	205884_at
ENSG00000115232	213416_at
ENSG00000115232	243366_s_at
ENSG00000115233	212296_at
ENSG00000115234	200991_s_at
ENSG00000115239	1560219_at
ENSG00000115239	224524_s_at
ENSG00000115239	232515_at
ENSG00000115241	200913_at
ENSG00000115252	1558680_s_at
ENSG00000115252	208396_s_at
ENSG00000115252	233547_x_at
ENSG00000115252	242789_at
ENSG00000115252	231213_at
ENSG00000115252	236234_at
ENSG00000115255	226597_at
ENSG00000115257	230901_x_at
ENSG00000115263	206422_at
ENSG00000115266	217174_s_at
ENSG00000115266	205320_at
ENSG00000115267	1555464_at
ENSG00000115267	216020_at
ENSG00000115267	219209_at
ENSG00000115271	203765_at
ENSG00000115275	210627_s_at
ENSG00000115282	218838_s_at
ENSG00000115286	211752_s_at
ENSG00000115286	242168_at
ENSG00000115289	210022_at
ENSG00000115289	210023_s_at
ENSG00000115290	206204_at
ENSG00000115295	219944_at
ENSG00000115295	226425_at
ENSG00000115297	207410_s_at
ENSG00000115297	211049_at
ENSG00000115306	200671_s_at
ENSG00000115306	215918_s_at
ENSG00000115306	226342_at
ENSG00000115306	200672_x_at
ENSG00000115306	212071_s_at
ENSG00000115306	242220_at
ENSG00000115307	220525_s_at
ENSG00000115310	210968_s_at
ENSG00000115310	214629_x_at
ENSG00000115310	211509_s_at
ENSG00000115317	211152_s_at
ENSG00000115317	203089_s_at
ENSG00000115318	228253_at
ENSG00000115325	211121_s_at
ENSG00000115325	216835_s_at
ENSG00000115339	203397_s_at
ENSG00000115350	1553587_a_at
ENSG00000115350	225844_at
ENSG00000115353	208049_s_at
ENSG00000115353	208048_at
ENSG00000115353	210637_at
ENSG00000115353	230908_at
ENSG00000115355	1562648_at
ENSG00000115355	219387_at
ENSG00000115355	221078_s_at
ENSG00000115355	238759_at
ENSG00000115355	239233_at
ENSG00000115355	225045_at
ENSG00000115361	206068_s_at
ENSG00000115361	206069_s_at
ENSG00000115363	227828_s_at
ENSG00000115364	203465_at
ENSG00000115364	238448_at
ENSG00000115365	202019_s_at
ENSG00000115365	202020_s_at
ENSG00000115368	224721_at
ENSG00000115380	201842_s_at
ENSG00000115380	201843_s_at
ENSG00000115386	209752_at
ENSG00000115392	218397_at
ENSG00000115414	214701_s_at
ENSG00000115414	214702_at
ENSG00000115414	1558199_at
ENSG00000115414	210495_x_at
ENSG00000115414	216442_x_at
ENSG00000115414	212464_s_at
ENSG00000115414	211719_x_at
ENSG00000115415	209969_s_at
ENSG00000115415	200887_s_at
ENSG00000115419	211414_at
ENSG00000115419	223079_s_at
ENSG00000115419	221510_s_at
ENSG00000115419	203158_s_at
ENSG00000115419	203157_s_at
ENSG00000115419	203159_at
ENSG00000115421	224427_s_at
ENSG00000115421	222839_s_at
ENSG00000115421	219160_s_at
ENSG00000115421	222273_at
ENSG00000115423	1553362_at
ENSG00000115423	1561617_at
ENSG00000115423	1561616_a_at
ENSG00000115423	1565338_x_at
ENSG00000115423	1565337_at
ENSG00000115423	1552957_at
ENSG00000115423	234893_s_at
ENSG00000115423	215341_at
ENSG00000115425	221142_s_at
ENSG00000115425	223619_x_at
ENSG00000115446	203583_at
ENSG00000115457	202718_at
ENSG00000115459	226286_at
ENSG00000115461	203424_s_at
ENSG00000115461	203425_s_at
ENSG00000115461	203426_s_at
ENSG00000115461	1555997_s_at
ENSG00000115461	211958_at
ENSG00000115461	211959_at
ENSG00000115464	207365_x_at
ENSG00000115464	242647_at
ENSG00000115464	212065_s_at
ENSG00000115464	215013_s_at
ENSG00000115464	212066_s_at
ENSG00000115468	209343_at
ENSG00000115474	211427_s_at
ENSG00000115474	210179_at
ENSG00000115484	200877_at
ENSG00000115486	214006_s_at
ENSG00000115486	214005_at
ENSG00000115486	205351_at
ENSG00000115486	235413_at
ENSG00000115488	221368_at
ENSG00000115504	212650_at
ENSG00000115504	212653_s_at
ENSG00000115507	238839_at
ENSG00000115514	1554047_at
ENSG00000115514	203008_x_at
ENSG00000115514	211758_x_at
ENSG00000115520	219397_at
ENSG00000115523	37145_at
ENSG00000115523	205495_s_at
ENSG00000115524	201070_x_at
ENSG00000115524	214305_s_at
ENSG00000115524	201071_x_at
ENSG00000115524	211185_s_at
ENSG00000115524	229303_at
ENSG00000115525	239755_at
ENSG00000115525	203217_s_at
ENSG00000115526	204065_at
ENSG00000115540	202919_at
ENSG00000115548	242758_x_at
ENSG00000115548	212689_s_at
ENSG00000115556	224505_s_at
ENSG00000115561	222436_s_at
ENSG00000115561	222437_s_at
ENSG00000115561	217837_s_at
ENSG00000115568	204474_at
ENSG00000115568	37586_at
ENSG00000115590	211372_s_at
ENSG00000115590	205403_at
ENSG00000115592	223904_at
ENSG00000115593	243045_at
ENSG00000115593	228406_at
ENSG00000115594	215561_s_at
ENSG00000115594	202948_at
ENSG00000115596	71933_at
ENSG00000115596	221609_s_at
ENSG00000115598	208038_at
ENSG00000115602	207526_s_at
ENSG00000115602	234066_at
ENSG00000115602	242809_at
ENSG00000115602	210442_at
ENSG00000115604	206618_at
ENSG00000115607	207072_at
ENSG00000115616	211116_at
ENSG00000115641	202949_s_at
ENSG00000115648	218211_s_at
ENSG00000115649	207511_s_at
ENSG00000115649	200070_at
ENSG00000115652	219675_s_at
